value_en	description_en	codesystem	code	description_code
feminization laryngoplasty	feminization laryngoplasty	GSSO	003129	feminization laryngoplasty
masculinization laryngoplasty	masculinization laryngoplasty	GSSO	003140	masculinization laryngoplasty
excision of vagina	excision of vagina	GSSO	003312	excision of vagina
nasal surgical procedure	nasal surgical procedure	GSSO	003337	nasal surgical procedure
rhinoplasty	rhinoplasty	GSSO	003351	rhinoplasty
reconstruction of urethra	reconstruction of urethra	GSSO	003359	reconstruction of urethra
limb surgical procedure	limb surgical procedure	GSSO	003374	limb surgical procedure
lower extremity surgical procedure	lower extremity surgical procedure	GSSO	003375	lower extremity surgical procedure
repair of lower extremity	repair of lower extremity	GSSO	003376	repair of lower extremity
gluteoplasty	gluteoplasty	GSSO	003377	gluteoplasty
augmentation of buttock	augmentation of buttock	GSSO	003391	augmentation of buttock
subcapsular orchiectomy	subcapsular orchiectomy	GSSO	003989	subcapsular orchiectomy
feminizing vocal surgery	feminizing vocal surgery	GSSO	006275	feminizing vocal surgery
metoidioplasty	metoidioplasty	GSSO	006288	metoidioplasty
scrotal surgical procedure	scrotal surgical procedure	GSSO	006289	scrotal surgical procedure
scrotoplasty	scrotoplasty	GSSO	006290	scrotoplasty
embryo transfer	embryo transfer	GSSO	006704	embryo transfer
introduction surgery	introduction surgery	GSSO	006705	introduction surgery
implantation surgery	implantation surgery	GSSO	006706	implantation surgery
transplantation surgery	transplantation surgery	GSSO	006707	transplantation surgery
ligation surgery	ligation surgery	GSSO	006708	ligation surgery
tubal ligation	tubal ligation	GSSO	006709	tubal ligation
tubal surgical procedure	tubal surgical procedure	GSSO	006710	tubal surgical procedure
vas deferential surgical procedure	vas deferential surgical procedure	GSSO	006712	vas deferential surgical procedure
excision of vas deferens	excision of vas deferens	GSSO	006713	excision of vas deferens
vasectomy	vasectomy	GSSO	006714	vasectomy
pitch-altering surgery	pitch-altering surgery	GSSO	006715	pitch-altering surgery
pitch-lowering surgery	pitch-lowering surgery	GSSO	006716	pitch-lowering surgery
pitch-raising surgery	pitch-raising surgery	GSSO	006717	pitch-raising surgery
vocal cord surgery	vocal cord surgery	GSSO	006718	vocal cord surgery
cervical surgical procedure	cervical surgical procedure	GSSO	006719	cervical surgical procedure
excision of cervix	excision of cervix	GSSO	006720	excision of cervix
trachelectomy	trachelectomy	GSSO	006721	trachelectomy
radical trachelectomy	radical trachelectomy	GSSO	006722	radical trachelectomy
simple trachelectomy	simple trachelectomy	GSSO	006723	simple trachelectomy
myomectomy	myomectomy	GSSO	006724	myomectomy
introital surgical procedure	introital surgical procedure	GSSO	006725	introital surgical procedure
hymenal surgical procedure	hymenal surgical procedure	GSSO	006726	hymenal surgical procedure
repair of hymen	repair of hymen	GSSO	006727	repair of hymen
excision of hymen	excision of hymen	GSSO	006728	excision of hymen
hymenectomy	hymenectomy	GSSO	006729	hymenectomy
hymenoplasty	hymenoplasty	GSSO	006730	hymenoplasty
reconstruction of hymen	reconstruction of hymen	GSSO	006731	reconstruction of hymen
incision of hymen	incision of hymen	GSSO	006732	incision of hymen
hymenotomy	hymenotomy	GSSO	006733	hymenotomy
epididymal surgical procedure	epididymal surgical procedure	GSSO	006734	epididymal surgical procedure
excision of vulva	excision of vulva	GSSO	006735	excision of vulva
vulvectomy	vulvectomy	GSSO	006736	vulvectomy
simple vulvectomy	simple vulvectomy	GSSO	006737	simple vulvectomy
radical vulvectomy	radical vulvectomy	GSSO	006738	radical vulvectomy
simple partial vulvectomy	simple partial vulvectomy	GSSO	006739	simple partial vulvectomy
simple complete vulvectomy	simple complete vulvectomy	GSSO	006740	simple complete vulvectomy
prostatic surgical procedure	prostatic surgical procedure	GSSO	006741	prostatic surgical procedure
excision of penis	excision of penis	GSSO	007839	excision of penis
penectomy	penectomy	GSSO	007840	penectomy
surgical circumcision	surgical circumcision	GSSO	008154	surgical circumcision
preputial surgical procedure	preputial surgical procedure	GSSO	008155	preputial surgical procedure
penile preputial surgical procedure	penile preputial surgical procedure	GSSO	008156	penile preputial surgical procedure
preputioplasty	preputioplasty	GSSO	008157	preputioplasty
penile preputial restoration	penile preputial restoration	GSSO	008158	penile preputial restoration
penile preputial reconstruction	penile preputial reconstruction	GSSO	008159	penile preputial reconstruction
penile preputial regeneration	penile preputial regeneration	GSSO	008160	penile preputial regeneration
musculoskeletal system surgical procedure	musculoskeletal system surgical procedure	GSSO	008902	musculoskeletal system surgical procedure
soft tissue surgical procedure	soft tissue surgical procedure	GSSO	008903	soft tissue surgical procedure
removal of soft tissue	removal of soft tissue	GSSO	008904	removal of soft tissue
excision of soft tissue	excision of soft tissue	GSSO	008905	excision of soft tissue
lipectomy	lipectomy	GSSO	008906	lipectomy
liposuction	liposuction	GSSO	008907	liposuction
phallus-preserving vaginoplasty	phallus-preserving vaginoplasty	GSSO	009701	phallus-preserving vaginoplasty
vulvoplasty	vulvoplasty	GSSO	009702	vulvoplasty
repair of vulva	repair of vulva	GSSO	009703	repair of vulva
excision of scrotum	excision of scrotum	GSSO	009705	excision of scrotum
scrotectomy	scrotectomy	GSSO	009706	scrotectomy
genital nullification surgery	genital nullification surgery	GSSO	009707	genital nullification surgery
nonbinary gender confirmation surgery	nonbinary gender confirmation surgery	GSSO	009708	nonbinary gender confirmation surgery
abdominal hysterectomy	abdominal hysterectomy	GSSO	009744	abdominal hysterectomy
shaft-only phalloplasty	shaft-only phalloplasty	GSSO	009847	shaft-only phalloplasty
vagina-preserving phalloplasty	vagina-preserving phalloplasty	GSSO	009848	vagina-preserving phalloplasty
clitoris-preserving phalloplasty	clitoris-preserving phalloplasty	GSSO	009849	clitoris-preserving phalloplasty
Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Stable-Over 12 Hours From Symptom Onset	Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Stable-Over 12 Hours From Symptom Onset	NCIT	C100000	Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Stable-Over 12 Hours From Symptom Onset
Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Stable After Successful Full-Dose Thrombolytic Therapy	Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Stable After Successful Full-Dose Thrombolytic Therapy	NCIT	C100001	Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Stable After Successful Full-Dose Thrombolytic Therapy
Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Unstable-Over 12 Hours From Symptom Onset	Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Unstable-Over 12 Hours From Symptom Onset	NCIT	C100002	Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Unstable-Over 12 Hours From Symptom Onset
Percutaneous Mitral Valve Repair	Percutaneous Mitral Valve Repair	NCIT	C100003	Percutaneous Mitral Valve Repair
Rescue Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction After Failed Full-Dose Thrombolytic Therapy	Rescue Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction After Failed Full-Dose Thrombolytic Therapy	NCIT	C100008	Rescue Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction After Failed Full-Dose Thrombolytic Therapy
Staged Percutaneous Coronary Intervention	Staged Percutaneous Coronary Intervention	NCIT	C100015	Staged Percutaneous Coronary Intervention
Transcatheter Aortic Valve Implantation	Transcatheter Aortic Valve Implantation	NCIT	C100022	Transcatheter Aortic Valve Implantation
Arterial Access Closure	Arterial Access Closure	NCIT	C100057	Arterial Access Closure
Cardiac Stent Placement	Cardiac Stent Placement	NCIT	C100080	Cardiac Stent Placement
Reimplantation	Reimplantation	NCIT	C101242	Reimplantation
Explantation	Explantation	NCIT	C101248	Explantation
Cervical Cerclage	Cervical Cerclage	NCIT	C102763	Cervical Cerclage
Surgical Procedure	Surgical Procedure	NCIT	C15329	Surgical Procedure
Gynecological Surgical Procedure	Gynecological Surgical Procedure	NCIT	C15332	Gynecological Surgical Procedure
gynecological surgical procedure	gynecological surgical procedure	NCIT	C15332	gynecological surgical procedure
Cardiovascular Surgical Procedure	Cardiovascular Surgical Procedure	NCIT	C49803	Cardiovascular Surgical Procedure
Surgical Wound Closure	Surgical Wound Closure	NCIT	C63340	Surgical Wound Closure
Therapeutic Surgical Procedure	Therapeutic Surgical Procedure	NCIT	C64982	Therapeutic Surgical Procedure
Stenting	Stenting	NCIT	C71316	Stenting
Mitral Valve Repair	Mitral Valve Repair	NCIT	C80449	Mitral Valve Repair
Percutaneous Coronary Intervention	Percutaneous Coronary Intervention	NCIT	C99521	Percutaneous Coronary Intervention
Autologous Ovarian Tissue Transplantation	Autologous Ovarian Tissue Transplantation	NCIT	C116463	Autologous Ovarian Tissue Transplantation
Bone Graft	Bone Graft	NCIT	C116464	Bone Graft
Image-Guided Surgery	Image-Guided Surgery	NCIT	C116506	Image-Guided Surgery
Percutaneous Cryosurgery	Percutaneous Cryosurgery	NCIT	C116507	Percutaneous Cryosurgery
Robot-Assisted Endoscopic Surgery	Robot-Assisted Endoscopic Surgery	NCIT	C116508	Robot-Assisted Endoscopic Surgery
Robot-Assisted Laparoscopic Surgery	Robot-Assisted Laparoscopic Surgery	NCIT	C116509	Robot-Assisted Laparoscopic Surgery
Cold Ischemia Procedure	Cold Ischemia Procedure	NCIT	C116556	Cold Ischemia Procedure
Warm Ischemia Procedure	Warm Ischemia Procedure	NCIT	C116557	Warm Ischemia Procedure
Electrodessication and Curettage	Electrodessication and Curettage	NCIT	C116567	Electrodessication and Curettage
Gastrointestinal Stenting	Gastrointestinal Stenting	NCIT	C116572	Gastrointestinal Stenting
Transurethral Resection of Bladder Tumor	Transurethral Resection of Bladder Tumor	NCIT	C116651	Transurethral Resection of Bladder Tumor
Pancreatic Surgical Procedure	Pancreatic Surgical Procedure	NCIT	C116653	Pancreatic Surgical Procedure
Tumor Cell-Encapsulating Diffusion Chamber Implantation	Tumor Cell-Encapsulating Diffusion Chamber Implantation	NCIT	C116702	Tumor Cell-Encapsulating Diffusion Chamber Implantation
Postpartum Hysterectomy	Postpartum Hysterectomy	NCIT	C117316	Postpartum Hysterectomy
Cryosurgery	Cryosurgery	NCIT	C15215	Cryosurgery
Curettage Procedure	Curettage Procedure	NCIT	C15216	Curettage Procedure
Hysterectomy	Hysterectomy	NCIT	C15256	Hysterectomy
Organ Transplantation	Organ Transplantation	NCIT	C15289	Organ Transplantation
Digestive System Surgery	Digestive System Surgery	NCIT	C15330	Digestive System Surgery
Transurethral Resection	Transurethral Resection	NCIT	C15705	Transurethral Resection
Abdominal Surgical Procedure	Abdominal Surgical Procedure	NCIT	C16120	Abdominal Surgical Procedure
Surgical Procedure by Method	Surgical Procedure by Method	NCIT	C49165	Surgical Procedure by Method
surgical procedure by method	surgical procedure by method	NCIT	C49165	surgical procedure by method
Endoscopic Surgery	Endoscopic Surgery	NCIT	C62734	Endoscopic Surgery
Ischemia Procedure	Ischemia Procedure	NCIT	C131331	Ischemia Procedure
Joint Replacement	Joint Replacement	NCIT	C131579	Joint Replacement
Gross Total Resection	Gross Total Resection	NCIT	C131672	Gross Total Resection
Partial Resection	Partial Resection	NCIT	C131680	Partial Resection
Cytoreductive Surgery	Cytoreductive Surgery	NCIT	C132068	Cytoreductive Surgery
Peritonectomy	Peritonectomy	NCIT	C132069	Peritonectomy
Diaphragmatic Stripping	Diaphragmatic Stripping	NCIT	C132070	Diaphragmatic Stripping
Excision	Excision	NCIT	C15232	Excision
Orthopedic Surgical Procedure	Orthopedic Surgical Procedure	NCIT	C16186	Orthopedic Surgical Procedure
Complete Excision	Complete Excision	NCIT	C51934	Complete Excision
Fluorescence-Guided Surgery	Fluorescence-Guided Surgery	NCIT	C61012	Fluorescence-Guided Surgery
Septal Defect Repair	Septal Defect Repair	NCIT	C148075	Septal Defect Repair
Surgical Procedure by Type	Surgical Procedure by Type	NCIT	C161601	Surgical Procedure by Type
surgical procedure by type	surgical procedure by type	NCIT	C161601	surgical procedure by type
Resection	Resection	NCIT	C158758	Resection
Lymphovenous Bypass	Lymphovenous Bypass	NCIT	C159300	Lymphovenous Bypass
Nephroureterectomy with Cuff of Bladder	Nephroureterectomy with Cuff of Bladder	NCIT	C159437	Nephroureterectomy with Cuff of Bladder
Ilioinguinal Lymphadenectomy	Ilioinguinal Lymphadenectomy	NCIT	C159444	Ilioinguinal Lymphadenectomy
Distal Urethrectomy	Distal Urethrectomy	NCIT	C159446	Distal Urethrectomy
Urethrectomy	Urethrectomy	NCIT	C159447	Urethrectomy
Partial Penectomy	Partial Penectomy	NCIT	C159450	Partial Penectomy
Total Penectomy	Total Penectomy	NCIT	C159451	Total Penectomy
Endoscopic Resection	Endoscopic Resection	NCIT	C159453	Endoscopic Resection
Stereotactic Implantation	Stereotactic Implantation	NCIT	C159859	Stereotactic Implantation
Ureteroureterostomy	Ureteroureterostomy	NCIT	C159880	Ureteroureterostomy
Ureteroileostomy	Ureteroileostomy	NCIT	C159881	Ureteroileostomy
Adjacent Tissue Transfer or Rearrangement	Adjacent Tissue Transfer or Rearrangement	NCIT	C160576	Adjacent Tissue Transfer or Rearrangement
Latissimus Dorsi Flap Reconstruction	Latissimus Dorsi Flap Reconstruction	NCIT	C160625	Latissimus Dorsi Flap Reconstruction
Tissue Expander-Implant Breast Reconstruction	Tissue Expander-Implant Breast Reconstruction	NCIT	C160627	Tissue Expander-Implant Breast Reconstruction
Primary Debulking Surgery	Primary Debulking Surgery	NCIT	C160865	Primary Debulking Surgery
Interval Debulking Surgery	Interval Debulking Surgery	NCIT	C160866	Interval Debulking Surgery
Palatectomy	Palatectomy	NCIT	C160997	Palatectomy
Endolaryngeal Excision	Endolaryngeal Excision	NCIT	C160999	Endolaryngeal Excision
Deep Parotidectomy	Deep Parotidectomy	NCIT	C161002	Deep Parotidectomy
Robot-Assisted Salvage Pelvic Lymph Node Dissection	Robot-Assisted Salvage Pelvic Lymph Node Dissection	NCIT	C161314	Robot-Assisted Salvage Pelvic Lymph Node Dissection
Robot-assisted Salvage Pelvic Mass Resection	Robot-assisted Salvage Pelvic Mass Resection	NCIT	C161315	Robot-assisted Salvage Pelvic Mass Resection
Sternotomy	Sternotomy	NCIT	C25220	Sternotomy
Polypectomy	Polypectomy	NCIT	C25349	Polypectomy
Reconstructive Surgery	Reconstructive Surgery	NCIT	C25351	Reconstructive Surgery
Inguinofemoral Lymphadenectomy	Inguinofemoral Lymphadenectomy	NCIT	C74540	Inguinofemoral Lymphadenectomy
Decortication	Decortication	NCIT	C28139	Decortication
Mohs Surgery	Mohs Surgery	NCIT	C28208	Mohs Surgery
Breast Prosthesis Implantation	Breast Prosthesis Implantation	NCIT	C28336	Breast Prosthesis Implantation
Cordectomy	Cordectomy	NCIT	C28353	Cordectomy
Axillary Lymph Node Dissection without Prior Sentinel Lymph Node Biopsy	Axillary Lymph Node Dissection without Prior Sentinel Lymph Node Biopsy	NCIT	C105784	Axillary Lymph Node Dissection without Prior Sentinel Lymph Node Biopsy
Percutaneous Fluoroscopic Gastrostomy	Percutaneous Fluoroscopic Gastrostomy	NCIT	C106036	Percutaneous Fluoroscopic Gastrostomy
Percutaneous Endoscopic Gastrostomy	Percutaneous Endoscopic Gastrostomy	NCIT	C106040	Percutaneous Endoscopic Gastrostomy
Total Skin-Sparing Mastectomy	Total Skin-Sparing Mastectomy	NCIT	C106320	Total Skin-Sparing Mastectomy
Skin-Sparing Mastectomy	Skin-Sparing Mastectomy	NCIT	C107211	Skin-Sparing Mastectomy
Oncoplastic Partial Mastectomy/Lumpectomy with Oncoplastic Closure	Oncoplastic Partial Mastectomy/Lumpectomy with Oncoplastic Closure	NCIT	C107212	Oncoplastic Partial Mastectomy/Lumpectomy with Oncoplastic Closure
Augmentation Mammoplasty	Augmentation Mammoplasty	NCIT	C107225	Augmentation Mammoplasty
augmentation mammaplasty	augmentation mammaplasty	NCIT	C107225	augmentation mammaplasty
Pedicle TRAM Flap Procedure	Pedicle TRAM Flap Procedure	NCIT	C107383	Pedicle TRAM Flap Procedure
Mastectomy	Mastectomy	NCIT	C15277	Mastectomy
mastectomy	mastectomy	NCIT	C15277	mastectomy
Mammoplasty	Mammoplasty	NCIT	C15354	Mammoplasty
mammaplasty	mammaplasty	NCIT	C15354	mammaplasty
Axillary Lymph Node Dissection	Axillary Lymph Node Dissection	NCIT	C15677	Axillary Lymph Node Dissection
Gastrostomy	Gastrostomy	NCIT	C52006	Gastrostomy
Tissue Flap Breast Reconstruction	Tissue Flap Breast Reconstruction	NCIT	C93317	Tissue Flap Breast Reconstruction
Stereotactic Body Radiation Therapy	Stereotactic Body Radiation Therapy	NCIT	C118286	Stereotactic Body Radiation Therapy
Exoresection	Exoresection	NCIT	C118358	Exoresection
Endoresection	Endoresection	NCIT	C118359	Endoresection
Central Lymph Node Dissection	Central Lymph Node Dissection	NCIT	C118544	Central Lymph Node Dissection
Immediate/Early Loading	Immediate/Early Loading	NCIT	C118645	Immediate/Early Loading
Hepaticojejunostomy	Hepaticojejunostomy	NCIT	C119012	Hepaticojejunostomy
Intracardiac Pneumonectomy	Intracardiac Pneumonectomy	NCIT	C120275	Intracardiac Pneumonectomy
Ophthalmologic Surgical Procedure	Ophthalmologic Surgical Procedure	NCIT	C15331	Ophthalmologic Surgical Procedure
Neck Dissection	Neck Dissection	NCIT	C15643	Neck Dissection
Thoracic Surgical Procedure	Thoracic Surgical Procedure	NCIT	C15655	Thoracic Surgical Procedure
Radiosurgery	Radiosurgery	NCIT	C15696	Radiosurgery
