value_en	description_en	codesystem	code	description_code
Spinocerebellar ataxia type 22	Spinocerebellar ataxia type 22	Orphanet	101107	Spinocerebellar ataxia type 22
Partial pancreatic agenesis	Partial pancreatic agenesis	Orphanet	2805	Partial pancreatic agenesis
Spinocerebellar ataxia type 23	Spinocerebellar ataxia type 23	Orphanet	101108	Spinocerebellar ataxia type 23
Williams-Campbell syndrome	Williams-Campbell syndrome	Orphanet	411501	Williams-Campbell syndrome
Steroid dehydrogenase deficiency-dental anomalies syndrome	Steroid dehydrogenase deficiency-dental anomalies syndrome	Orphanet	3196	Steroid dehydrogenase deficiency-dental anomalies syndrome
Spinocerebellar ataxia type 25	Spinocerebellar ataxia type 25	Orphanet	101111	Spinocerebellar ataxia type 25
Spinocerebellar ataxia type 26	Spinocerebellar ataxia type 26	Orphanet	101112	Spinocerebellar ataxia type 26
Hypertrichosis cubiti	Hypertrichosis cubiti	Orphanet	2220	Hypertrichosis cubiti
Spinocerebellar ataxia type 27	Spinocerebellar ataxia type 27	Orphanet	98764	Spinocerebellar ataxia type 27
Rare disease with odontological manifestation	Rare disease with odontological manifestation	Orphanet	98027	Rare disease with odontological manifestation
X-linked complicated corpus callosum dysgenesis	X-linked complicated corpus callosum dysgenesis	Orphanet	1497	X-linked complicated corpus callosum dysgenesis
Oligodontia-cancer predisposition syndrome	Oligodontia-cancer predisposition syndrome	Orphanet	300576	Oligodontia-cancer predisposition syndrome
Distal monosomy 1q	Distal monosomy 1q	Orphanet	36367	Distal monosomy 1q
Tibio-fibular synostosis	Tibio-fibular synostosis	Orphanet	295028	Tibio-fibular synostosis
Familial papillary or follicular thyroid carcinoma	Familial papillary or follicular thyroid carcinoma	Orphanet	319487	Familial papillary or follicular thyroid carcinoma
Conductive deafness-ptosis-skeletal anomalies syndrome	Conductive deafness-ptosis-skeletal anomalies syndrome	Orphanet	3236	Conductive deafness-ptosis-skeletal anomalies syndrome
Bicornuate uterus	Bicornuate uterus	Orphanet	180134	Bicornuate uterus
Hereditary hypercarotenemia and vitamin A deficiency	Hereditary hypercarotenemia and vitamin A deficiency	Orphanet	199285	Hereditary hypercarotenemia and vitamin A deficiency
Congenital abducens nerve palsy	Congenital abducens nerve palsy	Orphanet	440233	Congenital abducens nerve palsy
Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection	Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection	Orphanet	431166	Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection
Double uterus-hemivagina-renal agenesis syndrome	Double uterus-hemivagina-renal agenesis syndrome	Orphanet	3411	Double uterus-hemivagina-renal agenesis syndrome
Syndactyly-telecanthus-anogenital and renal malformations syndrome	Syndactyly-telecanthus-anogenital and renal malformations syndrome	Orphanet	140952	Syndactyly-telecanthus-anogenital and renal malformations syndrome
Autosomal recessive spastic ataxia	Autosomal recessive spastic ataxia	Orphanet	316240	Autosomal recessive spastic ataxia
NON RARE IN EUROPE: Psoriatic arthritis	NON RARE IN EUROPE: Psoriatic arthritis	Orphanet	40050	NON RARE IN EUROPE: Psoriatic arthritis
Hydroa vacciniforme-like lymphoma	Hydroa vacciniforme-like lymphoma	Orphanet	364039	Hydroa vacciniforme-like lymphoma
DOCK2 deficiency	DOCK2 deficiency	Orphanet	447737	DOCK2 deficiency
Rare parathyroid tumor	Rare parathyroid tumor	Orphanet	100090	Rare parathyroid tumor
Pediatric multiple sclerosis	Pediatric multiple sclerosis	Orphanet	477738	Pediatric multiple sclerosis
Infantile spasms-psychomotor retardation-progressive brain atrophy-basal ganglia disease syndrome	Infantile spasms-psychomotor retardation-progressive brain atrophy-basal ganglia disease syndrome	Orphanet	263410	Infantile spasms-psychomotor retardation-progressive brain atrophy-basal ganglia disease syndrome
NON RARE IN EUROPE: Sjögren syndrome	NON RARE IN EUROPE: Sjögren syndrome	Orphanet	378	NON RARE IN EUROPE: Sjögren syndrome
Familial syringomyelia	Familial syringomyelia	Orphanet	370034	Familial syringomyelia
Perry syndrome	Perry syndrome	Orphanet	178509	Perry syndrome
Glycogen storage disease due to acid maltase deficiency	Glycogen storage disease due to acid maltase deficiency	Orphanet	365	Glycogen storage disease due to acid maltase deficiency
Acquired peripheral movement disorder	Acquired peripheral movement disorder	Orphanet	221114	Acquired peripheral movement disorder
Classic glucose transporter type 1 deficiency syndrome	Classic glucose transporter type 1 deficiency syndrome	Orphanet	71277	Classic glucose transporter type 1 deficiency syndrome
Distal monosomy 4q	Distal monosomy 4q	Orphanet	96145	Distal monosomy 4q
Adult acute respiratory distress syndrome	Adult acute respiratory distress syndrome	Orphanet	70578	Adult acute respiratory distress syndrome
Posterior urethral valve	Posterior urethral valve	Orphanet	93110	Posterior urethral valve
Levocardia	Levocardia	Orphanet	95854	Levocardia
Netherton syndrome	Netherton syndrome	Orphanet	634	Netherton syndrome
X-linked complicated spastic paraplegia type 1	X-linked complicated spastic paraplegia type 1	Orphanet	306617	X-linked complicated spastic paraplegia type 1
Lateral meningocele syndrome	Lateral meningocele syndrome	Orphanet	2789	Lateral meningocele syndrome
Spinocerebellar ataxia type 42	Spinocerebellar ataxia type 42	Orphanet	458803	Spinocerebellar ataxia type 42
Congenital multicore myopathy with external ophthalmoplegia	Congenital multicore myopathy with external ophthalmoplegia	Orphanet	98905	Congenital multicore myopathy with external ophthalmoplegia
Spinocerebellar ataxia type 43	Spinocerebellar ataxia type 43	Orphanet	497764	Spinocerebellar ataxia type 43
Short stature-valvular heart disease-characteristic facies syndrome	Short stature-valvular heart disease-characteristic facies syndrome	Orphanet	2868	Short stature-valvular heart disease-characteristic facies syndrome
Fixed subaortic stenosis	Fixed subaortic stenosis	Orphanet	3092	Fixed subaortic stenosis
Hydrops-lactic acidosis-sideroblastic anemia-multisystemic failure syndrome	Hydrops-lactic acidosis-sideroblastic anemia-multisystemic failure syndrome	Orphanet	528091	Hydrops-lactic acidosis-sideroblastic anemia-multisystemic failure syndrome
Adult-onset foveomacular vitelliform dystrophy	Adult-onset foveomacular vitelliform dystrophy	Orphanet	99000	Adult-onset foveomacular vitelliform dystrophy
MALT lymphoma	MALT lymphoma	Orphanet	52417	MALT lymphoma
X-linked intellectual disability-hypotonia-facial dysmorphism-aggressive behavior syndrome	X-linked intellectual disability-hypotonia-facial dysmorphism-aggressive behavior syndrome	Orphanet	85329	X-linked intellectual disability-hypotonia-facial dysmorphism-aggressive behavior syndrome
Genetic cerebral small vessel disease	Genetic cerebral small vessel disease	Orphanet	477754	Genetic cerebral small vessel disease
Syndromic corneal dystrophy	Syndromic corneal dystrophy	Orphanet	98628	Syndromic corneal dystrophy
Spinocerebellar ataxia type 40	Spinocerebellar ataxia type 40	Orphanet	423275	Spinocerebellar ataxia type 40
Distal monosomy 3p	Distal monosomy 3p	Orphanet	1620	Distal monosomy 3p
Spinocerebellar ataxia type 41	Spinocerebellar ataxia type 41	Orphanet	458798	Spinocerebellar ataxia type 41
Inhalational botulism	Inhalational botulism	Orphanet	254504	Inhalational botulism
Unilateral multicystic dysplastic kidney	Unilateral multicystic dysplastic kidney	Orphanet	97363	Unilateral multicystic dysplastic kidney
Mitochondrial myopathy	Mitochondrial myopathy	Orphanet	206966	Mitochondrial myopathy
Drug or radiation exposure-related interstitial lung disease	Drug or radiation exposure-related interstitial lung disease	Orphanet	264978	Drug or radiation exposure-related interstitial lung disease
Non-syndromic male infertility due to sperm motility disorder	Non-syndromic male infertility due to sperm motility disorder	Orphanet	276234	Non-syndromic male infertility due to sperm motility disorder
Semantic dementia	Semantic dementia	Orphanet	100069	Semantic dementia
Alpha-N-acetylgalactosaminidase deficiency type 1	Alpha-N-acetylgalactosaminidase deficiency type 1	Orphanet	79279	Alpha-N-acetylgalactosaminidase deficiency type 1
Abetalipoproteinemia	Abetalipoproteinemia	Orphanet	14	Abetalipoproteinemia
Alpha-N-acetylgalactosaminidase deficiency type 3	Alpha-N-acetylgalactosaminidase deficiency type 3	Orphanet	79281	Alpha-N-acetylgalactosaminidase deficiency type 3
Curry-Jones syndrome	Curry-Jones syndrome	Orphanet	1553	Curry-Jones syndrome
PCNA-related progressive neurodegenerative photosensitivity syndrome	PCNA-related progressive neurodegenerative photosensitivity syndrome	Orphanet	438134	PCNA-related progressive neurodegenerative photosensitivity syndrome
Alpha-N-acetylgalactosaminidase deficiency type 2	Alpha-N-acetylgalactosaminidase deficiency type 2	Orphanet	79280	Alpha-N-acetylgalactosaminidase deficiency type 2
May-Hegglin thrombocytopenia	May-Hegglin thrombocytopenia	Orphanet	850	May-Hegglin thrombocytopenia
Primary interstitial lung disease specific to childhood due to pulmonary surfactant protein anomalies	Primary interstitial lung disease specific to childhood due to pulmonary surfactant protein anomalies	Orphanet	100049	Primary interstitial lung disease specific to childhood due to pulmonary surfactant protein anomalies
Immunoglobulin A vasculitis	Immunoglobulin A vasculitis	Orphanet	761	Immunoglobulin A vasculitis
Partial duplication of the long arm of chromosome 22	Partial duplication of the long arm of chromosome 22	Orphanet	263004	Partial duplication of the long arm of chromosome 22
X-linked intellectual disability, Shrimpton type	X-linked intellectual disability, Shrimpton type	Orphanet	85324	X-linked intellectual disability, Shrimpton type
Distal monosomy 7p	Distal monosomy 7p	Orphanet	96126	Distal monosomy 7p
Genetic renal tubular disease	Genetic renal tubular disease	Orphanet	183592	Genetic renal tubular disease
Alpha-1-antitrypsin deficiency	Alpha-1-antitrypsin deficiency	Orphanet	60	Alpha-1-antitrypsin deficiency
Idiopathic eosinophilic myositis	Idiopathic eosinophilic myositis	Orphanet	247724	Idiopathic eosinophilic myositis
Anaplastic thyroid carcinoma	Anaplastic thyroid carcinoma	Orphanet	142	Anaplastic thyroid carcinoma
Enlarged parietal foramina	Enlarged parietal foramina	Orphanet	60015	Enlarged parietal foramina
Isolated complex III deficiency	Isolated complex III deficiency	Orphanet	1460	Isolated complex III deficiency
Distal monosomy 6p	Distal monosomy 6p	Orphanet	96125	Distal monosomy 6p
Peeling skin-leukonychia-acral punctate keratoses-cheilitis-knuckle pads syndrome	Peeling skin-leukonychia-acral punctate keratoses-cheilitis-knuckle pads syndrome	Orphanet	444138	Peeling skin-leukonychia-acral punctate keratoses-cheilitis-knuckle pads syndrome
Renal hypoplasia	Renal hypoplasia	Orphanet	93101	Renal hypoplasia
SCARF syndrome	SCARF syndrome	Orphanet	3134	SCARF syndrome
TELO2-related intellectual disability-neurodevelopmental disorder	TELO2-related intellectual disability-neurodevelopmental disorder	Orphanet	488642	TELO2-related intellectual disability-neurodevelopmental disorder
Serpiginous choroiditis	Serpiginous choroiditis	Orphanet	35686	Serpiginous choroiditis
LIPE-related familial partial lipodystrophy	LIPE-related familial partial lipodystrophy	Orphanet	435660	LIPE-related familial partial lipodystrophy
Vulvovaginal rhabdomyosarcoma	Vulvovaginal rhabdomyosarcoma	Orphanet	206492	Vulvovaginal rhabdomyosarcoma
Rare parkinsonian disorder	Rare parkinsonian disorder	Orphanet	68402	Rare parkinsonian disorder
Human herpesvirus 8-related disorder	Human herpesvirus 8-related disorder	Orphanet	102024	Human herpesvirus 8-related disorder
Tall stature-intellectual disability-facial dysmorphism syndrome	Tall stature-intellectual disability-facial dysmorphism syndrome	Orphanet	404443	Tall stature-intellectual disability-facial dysmorphism syndrome
Multiple synostoses syndrome	Multiple synostoses syndrome	Orphanet	3237	Multiple synostoses syndrome
Eales disease	Eales disease	Orphanet	40923	Eales disease
Melanoma and neural system tumor syndrome	Melanoma and neural system tumor syndrome	Orphanet	252206	Melanoma and neural system tumor syndrome
Partial duplication of the long arm of chromosome 19	Partial duplication of the long arm of chromosome 19	Orphanet	262986	Partial duplication of the long arm of chromosome 19
Dengue fever	Dengue fever	Orphanet	99828	Dengue fever
Partial duplication of the long arm of chromosome 14	Partial duplication of the long arm of chromosome 14	Orphanet	262941	Partial duplication of the long arm of chromosome 14
Partial duplication of the long arm of chromosome 13	Partial duplication of the long arm of chromosome 13	Orphanet	262932	Partial duplication of the long arm of chromosome 13
Digital extensor muscle aplasia-polyneuropathy	Digital extensor muscle aplasia-polyneuropathy	Orphanet	2926	Digital extensor muscle aplasia-polyneuropathy
Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2)	Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2)	Orphanet	402020	Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2)
Syndromic visceral malformation	Syndromic visceral malformation	Orphanet	108973	Syndromic visceral malformation
Partial duplication of the long arm of chromosome 11	Partial duplication of the long arm of chromosome 11	Orphanet	262923	Partial duplication of the long arm of chromosome 11
Partial duplication of the long arm of chromosome 17	Partial duplication of the long arm of chromosome 17	Orphanet	262968	Partial duplication of the long arm of chromosome 17
Hernández-Aguirre Negrete syndrome	Hernández-Aguirre Negrete syndrome	Orphanet	2139	Hernández-Aguirre Negrete syndrome
Partial duplication of the long arm of chromosome 15	Partial duplication of the long arm of chromosome 15	Orphanet	262950	Partial duplication of the long arm of chromosome 15
Infectious, fungal or parasitic myopathy	Infectious, fungal or parasitic myopathy	Orphanet	206988	Infectious, fungal or parasitic myopathy
Congenital genu recurvatum	Congenital genu recurvatum	Orphanet	295229	Congenital genu recurvatum
MASS syndrome	MASS syndrome	Orphanet	99715	MASS syndrome
Acromesomelic dysplasia, Hunter-Thompson type	Acromesomelic dysplasia, Hunter-Thompson type	Orphanet	968	Acromesomelic dysplasia, Hunter-Thompson type
Familial dyskinesia and facial myokymia	Familial dyskinesia and facial myokymia	Orphanet	324588	Familial dyskinesia and facial myokymia
Omsk hemorrhagic fever	Omsk hemorrhagic fever	Orphanet	319266	Omsk hemorrhagic fever
PLCG2-associated antibody deficiency and immune dysregulation	PLCG2-associated antibody deficiency and immune dysregulation	Orphanet	300359	PLCG2-associated antibody deficiency and immune dysregulation
Kuskokwim syndrome	Kuskokwim syndrome	Orphanet	1149	Kuskokwim syndrome
Partington-Anderson syndrome	Partington-Anderson syndrome	Orphanet	2829	Partington-Anderson syndrome
Qualitative or quantitative defects of integrin alpha-7	Qualitative or quantitative defects of integrin alpha-7	Orphanet	207098	Qualitative or quantitative defects of integrin alpha-7
Thakker-Donnai syndrome	Thakker-Donnai syndrome	Orphanet	1780	Thakker-Donnai syndrome
Autosomal dominant Robinow syndrome	Autosomal dominant Robinow syndrome	Orphanet	3107	Autosomal dominant Robinow syndrome
Malignant migrating focal seizures of infancy	Malignant migrating focal seizures of infancy	Orphanet	293181	Malignant migrating focal seizures of infancy
NON RARE IN EUROPE: Familial hypobetalipoproteinemia	NON RARE IN EUROPE: Familial hypobetalipoproteinemia	Orphanet	426	NON RARE IN EUROPE: Familial hypobetalipoproteinemia
Persistent left superior vena cava connecting through coronary sinus to left-sided atrium	Persistent left superior vena cava connecting through coronary sinus to left-sided atrium	Orphanet	99109	Persistent left superior vena cava connecting through coronary sinus to left-sided atrium
Hypertelorism-microtia-facial clefting syndrome	Hypertelorism-microtia-facial clefting syndrome	Orphanet	2213	Hypertelorism-microtia-facial clefting syndrome
Pfeiffer syndrome type 3	Pfeiffer syndrome type 3	Orphanet	93260	Pfeiffer syndrome type 3
Spinocerebellar ataxia type 17	Spinocerebellar ataxia type 17	Orphanet	98759	Spinocerebellar ataxia type 17
Pfeiffer syndrome type 2	Pfeiffer syndrome type 2	Orphanet	93259	Pfeiffer syndrome type 2
Spinocerebellar ataxia type 18	Spinocerebellar ataxia type 18	Orphanet	98771	Spinocerebellar ataxia type 18
Infantile onset panniculitis with uveitis and systemic granulomatosis	Infantile onset panniculitis with uveitis and systemic granulomatosis	Orphanet	251304	Infantile onset panniculitis with uveitis and systemic granulomatosis
Autoimmune lymphoproliferative syndrome due to CTLA4 haploinsuffiency	Autoimmune lymphoproliferative syndrome due to CTLA4 haploinsuffiency	Orphanet	436159	Autoimmune lymphoproliferative syndrome due to CTLA4 haploinsuffiency
Pfeiffer syndrome type 1	Pfeiffer syndrome type 1	Orphanet	93258	Pfeiffer syndrome type 1
Distal monosomy 9p	Distal monosomy 9p	Orphanet	1642	Distal monosomy 9p
Spinocerebellar ataxia type 10	Spinocerebellar ataxia type 10	Orphanet	98761	Spinocerebellar ataxia type 10
Benign peripheral nerve sheath tumor	Benign peripheral nerve sheath tumor	Orphanet	252131	Benign peripheral nerve sheath tumor
Spinocerebellar ataxia type 11	Spinocerebellar ataxia type 11	Orphanet	98767	Spinocerebellar ataxia type 11
Hereditary episodic ataxia	Hereditary episodic ataxia	Orphanet	211062	Hereditary episodic ataxia
Spinocerebellar ataxia type 12	Spinocerebellar ataxia type 12	Orphanet	98762	Spinocerebellar ataxia type 12
Prelingual non-syndromic genetic deafness	Prelingual non-syndromic genetic deafness	Orphanet	216445	Prelingual non-syndromic genetic deafness
Quebec platelet disorder	Quebec platelet disorder	Orphanet	220436	Quebec platelet disorder
Bilateral multicystic dysplastic kidney	Bilateral multicystic dysplastic kidney	Orphanet	97364	Bilateral multicystic dysplastic kidney
Spinocerebellar ataxia type 13	Spinocerebellar ataxia type 13	Orphanet	98768	Spinocerebellar ataxia type 13
Spinocerebellar ataxia type 14	Spinocerebellar ataxia type 14	Orphanet	98763	Spinocerebellar ataxia type 14
Rare genetic systemic or rheumatologic disease	Rare genetic systemic or rheumatologic disease	Orphanet	271870	Rare genetic systemic or rheumatologic disease
Partial monosomy of the short arm of chromosome X	Partial monosomy of the short arm of chromosome X	Orphanet	263731	Partial monosomy of the short arm of chromosome X
Autoimmune thrombocytopenia	Autoimmune thrombocytopenia	Orphanet	71203	Autoimmune thrombocytopenia
Spinocerebellar ataxia type 16	Spinocerebellar ataxia type 16	Orphanet	98770	Spinocerebellar ataxia type 16
Solitary bone cyst	Solitary bone cyst	Orphanet	83468	Solitary bone cyst
Mayer-Rokitansky-Küster-Hauser syndrome type 2	Mayer-Rokitansky-Küster-Hauser syndrome type 2	Orphanet	2578	Mayer-Rokitansky-Küster-Hauser syndrome type 2
Complete atrioventricular septal defect-tetralogy of Fallot	Complete atrioventricular septal defect-tetralogy of Fallot	Orphanet	99068	Complete atrioventricular septal defect-tetralogy of Fallot
Mayer-Rokitansky-Küster-Hauser syndrome type 1	Mayer-Rokitansky-Küster-Hauser syndrome type 1	Orphanet	247775	Mayer-Rokitansky-Küster-Hauser syndrome type 1
Genetic susceptibility to infections due to particular pathogens	Genetic susceptibility to infections due to particular pathogens	Orphanet	183710	Genetic susceptibility to infections due to particular pathogens
Partial duplication of the long arm of chromosome 10	Partial duplication of the long arm of chromosome 10	Orphanet	262914	Partial duplication of the long arm of chromosome 10
Progressive muscular dystrophy	Progressive muscular dystrophy	Orphanet	206644	Progressive muscular dystrophy
Distal monosomy 19p13.3	Distal monosomy 19p13.3	Orphanet	96129	Distal monosomy 19p13.3
Kyphoscoliotic Ehlers-Danlos syndrome due to FKBP22 deficiency	Kyphoscoliotic Ehlers-Danlos syndrome due to FKBP22 deficiency	Orphanet	300179	Kyphoscoliotic Ehlers-Danlos syndrome due to FKBP22 deficiency
Closed iniencephaly	Closed iniencephaly	Orphanet	268366	Closed iniencephaly
Lynch syndrome	Lynch syndrome	Orphanet	144	Lynch syndrome
Structural developmental eye defect	Structural developmental eye defect	Orphanet	519272	Structural developmental eye defect
X-linked intellectual disability-corpus callosum agenesis-spastic quadriparesis syndrome	X-linked intellectual disability-corpus callosum agenesis-spastic quadriparesis syndrome	Orphanet	85330	X-linked intellectual disability-corpus callosum agenesis-spastic quadriparesis syndrome
Complex regional pain syndrome type 1	Complex regional pain syndrome type 1	Orphanet	99995	Complex regional pain syndrome type 1
Palmoplantar keratoderma-spastic paralysis syndrome	Palmoplantar keratoderma-spastic paralysis syndrome	Orphanet	2201	Palmoplantar keratoderma-spastic paralysis syndrome
Urachal sinus	Urachal sinus	Orphanet	431344	Urachal sinus
Complex regional pain syndrome type 2	Complex regional pain syndrome type 2	Orphanet	99994	Complex regional pain syndrome type 2
Maternal hyperthermia-induced birth defects	Maternal hyperthermia-induced birth defects	Orphanet	2216	Maternal hyperthermia-induced birth defects
X-linked intellectual disability due to GRIA3 mutations	X-linked intellectual disability due to GRIA3 mutations	Orphanet	364028	X-linked intellectual disability due to GRIA3 mutations
Neonatal hemochromatosis	Neonatal hemochromatosis	Orphanet	446	Neonatal hemochromatosis
Isolated congenital microcephaly	Isolated congenital microcephaly	Orphanet	199642	Isolated congenital microcephaly
Double outlet right ventricle with subaortic or doubly committed ventricular septal defect	Double outlet right ventricle with subaortic or doubly committed ventricular septal defect	Orphanet	423693	Double outlet right ventricle with subaortic or doubly committed ventricular septal defect
Mucopolysaccharidosis type 6, slowly progressing	Mucopolysaccharidosis type 6, slowly progressing	Orphanet	276223	Mucopolysaccharidosis type 6, slowly progressing
Isolated hyperchlorhidrosis	Isolated hyperchlorhidrosis	Orphanet	542657	Isolated hyperchlorhidrosis
NON RARE IN EUROPE: Primary bile acid malabsorption	NON RARE IN EUROPE: Primary bile acid malabsorption	Orphanet	449262	NON RARE IN EUROPE: Primary bile acid malabsorption
Autosomal dominant cerebellar ataxia type III	Autosomal dominant cerebellar ataxia type III	Orphanet	94148	Autosomal dominant cerebellar ataxia type III
Choanal atresia, bilateral	Choanal atresia, bilateral	Orphanet	137920	Choanal atresia, bilateral
Galactokinase deficiency	Galactokinase deficiency	Orphanet	79237	Galactokinase deficiency
Hemolytic anemia due to red cell pyruvate kinase deficiency	Hemolytic anemia due to red cell pyruvate kinase deficiency	Orphanet	766	Hemolytic anemia due to red cell pyruvate kinase deficiency
Testicular regression syndrome	Testicular regression syndrome	Orphanet	983	Testicular regression syndrome
Moderately-differentiated thymic neuroendocrine carcinoma	Moderately-differentiated thymic neuroendocrine carcinoma	Orphanet	263335	Moderately-differentiated thymic neuroendocrine carcinoma
Qualitative or quantitative defects of caveolin-3	Qualitative or quantitative defects of caveolin-3	Orphanet	207078	Qualitative or quantitative defects of caveolin-3
Coloboma of optic disc	Coloboma of optic disc	Orphanet	98947	Coloboma of optic disc
Sagliker syndrome	Sagliker syndrome	Orphanet	300493	Sagliker syndrome
Exposure-related interstitial lung disease	Exposure-related interstitial lung disease	Orphanet	264984	Exposure-related interstitial lung disease
Congenital glaucoma	Congenital glaucoma	Orphanet	98976	Congenital glaucoma
Hypertrophic cardiomyopathy due to intensive athletic training	Hypertrophic cardiomyopathy due to intensive athletic training	Orphanet	217601	Hypertrophic cardiomyopathy due to intensive athletic training
Osteosclerosis-developmental delay-craniosynostosis syndrome	Osteosclerosis-developmental delay-craniosynostosis syndrome	Orphanet	178377	Osteosclerosis-developmental delay-craniosynostosis syndrome
