value_en	description_en	codesystem	code	description_code
bosutinib	bosutinib	UATC	http://purl.bioontology.org/ontology/UATC/L01XE14	bosutinib
xenon (127Xe) gas	xenon (127Xe) gas	UATC	http://purl.bioontology.org/ontology/UATC/V09EX02	xenon (127Xe) gas
theophylline	theophylline	UATC	http://purl.bioontology.org/ontology/UATC/R03DA04	theophylline
clobetasone	clobetasone	UATC	http://purl.bioontology.org/ontology/UATC/D07AB01	clobetasone
emtricitabine, tenofovir disoproxil, elvitegravir and cobicistat	emtricitabine, tenofovir disoproxil, elvitegravir and cobicistat	UATC	http://purl.bioontology.org/ontology/UATC/J05AR09	emtricitabine, tenofovir disoproxil, elvitegravir and cobicistat
ethulose	ethulose	UATC	http://purl.bioontology.org/ontology/UATC/A06AC02	ethulose
Protectives against UV-radiation for systemic use	Protectives against UV-radiation for systemic use	UATC	http://purl.bioontology.org/ontology/UATC/D02BB	Protectives against UV-radiation for systemic use
pargyline and diuretics	pargyline and diuretics	UATC	http://purl.bioontology.org/ontology/UATC/C02LL01	pargyline and diuretics
trospium and analgesics	trospium and analgesics	UATC	http://purl.bioontology.org/ontology/UATC/A03DA06	trospium and analgesics
chloramphenicol	chloramphenicol	UATC	http://purl.bioontology.org/ontology/UATC/S03AA08	chloramphenicol
pyrrolnitrin	pyrrolnitrin	UATC	http://purl.bioontology.org/ontology/UATC/D01AA07	pyrrolnitrin
axitinib	axitinib	UATC	http://purl.bioontology.org/ontology/UATC/L01XE17	axitinib
cinepazet	cinepazet	UATC	http://purl.bioontology.org/ontology/UATC/C01DX14	cinepazet
Antiinfectives	Antiinfectives	UATC	http://purl.bioontology.org/ontology/UATC/S03AA	Antiinfectives
Other antigout preparations in ATC	Other antigout preparations in ATC	UATC	http://purl.bioontology.org/ontology/UATC/M04AX	Other antigout preparations in ATC
Disease or Syndrome	Disease or Syndrome	STY	http://purl.bioontology.org/ontology/STY/T047	Disease or Syndrome
Corticosteroid nasal preparations for topical use	Corticosteroid nasal preparations for topical use	UATC	http://purl.bioontology.org/ontology/UATC/R01AD	Corticosteroid nasal preparations for topical use
mipomersen	mipomersen	UATC	http://purl.bioontology.org/ontology/UATC/C10AX11	mipomersen
cholera, combinations with typhoid vaccine, inactivated, whole cell	cholera, combinations with typhoid vaccine, inactivated, whole cell	UATC	http://purl.bioontology.org/ontology/UATC/J07AE51	cholera, combinations with typhoid vaccine, inactivated, whole cell
SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS	SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS	UATC	http://purl.bioontology.org/ontology/UATC/C08D	SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS
bismuth subcitrate	bismuth subcitrate	UATC	http://purl.bioontology.org/ontology/UATC/A02BX05	bismuth subcitrate
attapulgite, combinations	attapulgite, combinations	UATC	http://purl.bioontology.org/ontology/UATC/A07BC54	attapulgite, combinations
trimethyldiphenylpropylamine	trimethyldiphenylpropylamine	UATC	http://purl.bioontology.org/ontology/UATC/A03AX30	trimethyldiphenylpropylamine
CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES	CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES	UATC	http://purl.bioontology.org/ontology/UATC/L01D	CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES
multienzymes (lipase, protease etc.)	multienzymes (lipase, protease etc.)	UATC	http://purl.bioontology.org/ontology/UATC/A09AA02	multienzymes (lipase, protease etc.)
norgestimate and ethinylestradiol	norgestimate and ethinylestradiol	UATC	http://purl.bioontology.org/ontology/UATC/G03AA11	norgestimate and ethinylestradiol
polidocanol	polidocanol	UATC	http://purl.bioontology.org/ontology/UATC/C05BB02	polidocanol
buspirone	buspirone	UATC	http://purl.bioontology.org/ontology/UATC/N05BE01	buspirone
temocillin	temocillin	UATC	http://purl.bioontology.org/ontology/UATC/J01CA17	temocillin
Nitroferricyanide derivatives acting on arteriolar smooth muscle	Nitroferricyanide derivatives acting on arteriolar smooth muscle	UATC	http://purl.bioontology.org/ontology/UATC/C02DD	Nitroferricyanide derivatives acting on arteriolar smooth muscle
Salt irrigating solutions	Salt irrigating solutions	UATC	http://purl.bioontology.org/ontology/UATC/B05CB	Salt irrigating solutions
iodine (131I) human albumin	iodine (131I) human albumin	UATC	http://purl.bioontology.org/ontology/UATC/V09XA03	iodine (131I) human albumin
Carbonic anhydrase inhibitors, antiglaucoma drugs and miotics	Carbonic anhydrase inhibitors, antiglaucoma drugs and miotics	UATC	http://purl.bioontology.org/ontology/UATC/S01EC	Carbonic anhydrase inhibitors, antiglaucoma drugs and miotics
itramin tosilate	itramin tosilate	UATC	http://purl.bioontology.org/ontology/UATC/C01DX01	itramin tosilate
dapoxetine	dapoxetine	UATC	http://purl.bioontology.org/ontology/UATC/G04BX14	dapoxetine
aclidinium bromide	aclidinium bromide	UATC	http://purl.bioontology.org/ontology/UATC/R03BB05	aclidinium bromide
losartan and amlodipine	losartan and amlodipine	UATC	http://purl.bioontology.org/ontology/UATC/C09DB06	losartan and amlodipine
magnesium peroxide	magnesium peroxide	UATC	http://purl.bioontology.org/ontology/UATC/A02AA03	magnesium peroxide
diprophylline, combinations	diprophylline, combinations	UATC	http://purl.bioontology.org/ontology/UATC/R03DA51	diprophylline, combinations
Substance	Substance	STY	http://purl.bioontology.org/ontology/STY/T167	Substance
methoxsalen	methoxsalen	UATC	http://purl.bioontology.org/ontology/UATC/D05BA02	methoxsalen
mercury, metallic	mercury, metallic	UATC	http://purl.bioontology.org/ontology/UATC/D08AK05	mercury, metallic
Guanine derivatives, peripherally acting antiadrenergic agents	Guanine derivatives, peripherally acting antiadrenergic agents	UATC	http://purl.bioontology.org/ontology/UATC/C02CC	Guanine derivatives, peripherally acting antiadrenergic agents
ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON	ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON	UATC	http://purl.bioontology.org/ontology/UATC/C02D	ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON
megestrol	megestrol	UATC	http://purl.bioontology.org/ontology/UATC/L02AB01	megestrol
nicomorphine	nicomorphine	UATC	http://purl.bioontology.org/ontology/UATC/N02AA04	nicomorphine
Ethers for general anesthesia	Ethers for general anesthesia	UATC	http://purl.bioontology.org/ontology/UATC/N01AA	Ethers for general anesthesia
technetium (99mTc) mertiatide	technetium (99mTc) mertiatide	UATC	http://purl.bioontology.org/ontology/UATC/V09CA03	technetium (99mTc) mertiatide
cilazapril	cilazapril	UATC	http://purl.bioontology.org/ontology/UATC/C09AA08	cilazapril
bifonazole	bifonazole	UATC	http://purl.bioontology.org/ontology/UATC/D01AC10	bifonazole
candesartan	candesartan	UATC	http://purl.bioontology.org/ontology/UATC/C09CA06	candesartan
sulglicotide	sulglicotide	UATC	http://purl.bioontology.org/ontology/UATC/A02BX08	sulglicotide
labetalol and thiazides	labetalol and thiazides	UATC	http://purl.bioontology.org/ontology/UATC/C07BG01	labetalol and thiazides
esketamine	esketamine	UATC	http://purl.bioontology.org/ontology/UATC/N01AX14	esketamine
rhenium (186Re) etidronic acid	rhenium (186Re) etidronic acid	UATC	http://purl.bioontology.org/ontology/UATC/V10BX03	rhenium (186Re) etidronic acid
hemoglobin raffimer	hemoglobin raffimer	UATC	http://purl.bioontology.org/ontology/UATC/B05AA09	hemoglobin raffimer
mirabegron	mirabegron	UATC	http://purl.bioontology.org/ontology/UATC/G04BD12	mirabegron
atorvastatin, acetylsalicylic acid and ramipril	atorvastatin, acetylsalicylic acid and ramipril	UATC	http://purl.bioontology.org/ontology/UATC/C10BX06	atorvastatin, acetylsalicylic acid and ramipril
urokinase	urokinase	UATC	http://purl.bioontology.org/ontology/UATC/B01AD04	urokinase
Retinoids for treatment of psoriasis	Retinoids for treatment of psoriasis	UATC	http://purl.bioontology.org/ontology/UATC/D05BB	Retinoids for treatment of psoriasis
multienzymes and acid preparations	multienzymes and acid preparations	UATC	http://purl.bioontology.org/ontology/UATC/A09AC02	multienzymes and acid preparations
pindolol	pindolol	UATC	http://purl.bioontology.org/ontology/UATC/C07AA03	pindolol
tridihexethyl	tridihexethyl	UATC	http://purl.bioontology.org/ontology/UATC/A03AB08	tridihexethyl
tioconazole	tioconazole	UATC	http://purl.bioontology.org/ontology/UATC/D01AC07	tioconazole
Barium sulfate containing X-ray contrast media	Barium sulfate containing X-ray contrast media	UATC	http://purl.bioontology.org/ontology/UATC/V08BA	Barium sulfate containing X-ray contrast media
valaciclovir	valaciclovir	UATC	http://purl.bioontology.org/ontology/UATC/J05AB11	valaciclovir
choline fenofibrate	choline fenofibrate	UATC	http://purl.bioontology.org/ontology/UATC/C10AB11	choline fenofibrate
g-strophanthin	g-strophanthin	UATC	http://purl.bioontology.org/ontology/UATC/C01AC01	g-strophanthin
DIAGNOSTIC AGENTS	DIAGNOSTIC AGENTS	UATC	http://purl.bioontology.org/ontology/UATC/V04	DIAGNOSTIC AGENTS
dipyrocetyl, combinations with psycholeptics	dipyrocetyl, combinations with psycholeptics	UATC	http://purl.bioontology.org/ontology/UATC/N02BA79	dipyrocetyl, combinations with psycholeptics
reserpine and diuretics, combinations with psycholeptics	reserpine and diuretics, combinations with psycholeptics	UATC	http://purl.bioontology.org/ontology/UATC/C02LA71	reserpine and diuretics, combinations with psycholeptics
esomeprazole, amoxicillin and clarithromycin	esomeprazole, amoxicillin and clarithromycin	UATC	http://purl.bioontology.org/ontology/UATC/A02BD06	esomeprazole, amoxicillin and clarithromycin
methohexital	methohexital	UATC	http://purl.bioontology.org/ontology/UATC/N05CA15	methohexital
formestane	formestane	UATC	http://purl.bioontology.org/ontology/UATC/L02BG02	formestane
phenylpropanolamine, combinations	phenylpropanolamine, combinations	UATC	http://purl.bioontology.org/ontology/UATC/R01BA51	phenylpropanolamine, combinations
maribavir	maribavir	UATC	http://purl.bioontology.org/ontology/UATC/J05AX10	maribavir
estradiol, combinations	estradiol, combinations	UATC	http://purl.bioontology.org/ontology/UATC/G03CA53	estradiol, combinations
salbutamol	salbutamol	UATC	http://purl.bioontology.org/ontology/UATC/R03AC02	salbutamol
anthrax immunoglobulin	anthrax immunoglobulin	UATC	http://purl.bioontology.org/ontology/UATC/J06BB19	anthrax immunoglobulin
bevantolol and thiazides	bevantolol and thiazides	UATC	http://purl.bioontology.org/ontology/UATC/C07BB06	bevantolol and thiazides
ethyl hydroxybenzoate	ethyl hydroxybenzoate	UATC	http://purl.bioontology.org/ontology/UATC/D01AE10	ethyl hydroxybenzoate
Tertiary amines, anticholinergic	Tertiary amines, anticholinergic	UATC	http://purl.bioontology.org/ontology/UATC/N04AA	Tertiary amines, anticholinergic
Low-ceiling diuretics and potassium-sparing agents	Low-ceiling diuretics and potassium-sparing agents	UATC	http://purl.bioontology.org/ontology/UATC/C03EA	Low-ceiling diuretics and potassium-sparing agents
temafloxacin	temafloxacin	UATC	http://purl.bioontology.org/ontology/UATC/J01MA05	temafloxacin
nitrofural	nitrofural	UATC	http://purl.bioontology.org/ontology/UATC/S01AX04	nitrofural
diphenhydramine	diphenhydramine	UATC	http://purl.bioontology.org/ontology/UATC/R06AA02	diphenhydramine
dofetilide	dofetilide	UATC	http://purl.bioontology.org/ontology/UATC/C01BD04	dofetilide
Solutions producing osmotic diuresis	Solutions producing osmotic diuresis	UATC	http://purl.bioontology.org/ontology/UATC/B05BC	Solutions producing osmotic diuresis
aurothioglucose	aurothioglucose	UATC	http://purl.bioontology.org/ontology/UATC/M01CB04	aurothioglucose
cholic acid	cholic acid	UATC	http://purl.bioontology.org/ontology/UATC/A05AA03	cholic acid
glycobiarsol, combinations	glycobiarsol, combinations	UATC	http://purl.bioontology.org/ontology/UATC/P01AR53	glycobiarsol, combinations
tacrine	tacrine	UATC	http://purl.bioontology.org/ontology/UATC/N06DA01	tacrine
epinephrine	epinephrine	UATC	http://purl.bioontology.org/ontology/UATC/A01AD01	epinephrine
ethambutol	ethambutol	UATC	http://purl.bioontology.org/ontology/UATC/J04AK02	ethambutol
lonazolac	lonazolac	UATC	http://purl.bioontology.org/ontology/UATC/M01AB09	lonazolac
norgestrel and estrogen	norgestrel and estrogen	UATC	http://purl.bioontology.org/ontology/UATC/G03FB01	norgestrel and estrogen
Antacids with sodium bicarbonate	Antacids with sodium bicarbonate	UATC	http://purl.bioontology.org/ontology/UATC/A02AH	Antacids with sodium bicarbonate
levodropropizine	levodropropizine	UATC	http://purl.bioontology.org/ontology/UATC/R05DB27	levodropropizine
cloxazolam	cloxazolam	UATC	http://purl.bioontology.org/ontology/UATC/N05BA22	cloxazolam
blinatumomab	blinatumomab	UATC	http://purl.bioontology.org/ontology/UATC/L01XC19	blinatumomab
OTHER COLD PREPARATIONS in ATC	OTHER COLD PREPARATIONS in ATC	UATC	http://purl.bioontology.org/ontology/UATC/R05X	OTHER COLD PREPARATIONS in ATC
vorozole	vorozole	UATC	http://purl.bioontology.org/ontology/UATC/L02BG05	vorozole
ANABOLIC STEROIDS	ANABOLIC STEROIDS	UATC	http://purl.bioontology.org/ontology/UATC/A14A	ANABOLIC STEROIDS
Nicotinic acid and derivatives, lipid modifying, plain	Nicotinic acid and derivatives, lipid modifying, plain	UATC	http://purl.bioontology.org/ontology/UATC/C10AD	Nicotinic acid and derivatives, lipid modifying, plain
sodium borate	sodium borate	UATC	http://purl.bioontology.org/ontology/UATC/S01AX07	sodium borate
dexetimide	dexetimide	UATC	http://purl.bioontology.org/ontology/UATC/N04AA08	dexetimide
mitoguazone	mitoguazone	UATC	http://purl.bioontology.org/ontology/UATC/L01XX16	mitoguazone
estradiol	estradiol	UATC	http://purl.bioontology.org/ontology/UATC/G03CA03	estradiol
methyltestosterone and estrogen	methyltestosterone and estrogen	UATC	http://purl.bioontology.org/ontology/UATC/G03EA01	methyltestosterone and estrogen
altretamine	altretamine	UATC	http://purl.bioontology.org/ontology/UATC/L01XX03	altretamine
niclosamide	niclosamide	UATC	http://purl.bioontology.org/ontology/UATC/P02DA01	niclosamide
Machine Activity	Machine Activity	STY	http://purl.bioontology.org/ontology/STY/T066	Machine Activity
bedaquiline	bedaquiline	UATC	http://purl.bioontology.org/ontology/UATC/J04AK05	bedaquiline
Tumor necrosis factor alpha (TNF-) inhibitors	Tumor necrosis factor alpha (TNF-) inhibitors	UATC	http://purl.bioontology.org/ontology/UATC/L04AB	Tumor necrosis factor alpha (TNF-) inhibitors
eszopiclone	eszopiclone	UATC	http://purl.bioontology.org/ontology/UATC/N05CF04	eszopiclone
Sign or Symptom	Sign or Symptom	STY	http://purl.bioontology.org/ontology/STY/T184	Sign or Symptom
LIPID MODIFYING AGENTS, PLAIN	LIPID MODIFYING AGENTS, PLAIN	UATC	http://purl.bioontology.org/ontology/UATC/C10A	LIPID MODIFYING AGENTS, PLAIN
Calcium channel blockers and diuretics	Calcium channel blockers and diuretics	UATC	http://purl.bioontology.org/ontology/UATC/C08GA	Calcium channel blockers and diuretics
Corticosteroids	Corticosteroids	UATC	http://purl.bioontology.org/ontology/UATC/S02BA	Corticosteroids
amino(diphenylhydantoin) valeric acid	amino(diphenylhydantoin) valeric acid	UATC	http://purl.bioontology.org/ontology/UATC/N03AB03	amino(diphenylhydantoin) valeric acid
idoxuridine	idoxuridine	UATC	http://purl.bioontology.org/ontology/UATC/D06BB01	idoxuridine
droperidol	droperidol	UATC	http://purl.bioontology.org/ontology/UATC/N05AD08	droperidol
Vitamin B1, plain	Vitamin B1, plain	UATC	http://purl.bioontology.org/ontology/UATC/A11DA	Vitamin B1, plain
lormetazepam	lormetazepam	UATC	http://purl.bioontology.org/ontology/UATC/N05CD06	lormetazepam
propenidazole	propenidazole	UATC	http://purl.bioontology.org/ontology/UATC/G01AF14	propenidazole
fusidic acid	fusidic acid	UATC	http://purl.bioontology.org/ontology/UATC/J01XC01	fusidic acid
Chemical	Chemical	STY	http://purl.bioontology.org/ontology/STY/T103	Chemical
propamidine	propamidine	UATC	http://purl.bioontology.org/ontology/UATC/D08AC03	propamidine
sulfamethoxazole and trimethoprim	sulfamethoxazole and trimethoprim	UATC	http://purl.bioontology.org/ontology/UATC/J01EE01	sulfamethoxazole and trimethoprim
picodralazine and diuretics	picodralazine and diuretics	UATC	http://purl.bioontology.org/ontology/UATC/C02LG03	picodralazine and diuretics
megestrol and estrogen	megestrol and estrogen	UATC	http://purl.bioontology.org/ontology/UATC/G03FB04	megestrol and estrogen
calcium hexamine thiocyanate	calcium hexamine thiocyanate	UATC	http://purl.bioontology.org/ontology/UATC/R01AX01	calcium hexamine thiocyanate
thiamphenicol	thiamphenicol	UATC	http://purl.bioontology.org/ontology/UATC/J01BA02	thiamphenicol
methylpentynol	methylpentynol	UATC	http://purl.bioontology.org/ontology/UATC/N05CM15	methylpentynol
ulipristal	ulipristal	UATC	http://purl.bioontology.org/ontology/UATC/G03XB02	ulipristal
ephedrine	ephedrine	UATC	http://purl.bioontology.org/ontology/UATC/S01FB02	ephedrine
varicella, live attenuated	varicella, live attenuated	UATC	http://purl.bioontology.org/ontology/UATC/J07BK01	varicella, live attenuated
Opium alkaloids and derivatives, cough suppressants	Opium alkaloids and derivatives, cough suppressants	UATC	http://purl.bioontology.org/ontology/UATC/R05DA	Opium alkaloids and derivatives, cough suppressants
oxiconazole	oxiconazole	UATC	http://purl.bioontology.org/ontology/UATC/G01AF17	oxiconazole
bromocriptine	bromocriptine	UATC	http://purl.bioontology.org/ontology/UATC/G02CB01	bromocriptine
dexmedetomidine	dexmedetomidine	UATC	http://purl.bioontology.org/ontology/UATC/N05CM18	dexmedetomidine
Imidazole derivatives, antimycotic for systemic use	Imidazole derivatives, antimycotic for systemic use	UATC	http://purl.bioontology.org/ontology/UATC/J02AB	Imidazole derivatives, antimycotic for systemic use
cefotaxime	cefotaxime	UATC	http://purl.bioontology.org/ontology/UATC/J01DD01	cefotaxime
furazolidone	furazolidone	UATC	http://purl.bioontology.org/ontology/UATC/G01AX06	furazolidone
chlorotrianisene	chlorotrianisene	UATC	http://purl.bioontology.org/ontology/UATC/G03CA06	chlorotrianisene
etifoxine	etifoxine	UATC	http://purl.bioontology.org/ontology/UATC/N05BX03	etifoxine
insulin (pork)	insulin (pork)	UATC	http://purl.bioontology.org/ontology/UATC/A10AC03	insulin (pork)
ixazomib	ixazomib	UATC	http://purl.bioontology.org/ontology/UATC/L01XX50	ixazomib
ibalizumab	ibalizumab	UATC	http://purl.bioontology.org/ontology/UATC/J05AX23	ibalizumab
OTHER CARDIAC PREPARATIONS in ATC	OTHER CARDIAC PREPARATIONS in ATC	UATC	http://purl.bioontology.org/ontology/UATC/C01E	OTHER CARDIAC PREPARATIONS in ATC
calcium aminosalicylate	calcium aminosalicylate	UATC	http://purl.bioontology.org/ontology/UATC/J04AA03	calcium aminosalicylate
norethisterone and ethinylestradiol	norethisterone and ethinylestradiol	UATC	http://purl.bioontology.org/ontology/UATC/G03AB04	norethisterone and ethinylestradiol
palivizumab	palivizumab	UATC	http://purl.bioontology.org/ontology/UATC/J06BB16	palivizumab
apixaban	apixaban	UATC	http://purl.bioontology.org/ontology/UATC/B01AF02	apixaban
calcium iopodate	calcium iopodate	UATC	http://purl.bioontology.org/ontology/UATC/V08AC10	calcium iopodate
calcium chloride	calcium chloride	UATC	http://purl.bioontology.org/ontology/UATC/B05XA07	calcium chloride
atorvastatin and amlodipine	atorvastatin and amlodipine	UATC	http://purl.bioontology.org/ontology/UATC/C10BX03	atorvastatin and amlodipine
SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	UATC	http://purl.bioontology.org/ontology/UATC/H	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS
streptokinase	streptokinase	UATC	http://purl.bioontology.org/ontology/UATC/B01AD01	streptokinase
troxerutin, combinations	troxerutin, combinations	UATC	http://purl.bioontology.org/ontology/UATC/C05CA54	troxerutin, combinations
sulfamethizole	sulfamethizole	UATC	http://purl.bioontology.org/ontology/UATC/B05CA04	sulfamethizole
dienogest and ethinylestradiol	dienogest and ethinylestradiol	UATC	http://purl.bioontology.org/ontology/UATC/G03AA16	dienogest and ethinylestradiol
desloratadine	desloratadine	UATC	http://purl.bioontology.org/ontology/UATC/R06AX27	desloratadine
aminolevulinic acid	aminolevulinic acid	UATC	http://purl.bioontology.org/ontology/UATC/L01XD04	aminolevulinic acid
paclitaxel	paclitaxel	UATC	http://purl.bioontology.org/ontology/UATC/L01CD01	paclitaxel
prednisolone	prednisolone	UATC	http://purl.bioontology.org/ontology/UATC/R01AD02	prednisolone
Peroxide anti-acne preparations for topical use	Peroxide anti-acne preparations for topical use	UATC	http://purl.bioontology.org/ontology/UATC/D10AE	Peroxide anti-acne preparations for topical use
dexpanthenol	dexpanthenol	UATC	http://purl.bioontology.org/ontology/UATC/S01XA12	dexpanthenol
dibromotyrosine	dibromotyrosine	UATC	http://purl.bioontology.org/ontology/UATC/H03BX02	dibromotyrosine
darbepoetin alfa	darbepoetin alfa	UATC	http://purl.bioontology.org/ontology/UATC/B03XA02	darbepoetin alfa
diiodohydroxypropane	diiodohydroxypropane	UATC	http://purl.bioontology.org/ontology/UATC/D08AG04	diiodohydroxypropane
Cell Component	Cell Component	STY	http://purl.bioontology.org/ontology/STY/T026	Cell Component
Preparations with salicylic acid derivatives, topical for joint and muscle pain	Preparations with salicylic acid derivatives, topical for joint and muscle pain	UATC	http://purl.bioontology.org/ontology/UATC/M02AC	Preparations with salicylic acid derivatives, topical for joint and muscle pain
codeine and other non-opioid analgesics	codeine and other non-opioid analgesics	UATC	http://purl.bioontology.org/ontology/UATC/N02AJ09	codeine and other non-opioid analgesics
Parasympathomimetics, antiglaucoma preparations and miotics	Parasympathomimetics, antiglaucoma preparations and miotics	UATC	http://purl.bioontology.org/ontology/UATC/S01EB	Parasympathomimetics, antiglaucoma preparations and miotics
talinolol	talinolol	UATC	http://purl.bioontology.org/ontology/UATC/C07AB13	talinolol
phenothrin, combinations	phenothrin, combinations	UATC	http://purl.bioontology.org/ontology/UATC/P03AC53	phenothrin, combinations
thymopentin	thymopentin	UATC	http://purl.bioontology.org/ontology/UATC/L03AX09	thymopentin
Glucocorticoid inhalants for obstructive airway disease	Glucocorticoid inhalants for obstructive airway disease	UATC	http://purl.bioontology.org/ontology/UATC/R03BA	Glucocorticoid inhalants for obstructive airway disease
nimustine	nimustine	UATC	http://purl.bioontology.org/ontology/UATC/L01AD06	nimustine
papillomavirus (human types 6, 11, 16, 18)	papillomavirus (human types 6, 11, 16, 18)	UATC	http://purl.bioontology.org/ontology/UATC/J07BM01	papillomavirus (human types 6, 11, 16, 18)
OPHTHALMOLOGICALS	OPHTHALMOLOGICALS	UATC	http://purl.bioontology.org/ontology/UATC/S01	OPHTHALMOLOGICALS
pegloticase	pegloticase	UATC	http://purl.bioontology.org/ontology/UATC/M04AX02	pegloticase
ciprofloxacin and metronidazole	ciprofloxacin and metronidazole	UATC	http://purl.bioontology.org/ontology/UATC/J01RA10	ciprofloxacin and metronidazole
nitrofurantoin	nitrofurantoin	UATC	http://purl.bioontology.org/ontology/UATC/J01XE01	nitrofurantoin
