value_en	description_en	codesystem	code	description_code
Radial dysplasia	Radial dysplasia	HP	0006433	Radial dysplasia
Hypocitraturia	Hypocitraturia	HP	0012405	Hypocitraturia
Unilateral cleft palate	Unilateral cleft palate	HP	0100334	Unilateral cleft palate
Constriction of peripheral visual field	Constriction of peripheral visual field	HP	0001133	Constriction of peripheral visual field
Abnormality of the nasal cartilage	Abnormality of the nasal cartilage	HP	0030027	Abnormality of the nasal cartilage
Bull's eye rash	Bull's eye rash	HP	0040325	Bull's eye rash
Intermittent jaundice	Intermittent jaundice	HP	0001046	Intermittent jaundice
Laterally sloping humeral metaphysis	Laterally sloping humeral metaphysis	HP	0003921	Laterally sloping humeral metaphysis
Abnormal carbon dioxide level in cord blood	Abnormal carbon dioxide level in cord blood	HP	0500258	Abnormal carbon dioxide level in cord blood
Bulging epiphyses	Bulging epiphyses	HP	0003013	Bulging epiphyses
obsolete Wide/broad phalanges of the ring finger	obsolete Wide/broad phalanges of the ring finger	HP	0004198	obsolete Wide/broad phalanges of the ring finger
Fractured orbit of skull	Fractured orbit of skull	HP	0041156	Fractured orbit of skull
Nail pits	Nail pits	HP	0001803	Nail pits
CSF pleocytosis	CSF pleocytosis	HP	0012229	CSF pleocytosis
Infra-orbital fold	Infra-orbital fold	HP	0011232	Infra-orbital fold
Prolonged bleeding following circumcision	Prolonged bleeding following circumcision	HP	0030137	Prolonged bleeding following circumcision
Jejunal diverticula	Jejunal diverticula	HP	0004786	Jejunal diverticula
Small epiphysis of the middle phalanx of the 5th toe	Small epiphysis of the middle phalanx of the 5th toe	HP	0100221	Small epiphysis of the middle phalanx of the 5th toe
Precocious puberty	Precocious puberty	HP	0000826	Precocious puberty
Compression-fractured thoracic vertebra	Compression-fractured thoracic vertebra	HP	0041084	Compression-fractured thoracic vertebra
Maternal autoimmune disease	Maternal autoimmune disease	HP	0011437	Maternal autoimmune disease
Single ventricle	Single ventricle	HP	0001750	Single ventricle
Telangiectasia of the ear	Telangiectasia of the ear	HP	0009893	Telangiectasia of the ear
Thin upper lip vermilion	Thin upper lip vermilion	HP	0000219	Thin upper lip vermilion
Abdominal wall defect	Abdominal wall defect	HP	0010866	Abdominal wall defect
High maternal serum chorionic gonadotropin	High maternal serum chorionic gonadotropin	HP	0011433	High maternal serum chorionic gonadotropin
Morphological abnormality of the vestibule of the inner ear	Morphological abnormality of the vestibule of the inner ear	HP	0011376	Morphological abnormality of the vestibule of the inner ear
Narrow palpebral fissure	Narrow palpebral fissure	HP	0045025	Narrow palpebral fissure
Abnormal motor nerve conduction velocity	Abnormal motor nerve conduction velocity	HP	0040131	Abnormal motor nerve conduction velocity
Diabetes mellitus	Diabetes mellitus	HP	0000819	Diabetes mellitus
Abnormal ciliary motility	Abnormal ciliary motility	HP	0012262	Abnormal ciliary motility
Inappropriate sinus tachycardia	Inappropriate sinus tachycardia	HP	0040182	Inappropriate sinus tachycardia
Malformation of the hepatic ductal plate	Malformation of the hepatic ductal plate	HP	0006563	Malformation of the hepatic ductal plate
Perivascular myocardial immune cell infiltration	Perivascular myocardial immune cell infiltration	HP	0031330	Perivascular myocardial immune cell infiltration
Hypophenylalaninemia	Hypophenylalaninemia	HP	0500141	Hypophenylalaninemia
Extrapyramidal muscular rigidity	Extrapyramidal muscular rigidity	HP	0007076	Extrapyramidal muscular rigidity
Short distal phalanx of the 5th toe	Short distal phalanx of the 5th toe	HP	0100391	Short distal phalanx of the 5th toe
Amyloidosis of peripheral nerves	Amyloidosis of peripheral nerves	HP	0100292	Amyloidosis of peripheral nerves
Aplasia/Hypoplasia of the fibula	Aplasia/Hypoplasia of the fibula	HP	0006492	Aplasia/Hypoplasia of the fibula
Abetalipoproteinemia	Abetalipoproteinemia	HP	0008181	Abetalipoproteinemia
Hypohidrosis or hyperhidrosis	Hypohidrosis or hyperhidrosis	HP	0007550	Hypohidrosis or hyperhidrosis
Platelet anisocytosis	Platelet anisocytosis	HP	0032438	Platelet anisocytosis
Abnormal facial artery morphology	Abnormal facial artery morphology	HP	3000024	Abnormal facial artery morphology
Increased level of ribitol in urine	Increased level of ribitol in urine	HP	0410070	Increased level of ribitol in urine
Increased peripheral blast count	Increased peripheral blast count	HP	0032372	Increased peripheral blast count
Abnormality of Krebs cycle metabolism	Abnormality of Krebs cycle metabolism	HP	0000816	Abnormality of Krebs cycle metabolism
Maxillary lateral incisor microdontia	Maxillary lateral incisor microdontia	HP	0001593	Maxillary lateral incisor microdontia
Complete congenital stationary night blindness	Complete congenital stationary night blindness	HP	0030640	Complete congenital stationary night blindness
Short 3rd metacarpal	Short 3rd metacarpal	HP	0010041	Short 3rd metacarpal
Anaplastic thyroid carcinoma	Anaplastic thyroid carcinoma	HP	0011779	Anaplastic thyroid carcinoma
Abnormality of the proximal phalanx of the 3rd finger	Abnormality of the proximal phalanx of the 3rd finger	HP	0009358	Abnormality of the proximal phalanx of the 3rd finger
Spontaneous rupture of the globe	Spontaneous rupture of the globe	HP	0010727	Spontaneous rupture of the globe
Renal hypoplasia	Renal hypoplasia	HP	0000089	Renal hypoplasia
Brachydactyly	Brachydactyly	HP	0001156	Brachydactyly
Abnormality of skin adnexa morphology	Abnormality of skin adnexa morphology	HP	0011138	Abnormality of skin adnexa morphology
Conjunctival papillae	Conjunctival papillae	HP	0030946	Conjunctival papillae
Gingival bleeding	Gingival bleeding	HP	0000225	Gingival bleeding
Patchy sclerosis of the distal phalanx of the 5th finger	Patchy sclerosis of the distal phalanx of the 5th finger	HP	0009243	Patchy sclerosis of the distal phalanx of the 5th finger
Hypertensive crisis	Hypertensive crisis	HP	0100735	Hypertensive crisis
Narrow palm	Narrow palm	HP	0004283	Narrow palm
Increased level of xylitol in CSF	Increased level of xylitol in CSF	HP	0410075	Increased level of xylitol in CSF
Enlarged epiphysis of the proximal phalanx of the thumb	Enlarged epiphysis of the proximal phalanx of the thumb	HP	0009667	Enlarged epiphysis of the proximal phalanx of the thumb
Amelia involving the upper limbs	Amelia involving the upper limbs	HP	0009812	Amelia involving the upper limbs
Increased adipose tissue	Increased adipose tissue	HP	0009126	Increased adipose tissue
Hyperbeta-alaninemia	Hyperbeta-alaninemia	HP	0012556	Hyperbeta-alaninemia
Intraalveolar nodular calcifications	Intraalveolar nodular calcifications	HP	0006514	Intraalveolar nodular calcifications
Prolonged PR interval	Prolonged PR interval	HP	0012248	Prolonged PR interval
Nevus flammeus	Nevus flammeus	HP	0001052	Nevus flammeus
Aplasia/Hypoplasia of the middle phalanx of the 2nd toe	Aplasia/Hypoplasia of the middle phalanx of the 2nd toe	HP	0010404	Aplasia/Hypoplasia of the middle phalanx of the 2nd toe
Abnormal common tendinous ring morphology	Abnormal common tendinous ring morphology	HP	0030671	Abnormal common tendinous ring morphology
Abnormal skin morphology of the palm	Abnormal skin morphology of the palm	HP	0040211	Abnormal skin morphology of the palm
Abnormality of the thoracic cavity	Abnormality of the thoracic cavity	HP	0045027	Abnormality of the thoracic cavity
Nasolacrimal sac papilloma	Nasolacrimal sac papilloma	HP	0500036	Nasolacrimal sac papilloma
Small epiphysis of the distal phalanx of the 4th finger	Small epiphysis of the distal phalanx of the 4th finger	HP	0009258	Small epiphysis of the distal phalanx of the 4th finger
Increased CSF arginine concentration	Increased CSF arginine concentration	HP	0500203	Increased CSF arginine concentration
Abnormal calcium-phosphate regulating hormone level	Abnormal calcium-phosphate regulating hormone level	HP	0100530	Abnormal calcium-phosphate regulating hormone level
Hemorrhagic ovarian cyst	Hemorrhagic ovarian cyst	HP	0012886	Hemorrhagic ovarian cyst
Enlarged kidney	Enlarged kidney	HP	0000105	Enlarged kidney
Severely reduced ejection fraction	Severely reduced ejection fraction	HP	0012666	Severely reduced ejection fraction
Foveal intraretinal hyporeflective spaces on macular OCT	Foveal intraretinal hyporeflective spaces on macular OCT	HP	0030626	Foveal intraretinal hyporeflective spaces on macular OCT
Reduced hypoxanthine-guanine phosphoribosyltransferase level	Reduced hypoxanthine-guanine phosphoribosyltransferase level	HP	0031823	Reduced hypoxanthine-guanine phosphoribosyltransferase level
Peg-like central prominence of distal tibial metaphyses	Peg-like central prominence of distal tibial metaphyses	HP	0006423	Peg-like central prominence of distal tibial metaphyses
Increased endomysial connective tissue	Increased endomysial connective tissue	HP	0100297	Increased endomysial connective tissue
Mesoaxial hand polydactyly	Mesoaxial hand polydactyly	HP	0006159	Mesoaxial hand polydactyly
obsolete Periosteal new bone of middle phalanx of middle-finger	obsolete Periosteal new bone of middle phalanx of middle-finger	HP	0004175	obsolete Periosteal new bone of middle phalanx of middle-finger
Abnormality of eye movement	Abnormality of eye movement	HP	0000496	Abnormality of eye movement
Abnormal CD4-positive, CD25-positive, alpha-beta regulatory T cell morphology	Abnormal CD4-positive, CD25-positive, alpha-beta regulatory T cell morphology	HP	0030334	Abnormal CD4-positive, CD25-positive, alpha-beta regulatory T cell morphology
Small epiphyses of the upper limbs	Small epiphyses of the upper limbs	HP	0003844	Small epiphyses of the upper limbs
Left aortic arch with retroesophageal diverticulum of Kommerell	Left aortic arch with retroesophageal diverticulum of Kommerell	HP	0011593	Left aortic arch with retroesophageal diverticulum of Kommerell
P pulmonale	P pulmonale	HP	0031601	P pulmonale
Class III obesity	Class III obesity	HP	0025501	Class III obesity
Insulin resistance	Insulin resistance	HP	0000855	Insulin resistance
Elevated circulating alpha-aminobutyric acid concentration	Elevated circulating alpha-aminobutyric acid concentration	HP	0033110	Elevated circulating alpha-aminobutyric acid concentration
Metatarsal periosteal thickening	Metatarsal periosteal thickening	HP	0008074	Metatarsal periosteal thickening
Hepatic lobular inflammation	Hepatic lobular inflammation	HP	0033197	Hepatic lobular inflammation
obsolete Abnormal aortic morphology	obsolete Abnormal aortic morphology	HP	0030963	obsolete Abnormal aortic morphology
Focal cortical dysplasia	Focal cortical dysplasia	HP	0032046	Focal cortical dysplasia
Generalized hyperkeratosis	Generalized hyperkeratosis	HP	0005595	Generalized hyperkeratosis
Focal emotional seizure with crying	Focal emotional seizure with crying	HP	0010820	Focal emotional seizure with crying
Small nail	Small nail	HP	0001792	Small nail
Vibratory urticaria	Vibratory urticaria	HP	0410138	Vibratory urticaria
Abnormality of the epiphysis of the proximal phalanx of the 2nd finger	Abnormality of the epiphysis of the proximal phalanx of the 2nd finger	HP	0009501	Abnormality of the epiphysis of the proximal phalanx of the 2nd finger
Usual-type tubular atrophy	Usual-type tubular atrophy	HP	0032952	Usual-type tubular atrophy
Subchorionic thrombohematoma	Subchorionic thrombohematoma	HP	0030714	Subchorionic thrombohematoma
Ventricular fibrillation	Ventricular fibrillation	HP	0001663	Ventricular fibrillation
Supernumerary nipple	Supernumerary nipple	HP	0002558	Supernumerary nipple
Hypoplastic areola	Hypoplastic areola	HP	0100853	Hypoplastic areola
Congenital posterior occipital alopecia	Congenital posterior occipital alopecia	HP	0007534	Congenital posterior occipital alopecia
Abnormal chylomicron concentration	Abnormal chylomicron concentration	HP	0031887	Abnormal chylomicron concentration
Reduced blood urea nitrogen	Reduced blood urea nitrogen	HP	0031969	Reduced blood urea nitrogen
Hypochromic microcytic anemia	Hypochromic microcytic anemia	HP	0004840	Hypochromic microcytic anemia
Alveolar rhabdomyosarcoma	Alveolar rhabdomyosarcoma	HP	0006779	Alveolar rhabdomyosarcoma
Small thumb epiphysis	Small thumb epiphysis	HP	0009694	Small thumb epiphysis
Meconium xenobiotic	Meconium xenobiotic	HP	0500098	Meconium xenobiotic
Patchy sclerosis of hand bones	Patchy sclerosis of hand bones	HP	0004286	Patchy sclerosis of hand bones
Broad proximal phalanx of the 5th toe	Broad proximal phalanx of the 5th toe	HP	0100430	Broad proximal phalanx of the 5th toe
Abnormal HDL2a concentration	Abnormal HDL2a concentration	HP	0032419	Abnormal HDL2a concentration
Ranula	Ranula	HP	0030706	Ranula
Blue urine	Blue urine	HP	0040317	Blue urine
Foveal subretinal hyporeflective spaces on macular OCT	Foveal subretinal hyporeflective spaces on macular OCT	HP	0030628	Foveal subretinal hyporeflective spaces on macular OCT
Left unilambdoid synostosis	Left unilambdoid synostosis	HP	0011321	Left unilambdoid synostosis
Superior cerebellar dysplasia	Superior cerebellar dysplasia	HP	0020185	Superior cerebellar dysplasia
Aphasia	Aphasia	HP	0002381	Aphasia
Total colonic aganglionosis	Total colonic aganglionosis	HP	0011286	Total colonic aganglionosis
Macrodactyly of toe	Macrodactyly of toe	HP	0100747	Macrodactyly of toe
Hypoplasia of deltoid muscle	Hypoplasia of deltoid muscle	HP	0030241	Hypoplasia of deltoid muscle
Abnormal T-wave	Abnormal T-wave	HP	0005135	Abnormal T-wave
Peripheral retinal degeneration	Peripheral retinal degeneration	HP	0007769	Peripheral retinal degeneration
Multiple pancreatic beta-cell adenomas	Multiple pancreatic beta-cell adenomas	HP	0008194	Multiple pancreatic beta-cell adenomas
Ectopic fovea	Ectopic fovea	HP	0025007	Ectopic fovea
Orange urine	Orange urine	HP	0032002	Orange urine
Abnormality of vision	Abnormality of vision	HP	0000504	Abnormality of vision
X-linked dominant inheritance	X-linked dominant inheritance	HP	0001423	X-linked dominant inheritance
Biceps aplasia	Biceps aplasia	HP	0009783	Biceps aplasia
Persistent EBV viremia	Persistent EBV viremia	HP	0020072	Persistent EBV viremia
Hyperpigmented streaks	Hyperpigmented streaks	HP	0007572	Hyperpigmented streaks
Pattern dystrophy of the retina	Pattern dystrophy of the retina	HP	0007963	Pattern dystrophy of the retina
Generalized hypopigmentation of hair	Generalized hypopigmentation of hair	HP	0011358	Generalized hypopigmentation of hair
obsolete Abnormalities of the peripheral arteries	obsolete Abnormalities of the peripheral arteries	HP	0005114	obsolete Abnormalities of the peripheral arteries
Secondary Caesarian section	Secondary Caesarian section	HP	0030364	Secondary Caesarian section
Diaphyseal sclerosis	Diaphyseal sclerosis	HP	0003034	Diaphyseal sclerosis
Age of death	Age of death	HP	0011420	Age of death
Gastroparesis	Gastroparesis	HP	0002578	Gastroparesis
Abdominal aortic dissection	Abdominal aortic dissection	HP	0033311	Abdominal aortic dissection
Abnormal resting energy expenditure from metabolic cart test	Abnormal resting energy expenditure from metabolic cart test	HP	0500019	Abnormal resting energy expenditure from metabolic cart test
Thick growth plates	Thick growth plates	HP	0025369	Thick growth plates
Absence of bactericidal oxidative respiratory burst in phagocytes	Absence of bactericidal oxidative respiratory burst in phagocytes	HP	0002723	Absence of bactericidal oxidative respiratory burst in phagocytes
Frayed humeral metaphyses	Frayed humeral metaphyses	HP	0003912	Frayed humeral metaphyses
Abnormality of mylohyoid muscle	Abnormality of mylohyoid muscle	HP	3000008	Abnormality of mylohyoid muscle
High myoinositol in brain by MRS	High myoinositol in brain by MRS	HP	0025460	High myoinositol in brain by MRS
Abnormality of upper limb joint	Abnormality of upper limb joint	HP	0009810	Abnormality of upper limb joint
Decreased calvarial ossification	Decreased calvarial ossification	HP	0005474	Decreased calvarial ossification
Absence of CD8-positive T cells	Absence of CD8-positive T cells	HP	0005422	Absence of CD8-positive T cells
Aplasia/Hypoplasia of the thymus	Aplasia/Hypoplasia of the thymus	HP	0010515	Aplasia/Hypoplasia of the thymus
Sparse anterior scalp hair	Sparse anterior scalp hair	HP	0004768	Sparse anterior scalp hair
Oval transradiancy of humerus	Oval transradiancy of humerus	HP	0003877	Oval transradiancy of humerus
Alveolar process hypoplasia	Alveolar process hypoplasia	HP	0006329	Alveolar process hypoplasia
Increased bone mineral density	Increased bone mineral density	HP	0011001	Increased bone mineral density
Reflex tearing	Reflex tearing	HP	0031733	Reflex tearing
Progressive alveolar ridge hypertropy	Progressive alveolar ridge hypertropy	HP	0009092	Progressive alveolar ridge hypertropy
Linear hyperpigmentation	Linear hyperpigmentation	HP	0007546	Linear hyperpigmentation
Biliary tract obstruction	Biliary tract obstruction	HP	0005230	Biliary tract obstruction
Choanal atresia	Choanal atresia	HP	0000453	Choanal atresia
Neoplasm of the rectum	Neoplasm of the rectum	HP	0100743	Neoplasm of the rectum
Multifocal seizures	Multifocal seizures	HP	0031165	Multifocal seizures
Slurred speech	Slurred speech	HP	0001350	Slurred speech
Regional left ventricular wall motion abnormality	Regional left ventricular wall motion abnormality	HP	0012667	Regional left ventricular wall motion abnormality
Conical incisor	Conical incisor	HP	0011065	Conical incisor
Brachioradialis areflexia	Brachioradialis areflexia	HP	0033229	Brachioradialis areflexia
Abnormality of inferior crus of antihelix	Abnormality of inferior crus of antihelix	HP	0011243	Abnormality of inferior crus of antihelix
Biliary hyperplasia	Biliary hyperplasia	HP	0006560	Biliary hyperplasia
Palmar hyperlinearity	Palmar hyperlinearity	HP	0033252	Palmar hyperlinearity
Wide ulnar metaphysis	Wide ulnar metaphysis	HP	0004047	Wide ulnar metaphysis
Soft tissue sarcoma	Soft tissue sarcoma	HP	0030448	Soft tissue sarcoma
Curved proximal toe phalanx	Curved proximal toe phalanx	HP	0010206	Curved proximal toe phalanx
Abnormal lymphocyte physiology	Abnormal lymphocyte physiology	HP	0031409	Abnormal lymphocyte physiology
Curved proximal phalanx of the 4th finger	Curved proximal phalanx of the 4th finger	HP	0009288	Curved proximal phalanx of the 4th finger
Renal tubular polyoma virus inclusions	Renal tubular polyoma virus inclusions	HP	0032955	Renal tubular polyoma virus inclusions
Sclerosis of the middle phalanx of the 4th finger	Sclerosis of the middle phalanx of the 4th finger	HP	0100906	Sclerosis of the middle phalanx of the 4th finger
Long upper eyelashes	Long upper eyelashes	HP	0007840	Long upper eyelashes
Abnormal lateral rectus muscle physiology	Abnormal lateral rectus muscle physiology	HP	0031749	Abnormal lateral rectus muscle physiology
Diaphyseal thickening	Diaphyseal thickening	HP	0005019	Diaphyseal thickening
Poor wound healing	Poor wound healing	HP	0001058	Poor wound healing
Pituitary adenoma	Pituitary adenoma	HP	0002893	Pituitary adenoma
Fragmented epiphyses	Fragmented epiphyses	HP	0100168	Fragmented epiphyses
Medial flaring of the eyebrow	Medial flaring of the eyebrow	HP	0010747	Medial flaring of the eyebrow
Abnormality of female external genitalia	Abnormality of female external genitalia	HP	0000055	Abnormality of female external genitalia
Pure red cell aplasia	Pure red cell aplasia	HP	0012410	Pure red cell aplasia
Complete duplication of the distal phalanx of the 5th toe	Complete duplication of the distal phalanx of the 5th toe	HP	0100409	Complete duplication of the distal phalanx of the 5th toe
Consecutive exotropia	Consecutive exotropia	HP	0031718	Consecutive exotropia
Bullet-shaped distal phalanx of the 5th finger	Bullet-shaped distal phalanx of the 5th finger	HP	0009241	Bullet-shaped distal phalanx of the 5th finger
Whistling appearance	Whistling appearance	HP	0000346	Whistling appearance
Hypoplasia of maxilla relative to mandible	Hypoplasia of maxilla relative to mandible	HP	0410218	Hypoplasia of maxilla relative to mandible
Moon facies	Moon facies	HP	0500011	Moon facies
Expanded metacarpals with widened medullary cavities	Expanded metacarpals with widened medullary cavities	HP	0006232	Expanded metacarpals with widened medullary cavities
Supranuclear ophthalmoplegia	Supranuclear ophthalmoplegia	HP	0000623	Supranuclear ophthalmoplegia
Fetal ascites	Fetal ascites	HP	0001791	Fetal ascites
Abnormal muscle fiber alpha sarcoglycan	Abnormal muscle fiber alpha sarcoglycan	HP	0030100	Abnormal muscle fiber alpha sarcoglycan
Abnormality of the phalanges of the 4th toe	Abnormality of the phalanges of the 4th toe	HP	0010336	Abnormality of the phalanges of the 4th toe
Type II cryptotia	Type II cryptotia	HP	0011254	Type II cryptotia
Ivory epiphysis of the 1st metatarsal	Ivory epiphysis of the 1st metatarsal	HP	0010155	Ivory epiphysis of the 1st metatarsal
Focal aware perseverative automatism seizure	Focal aware perseverative automatism seizure	HP	0032914	Focal aware perseverative automatism seizure
Opportunistic fungal infection	Opportunistic fungal infection	HP	0032255	Opportunistic fungal infection
Abnormal contrast sensitivity	Abnormal contrast sensitivity	HP	0032036	Abnormal contrast sensitivity
Sclerosis of the distal phalanx of the 2nd finger	Sclerosis of the distal phalanx of the 2nd finger	HP	0100900	Sclerosis of the distal phalanx of the 2nd finger
Fragmentation of the epiphyses of the 5th finger	Fragmentation of the epiphyses of the 5th finger	HP	0009386	Fragmentation of the epiphyses of the 5th finger
Focal non-convulsive status epilepticus with impairment of consciousness	Focal non-convulsive status epilepticus with impairment of consciousness	HP	0032861	Focal non-convulsive status epilepticus with impairment of consciousness
Hypoplastic-absent sebaceous glands	Hypoplastic-absent sebaceous glands	HP	0007411	Hypoplastic-absent sebaceous glands
Fetal akinesia sequence	Fetal akinesia sequence	HP	0001989	Fetal akinesia sequence
Cyclophoria	Cyclophoria	HP	0031777	Cyclophoria
Abnormality of glycosphingolipid metabolism	Abnormality of glycosphingolipid metabolism	HP	0004343	Abnormality of glycosphingolipid metabolism
Sparse bone trabeculae	Sparse bone trabeculae	HP	0002752	Sparse bone trabeculae
Impairment of the reflex of the tensor tympani muscle	Impairment of the reflex of the tensor tympani muscle	HP	0040123	Impairment of the reflex of the tensor tympani muscle
Increased intracellular sodium	Increased intracellular sodium	HP	0003575	Increased intracellular sodium
Abnormal foot morphology	Abnormal foot morphology	HP	0001760	Abnormal foot morphology
Cardiac myxoma	Cardiac myxoma	HP	0011672	Cardiac myxoma
Abnormality of the epiphysis of the distal phalanx of the hallux	Abnormality of the epiphysis of the distal phalanx of the hallux	HP	0010124	Abnormality of the epiphysis of the distal phalanx of the hallux
Duplication of the 1st metacarpal	Duplication of the 1st metacarpal	HP	0009609	Duplication of the 1st metacarpal
Stippling of thumb epiphysis	Stippling of thumb epiphysis	HP	0009695	Stippling of thumb epiphysis
Abnormality of the 2nd metacarpal	Abnormality of the 2nd metacarpal	HP	0010010	Abnormality of the 2nd metacarpal
Aplasia/Hypoplasia involving the carpal bones	Aplasia/Hypoplasia involving the carpal bones	HP	0006502	Aplasia/Hypoplasia involving the carpal bones
Cyst of the ductus choledochus	Cyst of the ductus choledochus	HP	0100890	Cyst of the ductus choledochus
Irregular thumb epiphysis	Irregular thumb epiphysis	HP	0009691	Irregular thumb epiphysis
Shyness	Shyness	HP	0100962	Shyness
Proximal amyotrophy	Proximal amyotrophy	HP	0007126	Proximal amyotrophy
obsolete Osteomyelitis due to immunodeficiency	obsolete Osteomyelitis due to immunodeficiency	HP	0002755	obsolete Osteomyelitis due to immunodeficiency
Abnormality of venous physiology	Abnormality of venous physiology	HP	0030846	Abnormality of venous physiology
Decrease in high molecular weight von Willebrand factor Multimers	Decrease in high molecular weight von Willebrand factor Multimers	HP	0040225	Decrease in high molecular weight von Willebrand factor Multimers
Abnormal jaw morphology	Abnormal jaw morphology	HP	0030791	Abnormal jaw morphology
Flat acetabular roof	Flat acetabular roof	HP	0003180	Flat acetabular roof
Athetosis	Athetosis	HP	0002305	Athetosis
obsolete Focal aware cognitive seizure with impaired attention	obsolete Focal aware cognitive seizure with impaired attention	HP	0032683	obsolete Focal aware cognitive seizure with impaired attention
Abnormal timing of pattern reversal visual evoked potentials	Abnormal timing of pattern reversal visual evoked potentials	HP	0030460	Abnormal timing of pattern reversal visual evoked potentials
Proximal/middle symphalangism of 4th finger	Proximal/middle symphalangism of 4th finger	HP	0009477	Proximal/middle symphalangism of 4th finger
Absent epiphysis of the distal phalanx of the 2nd toe	Absent epiphysis of the distal phalanx of the 2nd toe	HP	0100100	Absent epiphysis of the distal phalanx of the 2nd toe
Abnormal umbilicus morphology	Abnormal umbilicus morphology	HP	0001551	Abnormal umbilicus morphology
Deep anterior chamber	Deep anterior chamber	HP	0007765	Deep anterior chamber
Abnormal mitral valve leaflet morphology	Abnormal mitral valve leaflet morphology	HP	0031480	Abnormal mitral valve leaflet morphology
Focal aware sensory seizure with vestibular features	Focal aware sensory seizure with vestibular features	HP	0032800	Focal aware sensory seizure with vestibular features
Ankylosis	Ankylosis	HP	0031013	Ankylosis
Contractures of the joints of the lower limbs	Contractures of the joints of the lower limbs	HP	0005750	Contractures of the joints of the lower limbs
Short phalanx of the 2nd toe	Short phalanx of the 2nd toe	HP	0010431	Short phalanx of the 2nd toe
Abnormal testis morphology	Abnormal testis morphology	HP	0000035	Abnormal testis morphology
Lipid accumulation in hepatocytes	Lipid accumulation in hepatocytes	HP	0006561	Lipid accumulation in hepatocytes
Central serous chorioretinopathy	Central serous chorioretinopathy	HP	0025567	Central serous chorioretinopathy
Hypocapnia	Hypocapnia	HP	0012417	Hypocapnia
Spinal cord tumor	Spinal cord tumor	HP	0010302	Spinal cord tumor
Pseudoepiphysis of the proximal phalanx of the 3rd toe	Pseudoepiphysis of the proximal phalanx of the 3rd toe	HP	0100164	Pseudoepiphysis of the proximal phalanx of the 3rd toe
Dyspepsia	Dyspepsia	HP	0410281	Dyspepsia
Vertebrobasilar dolichoectasia	Vertebrobasilar dolichoectasia	HP	0020038	Vertebrobasilar dolichoectasia
Cervical hemivertebrae	Cervical hemivertebrae	HP	0025481	Cervical hemivertebrae
Enlarged epiphysis of the middle phalanx of the 2nd finger	Enlarged epiphysis of the middle phalanx of the 2nd finger	HP	0009516	Enlarged epiphysis of the middle phalanx of the 2nd finger
Coronary artery atherosclerosis	Coronary artery atherosclerosis	HP	0001677	Coronary artery atherosclerosis
Intermittent hypothermia	Intermittent hypothermia	HP	0005964	Intermittent hypothermia
Non-motor seizure	Non-motor seizure	HP	0033259	Non-motor seizure
Renal cortical necrosis	Renal cortical necrosis	HP	0025418	Renal cortical necrosis
Mixed total anomalous pulmonary venous connection	Mixed total anomalous pulmonary venous connection	HP	0011722	Mixed total anomalous pulmonary venous connection
Irregular menstruation	Irregular menstruation	HP	0000858	Irregular menstruation
Small epiphyses of the 3rd toe	Small epiphyses of the 3rd toe	HP	0100063	Small epiphyses of the 3rd toe
