value_en	description_en	codesystem	code	description_code
Genetic risk factors in Familial Hypercholesterolemia	Genetic risk factors in Familial Hypercholesterolemia	BBMRI-ERIC	NL_AAAACXS4EZXBQACQK2MBZ5YAAE	Genetic risk factors in Familial Hypercholesterolemia
HIV Host genetics cohort Biobank	HIV Host genetics cohort Biobank	BBMRI-ERIC	NL_AAAACXPFWJPCYACQK2ME25QAAE	HIV Host genetics cohort Biobank
SMART Biobank	SMART Biobank	BBMRI-ERIC	NL_AAAACXPKUTPDUACQK2ME25QAAE	SMART Biobank
Inflammatory Bowel Disease Zuid Limburg Biobank	Inflammatory Bowel Disease Zuid Limburg Biobank	BBMRI-ERIC	NL_AAAACXPFVEJHAACQK2ME25QAAE	Inflammatory Bowel Disease Zuid Limburg Biobank
Gelre ziekenhuizen, Apeldoorn	Gelre ziekenhuizen, Apeldoorn	FG	ZKH16	Gelre ziekenhuizen, Apeldoorn
Diakonessenhuis, Zeist	Diakonessenhuis, Zeist	FG	ZKH96	Diakonessenhuis, Zeist
SIMPEL trials Biobank	SIMPEL trials Biobank	BBMRI-ERIC	NL_aaaaczwp435cwacqk2mo6qaaae	SIMPEL trials Biobank
TweeSteden Hospital, Tilburg	TweeSteden Hospital, Tilburg	FG	ZKH71	TweeSteden Hospital, Tilburg
Laurentius Ziekenhuis, Roermond	Laurentius Ziekenhuis, Roermond	FG	ZKH62	Laurentius Ziekenhuis, Roermond
BBMRI-Omics	BBMRI-Omics	BBMRI-ERIC	NL_aaaaczxoioaeoacqk2mo6qaaae	BBMRI-Omics
Diabetes care system West-Friesland Biobank	Diabetes care system West-Friesland Biobank	BBMRI-ERIC	NL_AAAACXPJW5GJ6ACQK2ME25QAAM	Diabetes care system West-Friesland Biobank
Centrale Biobank UMC Utrecht	Centrale Biobank UMC Utrecht	BBMRI-ERIC	NL_CBB	Centrale Biobank UMC Utrecht
Academic Medical Center Biobank	Academic Medical Center Biobank	BBMRI-ERIC	NL_AAAACVOEOZ2UYZSUAVNCZ2AAAE	Academic Medical Center Biobank
Radboud University Nijmegen Medical Centre, Nijmegen	Radboud University Nijmegen Medical Centre, Nijmegen	FG	ZKH6	Radboud University Nijmegen Medical Centre, Nijmegen
Universitair Medisch Centrum Groningen (UMCG), Groningen	Universitair Medisch Centrum Groningen (UMCG), Groningen	FG	ZKH3	Universitair Medisch Centrum Groningen (UMCG), Groningen
Atrium Medisch Centrum, Heerlen	Atrium Medisch Centrum, Heerlen	FG	ZKH58	Atrium Medisch Centrum, Heerlen
St. Antonius Ziekenhuis Utrecht	St. Antonius Ziekenhuis Utrecht	FG	ZKH94	St. Antonius Ziekenhuis Utrecht
Admiral de Ruyter Ziekenhuis, Goes Vlissingen	Admiral de Ruyter Ziekenhuis, Goes Vlissingen	FG	ZKH98	Admiral de Ruyter Ziekenhuis, Goes Vlissingen
Cluster Biobank	Cluster Biobank	BBMRI-ERIC	NL_AAAACXPAPP4NIACQK2ME25QAAE	Cluster Biobank
Gemini Ziekenhuis, Den Helder	Gemini Ziekenhuis, Den Helder	FG	ZKH82	Gemini Ziekenhuis, Den Helder
PPHVZ Biobank	PPHVZ Biobank	BBMRI-ERIC	NL_AAAACXPKT6T6WACQK2ME25QAAM	PPHVZ Biobank
Ghana Study Biobank	Ghana Study Biobank	BBMRI-ERIC	NL_AAAACXPJYUZMIACQK2ME25QAAI	Ghana Study Biobank
Reinier de Graaf ziekenhuis, Delft	Reinier de Graaf ziekenhuis, Delft	FG	ZKH29	Reinier de Graaf ziekenhuis, Delft
Nijsmellinghe Ziekenhuis, Drachten	Nijsmellinghe Ziekenhuis, Drachten	FG	ZKH42	Nijsmellinghe Ziekenhuis, Drachten
LASA Biobank	LASA Biobank	BBMRI-ERIC	NL_AAAACXPRCP2M6ACQK2ME25QAAE	LASA Biobank
Waterlandziekenhuis, Purmerend	Waterlandziekenhuis, Purmerend	FG	ZKH88	Waterlandziekenhuis, Purmerend
Medisch Centrum Leeuwarden, Leeuwarden	Medisch Centrum Leeuwarden, Leeuwarden	FG	ZKH25	Medisch Centrum Leeuwarden, Leeuwarden
Spaarne Ziekenhuis, Heemstede and Hoofddorp	Spaarne Ziekenhuis, Heemstede and Hoofddorp	FG	ZKH86	Spaarne Ziekenhuis, Heemstede and Hoofddorp
Vascular Disease Biobank	Vascular Disease Biobank	BBMRI-ERIC	NL_AAAACXPRAIR7CACQK2ME25QAAI	Vascular Disease Biobank
Hoofd-halskanker Biobank	Hoofd-halskanker Biobank	BBMRI-ERIC	NL_aaaac2dvrk2baacqk2mpm4yaai	Hoofd-halskanker Biobank
ID1000 Biobank	ID1000 Biobank	BBMRI-ERIC	NL_AAAACXPJZNKPOACQK2ME25QAAE	ID1000 Biobank
PARISK	PARISK	BBMRI-ERIC	NL_aaaacz5nb2ytqacqk2mgyyqaae	PARISK
St. Antonius Ziekenhuis, Nieuwegein and Utrecht	St. Antonius Ziekenhuis, Nieuwegein and Utrecht	FG	ZKH32	St. Antonius Ziekenhuis, Nieuwegein and Utrecht
Genetics, Arthrosis and Progression Biobank	Genetics, Arthrosis and Progression Biobank	BBMRI-ERIC	NL_AAAACXPATMOWYACQK2ME25QAAM	Genetics, Arthrosis and Progression Biobank
ARREST Biobank	ARREST Biobank	BBMRI-ERIC	NL_AAAACXPKMVPYIACQK2ME25QAAE	ARREST Biobank
Amsterdam UMC Biobank: Location AMC	Amsterdam UMC Biobank: Location AMC	BBMRI-ERIC	NL_AMCBB	Amsterdam UMC Biobank: Location AMC
Franciscus Gasthuis & Vlietland, Rotterdam	Franciscus Gasthuis & Vlietland, Rotterdam	FG	ZKH15	Franciscus Gasthuis & Vlietland, Rotterdam
EUGENDA Biobank	EUGENDA Biobank	BBMRI-ERIC	NL_AAAACXPRDNXUMACQK2ME25QAAE	EUGENDA Biobank
GenoMEL Biobank	GenoMEL Biobank	BBMRI-ERIC	NL_AAAACXPKTCIZGACQK2ME25QAAM	GenoMEL Biobank
ARGOS NL	ARGOS NL	BBMRI-ERIC	NL_AAAACXPJ3VCTUACQK2ME25QAAE	ARGOS NL
Antoni van Leeuwenhoekziekenhuis (AVL)	Antoni van Leeuwenhoekziekenhuis (AVL)	FG	ZKH74	Antoni van Leeuwenhoekziekenhuis (AVL)
Catharina Ziekenhuis, Eindhoven	Catharina Ziekenhuis, Eindhoven	FG	ZKH12	Catharina Ziekenhuis, Eindhoven
Delfzicht Ziekenhuis, Delfzijl	Delfzicht Ziekenhuis, Delfzijl	FG	ZKH54	Delfzicht Ziekenhuis, Delfzijl
Biobank+NKI	Biobank+NKI	BBMRI-ERIC	NL_AAAACXSW447PSACQK2MBZ5YAAM	Biobank+NKI
Obesity Center CGG biobank	Obesity Center CGG biobank	BBMRI-ERIC	NL_aaaac2dvrk2baacqk2mpm4yaam	Obesity Center CGG biobank
TRAILS biobank	TRAILS biobank	BBMRI-ERIC	NL_AAAACXO74P6CWACQK2ME25QAAE	TRAILS biobank
Rode Kruis Ziekenhuis, Beverwijk	Rode Kruis Ziekenhuis, Beverwijk	FG	ZKH81	Rode Kruis Ziekenhuis, Beverwijk
EORTC	EORTC	BBMRI-ERIC	NL_AAAACXJR5GDHKACQK2ME25QAAE	EORTC
Amphia Ziekenhuis, Breda	Amphia Ziekenhuis, Breda	FG	ZKH10	Amphia Ziekenhuis, Breda
Severely Obese Individuals Maastricht	Severely Obese Individuals Maastricht	BBMRI-ERIC	NL_AAAACXPFU3BUUACQK2ME25QAAE	Severely Obese Individuals Maastricht
Martiniziekenhuis, Groningen	Martiniziekenhuis, Groningen	FG	ZKH56	Martiniziekenhuis, Groningen
Zuwe Hofpoort Ziekenhuis, Woerden	Zuwe Hofpoort Ziekenhuis, Woerden	FG	ZKH97	Zuwe Hofpoort Ziekenhuis, Woerden
AGNES Biobank	AGNES Biobank	BBMRI-ERIC	NL_AAAACYWY5TBZGACQK2MDM4QAAE	AGNES Biobank
Fetal Aneuploidy Biobank	Fetal Aneuploidy Biobank	BBMRI-ERIC	NL_aaaac2dvrk2a6acqk2mpm4yaai	Fetal Aneuploidy Biobank
Healthy LIfe in an Urban Setting Biobank	Healthy LIfe in an Urban Setting Biobank	BBMRI-ERIC	NL_AAAACXPF2EYBEACQK2ME25QAAM	Healthy LIfe in an Urban Setting Biobank
SMILE Biobank	SMILE Biobank	BBMRI-ERIC	NL_AAAACXPRAZEXWACQK2ME25QAAE	SMILE Biobank
Medical Center Alkmaar (MCA), Alkmaar	Medical Center Alkmaar (MCA), Alkmaar	FG	ZKH80	Medical Center Alkmaar (MCA), Alkmaar
IJsselland Ziekenhuis, Capelle aan den IJssel	IJsselland Ziekenhuis, Capelle aan den IJssel	FG	ZKH105	IJsselland Ziekenhuis, Capelle aan den IJssel
Martini Ziekenhuis, Groningen	Martini Ziekenhuis, Groningen	FG	ZKH22	Martini Ziekenhuis, Groningen
Universitair Medisch Centrum Utrecht (UMCU), Utrecht	Universitair Medisch Centrum Utrecht (UMCU), Utrecht	FG	ZKH4	Universitair Medisch Centrum Utrecht (UMCU), Utrecht
VU medisch centrum (VUMC), Amsterdam	VU medisch centrum (VUMC), Amsterdam	FG	ZKH1	VU medisch centrum (VUMC), Amsterdam
Albert Schweitzer Ziekenhuis, Dordrecht	Albert Schweitzer Ziekenhuis, Dordrecht	FG	ZKH9	Albert Schweitzer Ziekenhuis, Dordrecht
Streekziekenhuis Rivierenland, Tiel	Streekziekenhuis Rivierenland, Tiel	FG	ZKH49	Streekziekenhuis Rivierenland, Tiel
PAS Biobank	PAS Biobank	BBMRI-ERIC	NL_AAAACXS4EWC6CACQK2MBZ5YAAE	PAS Biobank
Leiden University Medical Center Biobank	Leiden University Medical Center Biobank	BBMRI-ERIC	NL_AAAACXJQEK6I4ACQK2ME25QAAE	Leiden University Medical Center Biobank
Dokter J.H. Jansenziekenhuis, Emmeloord	Dokter J.H. Jansenziekenhuis, Emmeloord	FG	ZKH41	Dokter J.H. Jansenziekenhuis, Emmeloord
Ziekenhuis Zevenaar, Zevenaar	Ziekenhuis Zevenaar, Zevenaar	FG	ZKH51	Ziekenhuis Zevenaar, Zevenaar
Sint Lucas Andreas Ziekenhuis	Sint Lucas Andreas Ziekenhuis	FG	ZKH77	Sint Lucas Andreas Ziekenhuis
NeuroUnit Biomarkers for Inflammation and Neurodegeneration	NeuroUnit Biomarkers for Inflammation and Neurodegeneration	BBMRI-ERIC	NL_AAAACXPAJZC52ACQK2ME25QAAE	NeuroUnit Biomarkers for Inflammation and Neurodegeneration
Vie Curie Medisch Centrum, Venlo/Venray	Vie Curie Medisch Centrum, Venlo/Venray	FG	ZKH59	Vie Curie Medisch Centrum, Venlo/Venray
Diakonessenhuis, Utrecht	Diakonessenhuis, Utrecht	FG	ZKH95	Diakonessenhuis, Utrecht
Biobank of the department gerontology and nephrology - LUMC	Biobank of the department gerontology and nephrology - LUMC	BBMRI-ERIC	NL_aaaaczxoatpr2acqk2mo6qaaae	Biobank of the department gerontology and nephrology - LUMC
ERGO Biobank	ERGO Biobank	BBMRI-ERIC	NL_AAAACXPKHAQOYACQK2ME25QAAI	ERGO Biobank
EPOZ Biobank	EPOZ Biobank	BBMRI-ERIC	NL_AAAACXPRDI7YOACQK2ME25QAAE	EPOZ Biobank
CDDSS Knowledge base	CDDSS Knowledge base	BBMRI-ERIC	NL_AAAACYAIDV754ACQK2MBZ5YAAI	CDDSS Knowledge base
Ziekenhuis Velp, Velp	Ziekenhuis Velp, Velp	FG	ZKH50	Ziekenhuis Velp, Velp
Binnenstebuiten Biobank	Binnenstebuiten Biobank	BBMRI-ERIC	NL_AAAACXPJXQJHAACQK2ME25QAAE	Binnenstebuiten Biobank
The Nightingale Study Biobank	The Nightingale Study Biobank	BBMRI-ERIC	NL_AAAACXPLBYGYCACQK2ME25QAAE	The Nightingale Study Biobank
Ziekenhuis Lievensberg, Bergen op Zoom	Ziekenhuis Lievensberg, Bergen op Zoom	FG	ZKH63	Ziekenhuis Lievensberg, Bergen op Zoom
Amphia Hospital, Breda	Amphia Hospital, Breda	FG	ZKH64	Amphia Hospital, Breda
Hyperlipidemia Biobank	Hyperlipidemia Biobank	BBMRI-ERIC	NL_AAAACXTCGNZLWACQK2MBZ5YAAE	Hyperlipidemia Biobank
Erasmus MC Tissue Biobank	Erasmus MC Tissue Biobank	BBMRI-ERIC	NL_AAAACXPF2POVSACQK2ME25QAAI	Erasmus MC Tissue Biobank
Utrecht Coronary Biobank	Utrecht Coronary Biobank	BBMRI-ERIC	NL_aaaaczwpyvddcacqk2mo6qaaae	Utrecht Coronary Biobank
Deventer Ziekenhuis, Deventer	Deventer Ziekenhuis, Deventer	FG	ZKH13	Deventer Ziekenhuis, Deventer
MINDACT Biobank	MINDACT Biobank	BBMRI-ERIC	NL_AAAACXPKTOQW6ACQK2ME25QAAE	MINDACT Biobank
Diaconessenhuis, Meppel	Diaconessenhuis, Meppel	FG	ZKH38	Diaconessenhuis, Meppel
Research Arthritis and Articular Cartilage Biobank	Research Arthritis and Articular Cartilage Biobank	BBMRI-ERIC	NL_AAAACXPF4GVAEACQK2ME25QAAE	Research Arthritis and Articular Cartilage Biobank
Dutch Hunger Winter Families Study Biobank	Dutch Hunger Winter Families Study Biobank	BBMRI-ERIC	NL_AAAACXPKCENKIACQK2ME25QAAM	Dutch Hunger Winter Families Study Biobank
Elkerliek ziekenhuis, Helmond	Elkerliek ziekenhuis, Helmond	FG	ZKH67	Elkerliek ziekenhuis, Helmond
Tergooi, Blaricum	Tergooi, Blaricum	FG	ZKH84	Tergooi, Blaricum
BOSOM Biobank	BOSOM Biobank	BBMRI-ERIC	NL_AAAACXPKPSTGWACQK2ME25QAAE	BOSOM Biobank
NEO Study Biobank	NEO Study Biobank	BBMRI-ERIC	NL_AAAACXPKCIJ6KACQK2ME25QAAE	NEO Study Biobank
Onze Lieve Vrouwe Gasthuis	Onze Lieve Vrouwe Gasthuis	FG	ZKH75	Onze Lieve Vrouwe Gasthuis
CuraSAB Biobank	CuraSAB Biobank	BBMRI-ERIC	NL_AAAACXPASYLVKACQK2ME25QAAE	CuraSAB Biobank
Netherlands Twin Register Biobank	Netherlands Twin Register Biobank	BBMRI-ERIC	NL_AAAACXPKDOM6AACQK2ME25QAAE	Netherlands Twin Register Biobank
Isala Klinieken, Zwolle	Isala Klinieken, Zwolle	FG	ZKH19	Isala Klinieken, Zwolle
Maasstad Ziekenhuis, Rotterdam	Maasstad Ziekenhuis, Rotterdam	FG	ZKH21	Maasstad Ziekenhuis, Rotterdam
PIAMA Biobank	PIAMA Biobank	BBMRI-ERIC	NL_AAAACXPKKEALKACQK2ME25QAAE	PIAMA Biobank
Zuyderland Medisch Centrum, Heerlen	Zuyderland Medisch Centrum, Heerlen	FG	ZKH34	Zuyderland Medisch Centrum, Heerlen
BioBank Maastricht UMC	BioBank Maastricht UMC	BBMRI-ERIC	NL_AAAACVKPKFJ4CZSUAVNCZ2AAAE	BioBank Maastricht UMC
EPIC Biobank	EPIC Biobank	BBMRI-ERIC	NL_AAAACYWZHZP6SACQK2MDM4QAAE	EPIC Biobank
Bronovo Hospital, The Hague	Bronovo Hospital, The Hague	FG	ZKH100	Bronovo Hospital, The Hague
Tamoxifen Exemestane Adjuvant Multinational Biobank	Tamoxifen Exemestane Adjuvant Multinational Biobank	BBMRI-ERIC	NL_AAAACXPF3ZSUWACQK2ME25QAAM	Tamoxifen Exemestane Adjuvant Multinational Biobank
Netherlands Study Depression and Anxiety Biobank	Netherlands Study Depression and Anxiety Biobank	BBMRI-ERIC	NL_AAAACXPAVYJOOACQK2ME25QAAE	Netherlands Study Depression and Anxiety Biobank
Vrije Unversiteit Medisch Centrum Bacteriele Meningitis	Vrije Unversiteit Medisch Centrum Bacteriele Meningitis	BBMRI-ERIC	NL_AAAACXPAGSMBGACQK2ME25QAAI	Vrije Unversiteit Medisch Centrum Bacteriele Meningitis
Vlietland Ziekenhuis Schiedam	Vlietland Ziekenhuis Schiedam	FG	ZKH109	Vlietland Ziekenhuis Schiedam
Bernhoven Ziekenhuis, Uden	Bernhoven Ziekenhuis, Uden	FG	ZKH73	Bernhoven Ziekenhuis, Uden
Erasmus MC, Rotterdam	Erasmus MC, Rotterdam	FG	ZKH8	Erasmus MC, Rotterdam
Rijnstate, Arnhem	Rijnstate, Arnhem	FG	ZKH30	Rijnstate, Arnhem
Netherlands Brain Bank	Netherlands Brain Bank	BBMRI-ERIC	NL_AAAACXAVZYY2YACQK2MD37AAAE	Netherlands Brain Bank
Medisch Spectrum Twente, Enschede	Medisch Spectrum Twente, Enschede	FG	ZKH26	Medisch Spectrum Twente, Enschede
Medisch Centrum Leeuwarden (MCL), Leeuwarden	Medisch Centrum Leeuwarden (MCL), Leeuwarden	FG	ZKH44	Medisch Centrum Leeuwarden (MCL), Leeuwarden
Reinier de Graaf Gasthuis, Delft	Reinier de Graaf Gasthuis, Delft	FG	ZKH107	Reinier de Graaf Gasthuis, Delft
Maastricht Universitair Medisch Centrum (MUMC+) Maastricht	Maastricht Universitair Medisch Centrum (MUMC+) Maastricht	FG	ZKH7	Maastricht Universitair Medisch Centrum (MUMC+) Maastricht
KNOOPGenetic and Asthma together	KNOOPGenetic and Asthma together	BBMRI-ERIC	NL_AAAACXPAWIJHOACQK2ME25QAAE	KNOOPGenetic and Asthma together
Scheperziekenhuis, Emmen	Scheperziekenhuis, Emmen	FG	ZKH35	Scheperziekenhuis, Emmen
Databiobank OncoLifeS	Databiobank OncoLifeS	BBMRI-ERIC	NL_aaaac2rbppbqeacqk2mpm4yaae	Databiobank OncoLifeS
Zutphen Biobank	Zutphen Biobank	BBMRI-ERIC	NL_AAAACXPRBD7XQACQK2ME25QAAE	Zutphen Biobank
Jeroen Bosch Ziekenhuis, 's-Hertogenbosch	Jeroen Bosch Ziekenhuis, 's-Hertogenbosch	FG	ZKH68	Jeroen Bosch Ziekenhuis, 's-Hertogenbosch
Ziekenhuis Walcheren, Vlissingen	Ziekenhuis Walcheren, Vlissingen	FG	ZKH99	Ziekenhuis Walcheren, Vlissingen
Rijksdienst voor Volksgezondheid en Milieu	Rijksdienst voor Volksgezondheid en Milieu	BBMRI-ERIC	NL_AAAACXPRA5XCUACQK2ME25QAAE	Rijksdienst voor Volksgezondheid en Milieu
Refaja Ziekenhuis, Stadskanaal	Refaja Ziekenhuis, Stadskanaal	FG	ZKH55	Refaja Ziekenhuis, Stadskanaal
Canisius-Wilhelemina Ziekenhuis, Nijmegen	Canisius-Wilhelemina Ziekenhuis, Nijmegen	FG	ZKH11	Canisius-Wilhelemina Ziekenhuis, Nijmegen
AMC Renal Transplant Biobank	AMC Renal Transplant Biobank	BBMRI-ERIC	NL_AAAACXPAF5YXYACQK2ME25QAAM	AMC Renal Transplant Biobank
RECOGIDAS MUESTRAS Biobank	RECOGIDAS MUESTRAS Biobank	BBMRI-ERIC	NL_AAAACXPFMQJ7WACQK2ME25QAAM	RECOGIDAS MUESTRAS Biobank
Streekziekenhuis Koningin Beatrix, Winterswijk	Streekziekenhuis Koningin Beatrix, Winterswijk	FG	ZKH48	Streekziekenhuis Koningin Beatrix, Winterswijk
Vrije Unversiteit Medisch Centrum Bacteriele Meningitis Biobank	Vrije Unversiteit Medisch Centrum Bacteriele Meningitis Biobank	BBMRI-ERIC	NL_AAAACXPFX7P3EACQK2ME25QAAE	Vrije Unversiteit Medisch Centrum Bacteriele Meningitis Biobank
Zuiderzeeziekenhuis, Lelystad	Zuiderzeeziekenhuis, Lelystad	FG	ZKH40	Zuiderzeeziekenhuis, Lelystad
Zaans Medisch Centrum, Zaandam	Zaans Medisch Centrum, Zaandam	FG	ZKH89	Zaans Medisch Centrum, Zaandam
POPS Biobank	POPS Biobank	BBMRI-ERIC	NL_AAAACXPKFIXU4ACQK2ME25QAAE	POPS Biobank
Jeroen Bosch Ziekenhuis, Den Bosch	Jeroen Bosch Ziekenhuis, Den Bosch	FG	ZKH20	Jeroen Bosch Ziekenhuis, Den Bosch
Hemochromatosis family study biobank	Hemochromatosis family study biobank	BBMRI-ERIC	NL_AAAACXPAPKLICACQK2ME25QAAE	Hemochromatosis family study biobank
UMCG Research Data and Biobanking Team	UMCG Research Data and Biobanking Team	BBMRI-ERIC	NL_AAAACXPASAS2AACQK2ME25QAAE	UMCG Research Data and Biobanking Team
OLVG, Amsterdam	OLVG, Amsterdam	FG	ZKH28	OLVG, Amsterdam
WHISTLER Biobank	WHISTLER Biobank	BBMRI-ERIC	NL_AAAACXPKLWV6CACQK2ME25QAAE	WHISTLER Biobank
Franciscus Ziekenhuis, Roosendaal	Franciscus Ziekenhuis, Roosendaal	FG	ZKH69	Franciscus Ziekenhuis, Roosendaal
Leids Universitair Medisch Centrum (LUMC), Leiden	Leids Universitair Medisch Centrum (LUMC), Leiden	FG	ZKH5	Leids Universitair Medisch Centrum (LUMC), Leiden
HagaZiekenhuis, The Hague	HagaZiekenhuis, The Hague	FG	ZKH18	HagaZiekenhuis, The Hague
Flevoziekenhuis, Almere	Flevoziekenhuis, Almere	FG	ZKH39	Flevoziekenhuis, Almere
Ziekenhuis Bethesda, Hoogeveen	Ziekenhuis Bethesda, Hoogeveen	FG	ZKH37	Ziekenhuis Bethesda, Hoogeveen
Maxima Medisch Centrum, Veldhoven	Maxima Medisch Centrum, Veldhoven	FG	ZKH23	Maxima Medisch Centrum, Veldhoven
Tergooi, Hilversum	Tergooi, Hilversum	FG	ZKH85	Tergooi, Hilversum
Oogziekenhuis Biobank	Oogziekenhuis Biobank	BBMRI-ERIC	NL_AAAACXPJXYJXSACQK2ME25QAAE	Oogziekenhuis Biobank
NESCOG Biobank	NESCOG Biobank	BBMRI-ERIC	NL_AAAACXPKGLJLKACQK2ME25QAAE	NESCOG Biobank
Ziekenhuisgroep Twente, Almelo	Ziekenhuisgroep Twente, Almelo	FG	ZKH90	Ziekenhuisgroep Twente, Almelo
Antonius Ziekenhuis, Sneek	Antonius Ziekenhuis, Sneek	FG	ZKH45	Antonius Ziekenhuis, Sneek
Biobank Reproduction and Development	Biobank Reproduction and Development	BBMRI-ERIC	NL_AAAACXPF7SEQEACQK2ME25QAAE	Biobank Reproduction and Development
NOAC Biobank	NOAC Biobank	BBMRI-ERIC	NL_AAAACYWZIFEXYACQK2MDM4QAAM	NOAC Biobank
Spaarne Gasthuis, Haarlem	Spaarne Gasthuis, Haarlem	FG	ZKH31	Spaarne Gasthuis, Haarlem
VieCurie Medisch centrum voor Noord Limburg, Venlo	VieCurie Medisch centrum voor Noord Limburg, Venlo	FG	ZKH33	VieCurie Medisch centrum voor Noord Limburg, Venlo
Beatrix Ziekenhuis, Gorinchem	Beatrix Ziekenhuis, Gorinchem	FG	ZKH101	Beatrix Ziekenhuis, Gorinchem
NELSON Biobank	NELSON Biobank	BBMRI-ERIC	NL_AAAACXPKSH53MACQK2ME25QAAE	NELSON Biobank
Röpcke-Zweers Ziekenhuis, Hardenberg	Röpcke-Zweers Ziekenhuis, Hardenberg	FG	ZKH92	Röpcke-Zweers Ziekenhuis, Hardenberg
Myopia Study Biobank	Myopia Study Biobank	BBMRI-ERIC	NL_AAAACXPJYFQTKACQK2ME25QAAE	Myopia Study Biobank
Family and Health Biobank	Family and Health Biobank	BBMRI-ERIC	NL_AAAACXPRDRIO6ACQK2ME25QAAE	Family and Health Biobank
Hoorn Study Biobank	Hoorn Study Biobank	BBMRI-ERIC	NL_AAAACXPK6TQCOACQK2ME25QAAE	Hoorn Study Biobank
Ziekenhuis Amstelland, Amstelveen	Ziekenhuis Amstelland, Amstelveen	FG	ZKH79	Ziekenhuis Amstelland, Amstelveen
