value_en	description_en	codesystem	code	description_code
Hyperlipidemia Biobank	Hyperlipidemia Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXTCGNZLWACQK2MBZ5YAAE	Hyperlipidemia Biobank
ID1000 Biobank	ID1000 Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPJZNKPOACQK2ME25QAAE	ID1000 Biobank
Inflammatory Bowel Disease Zuid Limburg Biobank	Inflammatory Bowel Disease Zuid Limburg Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPFVEJHAACQK2ME25QAAE	Inflammatory Bowel Disease Zuid Limburg Biobank
KNOOPGenetic and Asthma together	KNOOPGenetic and Asthma together	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPAWIJHOACQK2ME25QAAE	KNOOPGenetic and Asthma together
LASA Biobank	LASA Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPRCP2M6ACQK2ME25QAAE	LASA Biobank
Leiden University Medical Center Biobank	Leiden University Medical Center Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXJQEK6I4ACQK2ME25QAAE	Leiden University Medical Center Biobank
Leidsche Rijn Gezondheid Study Biobank	Leidsche Rijn Gezondheid Study Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPFROFN6ACQK2ME25QAAM	Leidsche Rijn Gezondheid Study Biobank
Lifelines Biobank	Lifelines Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPAWTUFCACQK2ME25QAAM	Lifelines Biobank
Lipidpoli Biobank	Lipidpoli Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPLAX4VSACQK2ME25QAAI	Lipidpoli Biobank
LUMINA Biobank	LUMINA Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPFXCFPSACQK2ME25QAAI	LUMINA Biobank
MeninGene Biobank	MeninGene Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACW7MF7WRMACQK2MD37AAAE	MeninGene Biobank
MINDACT Biobank	MINDACT Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPKTOQW6ACQK2ME25QAAE	MINDACT Biobank
Myopia Study Biobank	Myopia Study Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPJYFQTKACQK2ME25QAAE	Myopia Study Biobank
National Twin Registry and Netherlands Study of Depression and Anxiety Biobank	National Twin Registry and Netherlands Study of Depression and Anxiety Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPAVQE52ACQK2ME25QAAE	National Twin Registry and Netherlands Study of Depression and Anxiety Biobank
NELSON Biobank	NELSON Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPKSH53MACQK2ME25QAAE	NELSON Biobank
NEO Study Biobank	NEO Study Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPKCIJ6KACQK2ME25QAAE	NEO Study Biobank
NESCOG Biobank	NESCOG Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPKGLJLKACQK2ME25QAAE	NESCOG Biobank
Netherlands Brain Bank	Netherlands Brain Bank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXAVZYY2YACQK2MD37AAAE	Netherlands Brain Bank
Netherlands Study Depression and Anxiety Biobank	Netherlands Study Depression and Anxiety Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPAVYJOOACQK2ME25QAAE	Netherlands Study Depression and Anxiety Biobank
Netherlands Twin Register Biobank	Netherlands Twin Register Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPKDOM6AACQK2ME25QAAE	Netherlands Twin Register Biobank
NeuroUnit Biomarkers for Inflammation and Neurodegeneration	NeuroUnit Biomarkers for Inflammation and Neurodegeneration	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPAJZC52ACQK2ME25QAAE	NeuroUnit Biomarkers for Inflammation and Neurodegeneration
New Hoorn Study Biobank	New Hoorn Study Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPF4VZU4ACQK2ME25QAAM	New Hoorn Study Biobank
NL Perinatal Screening Biobank	NL Perinatal Screening Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPF3FZEAACQK2ME25QAAM	NL Perinatal Screening Biobank
NOAC Biobank	NOAC Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACYWZIFEXYACQK2MDM4QAAM	NOAC Biobank
Obesity Center CGG biobank	Obesity Center CGG biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_aaaac2dvrk2baacqk2mpm4yaam	Obesity Center CGG biobank
Occupational asthma Biobank	Occupational asthma Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPKSBQFGACQK2ME25QAAE	Occupational asthma Biobank
Oogziekenhuis Biobank	Oogziekenhuis Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPJXYJXSACQK2ME25QAAE	Oogziekenhuis Biobank
ORIGO Biobank	ORIGO Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPKM4ZVGACQK2ME25QAAE	ORIGO Biobank
PACMAN Biobank	PACMAN Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPRARQ4KACQK2ME25QAAE	PACMAN Biobank
PALGA	PALGA	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_aaaacz5gvxsieacqk2mgyyqaae	PALGA
Parelsnoer	Parelsnoer	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_aaaacz5nbabrsacqk2mgyyqaae	Parelsnoer
PARISK	PARISK	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_aaaacz5nb2ytqacqk2mgyyqaae	PARISK
PAS Biobank	PAS Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXS4EWC6CACQK2MBZ5YAAE	PAS Biobank
PIAMA Biobank	PIAMA Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPKKEALKACQK2ME25QAAE	PIAMA Biobank
POPS Biobank	POPS Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPKFIXU4ACQK2ME25QAAE	POPS Biobank
Postpartum psychosis biobank	Postpartum psychosis biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_aaaac2dvrk2baacqk2mpm4yaau	Postpartum psychosis biobank
PPHVZ Biobank	PPHVZ Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPKT6T6WACQK2ME25QAAM	PPHVZ Biobank
PRECISION Biobank	PRECISION Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACYWYFU3V4ACQK2MDM4QAAM	PRECISION Biobank
Radboud Biobank	Radboud Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_RBB	Radboud Biobank
RECOGIDAS MUESTRAS Biobank	RECOGIDAS MUESTRAS Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPFMQJ7WACQK2ME25QAAM	RECOGIDAS MUESTRAS Biobank
Research Arthritis and Articular Cartilage Biobank	Research Arthritis and Articular Cartilage Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPF4GVAEACQK2ME25QAAE	Research Arthritis and Articular Cartilage Biobank
Rijksdienst voor Volksgezondheid en Milieu	Rijksdienst voor Volksgezondheid en Milieu	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPRA5XCUACQK2ME25QAAE	Rijksdienst voor Volksgezondheid en Milieu
Severely Obese Individuals Maastricht	Severely Obese Individuals Maastricht	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPFU3BUUACQK2ME25QAAE	Severely Obese Individuals Maastricht
SIMPEL trials Biobank	SIMPEL trials Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_aaaaczwp435cwacqk2mo6qaaae	SIMPEL trials Biobank
SMART Biobank	SMART Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPKUTPDUACQK2ME25QAAE	SMART Biobank
SMILE Biobank	SMILE Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPRAZEXWACQK2ME25QAAE	SMILE Biobank
Surinamese in the netherlands: study on ethnicity and health Biobank	Surinamese in the netherlands: study on ethnicity and health Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPFMLKW2ACQK2ME25QAAE	Surinamese in the netherlands: study on ethnicity and health Biobank
Tamoxifen Exemestane Adjuvant Multinational Biobank	Tamoxifen Exemestane Adjuvant Multinational Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPF3ZSUWACQK2ME25QAAM	Tamoxifen Exemestane Adjuvant Multinational Biobank
The Nightingale Study Biobank	The Nightingale Study Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPLBYGYCACQK2ME25QAAE	The Nightingale Study Biobank
TRAILS biobank	TRAILS biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXO74P6CWACQK2ME25QAAE	TRAILS biobank
Tuberculosis Indonesia Biobank	Tuberculosis Indonesia Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPFV6EUKACQK2ME25QAAM	Tuberculosis Indonesia Biobank
UMCG Research Data and Biobanking Team	UMCG Research Data and Biobanking Team	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPASAS2AACQK2ME25QAAE	UMCG Research Data and Biobanking Team
Utrecht Clamp Cohort Biobank	Utrecht Clamp Cohort Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPFOKGE6ACQK2ME25QAAE	Utrecht Clamp Cohort Biobank
Utrecht Coronary Biobank	Utrecht Coronary Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_aaaaczwpyvddcacqk2mo6qaaae	Utrecht Coronary Biobank
Utrecht Depression Epidemiology Study Biobank	Utrecht Depression Epidemiology Study Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPFPWGMSACQK2ME25QAAE	Utrecht Depression Epidemiology Study Biobank
U-TWIN Biobank	U-TWIN Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPKIFC32ACQK2ME25QAAM	U-TWIN Biobank
Vascular Disease Biobank	Vascular Disease Biobank	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPRAIR7CACQK2ME25QAAI	Vascular Disease Biobank
Vrije Unversiteit Medisch Centrum Bacteriele Meningitis	Vrije Unversiteit Medisch Centrum Bacteriele Meningitis	BBMRI-ERIC	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPAGSMBGACQK2ME25QAAI	Vrije Unversiteit Medisch Centrum Bacteriele Meningitis
