value_en	description_en	codesystem	code	description_code
attapulgite, combinations	attapulgite, combinations	ATC	http://purl.bioontology.org/ontology/ATC/A07BC54	attapulgite, combinations
trimethyldiphenylpropylamine	trimethyldiphenylpropylamine	ATC	http://purl.bioontology.org/ontology/ATC/A03AX30	trimethyldiphenylpropylamine
CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES	CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES	ATC	http://purl.bioontology.org/ontology/ATC/L01D	CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES
multienzymes (lipase, protease etc.)	multienzymes (lipase, protease etc.)	ATC	http://purl.bioontology.org/ontology/ATC/A09AA02	multienzymes (lipase, protease etc.)
norgestimate and ethinylestradiol	norgestimate and ethinylestradiol	ATC	http://purl.bioontology.org/ontology/ATC/G03AA11	norgestimate and ethinylestradiol
polidocanol	polidocanol	ATC	http://purl.bioontology.org/ontology/ATC/C05BB02	polidocanol
buspirone	buspirone	ATC	http://purl.bioontology.org/ontology/ATC/N05BE01	buspirone
temocillin	temocillin	ATC	http://purl.bioontology.org/ontology/ATC/J01CA17	temocillin
Nitroferricyanide derivatives acting on arteriolar smooth muscle	Nitroferricyanide derivatives acting on arteriolar smooth muscle	ATC	http://purl.bioontology.org/ontology/ATC/C02DD	Nitroferricyanide derivatives acting on arteriolar smooth muscle
Salt irrigating solutions	Salt irrigating solutions	ATC	http://purl.bioontology.org/ontology/ATC/B05CB	Salt irrigating solutions
iodine (131I) human albumin	iodine (131I) human albumin	ATC	http://purl.bioontology.org/ontology/ATC/V09XA03	iodine (131I) human albumin
Carbonic anhydrase inhibitors, antiglaucoma drugs and miotics	Carbonic anhydrase inhibitors, antiglaucoma drugs and miotics	ATC	http://purl.bioontology.org/ontology/ATC/S01EC	Carbonic anhydrase inhibitors, antiglaucoma drugs and miotics
itramin tosilate	itramin tosilate	ATC	http://purl.bioontology.org/ontology/ATC/C01DX01	itramin tosilate
dapoxetine	dapoxetine	ATC	http://purl.bioontology.org/ontology/ATC/G04BX14	dapoxetine
aclidinium bromide	aclidinium bromide	ATC	http://purl.bioontology.org/ontology/ATC/R03BB05	aclidinium bromide
losartan and amlodipine	losartan and amlodipine	ATC	http://purl.bioontology.org/ontology/ATC/C09DB06	losartan and amlodipine
magnesium peroxide	magnesium peroxide	ATC	http://purl.bioontology.org/ontology/ATC/A02AA03	magnesium peroxide
diprophylline, combinations	diprophylline, combinations	ATC	http://purl.bioontology.org/ontology/ATC/R03DA51	diprophylline, combinations
Substance	Substance	STY	http://purl.bioontology.org/ontology/STY/T167	Substance
methoxsalen	methoxsalen	ATC	http://purl.bioontology.org/ontology/ATC/D05BA02	methoxsalen
mercury, metallic	mercury, metallic	ATC	http://purl.bioontology.org/ontology/ATC/D08AK05	mercury, metallic
Guanine derivatives, peripherally acting antiadrenergic agents	Guanine derivatives, peripherally acting antiadrenergic agents	ATC	http://purl.bioontology.org/ontology/ATC/C02CC	Guanine derivatives, peripherally acting antiadrenergic agents
ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON	ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON	ATC	http://purl.bioontology.org/ontology/ATC/C02D	ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON
megestrol	megestrol	ATC	http://purl.bioontology.org/ontology/ATC/L02AB01	megestrol
nicomorphine	nicomorphine	ATC	http://purl.bioontology.org/ontology/ATC/N02AA04	nicomorphine
Ethers for general anesthesia	Ethers for general anesthesia	ATC	http://purl.bioontology.org/ontology/ATC/N01AA	Ethers for general anesthesia
technetium (99mTc) mertiatide	technetium (99mTc) mertiatide	ATC	http://purl.bioontology.org/ontology/ATC/V09CA03	technetium (99mTc) mertiatide
cilazapril	cilazapril	ATC	http://purl.bioontology.org/ontology/ATC/C09AA08	cilazapril
bifonazole	bifonazole	ATC	http://purl.bioontology.org/ontology/ATC/D01AC10	bifonazole
candesartan	candesartan	ATC	http://purl.bioontology.org/ontology/ATC/C09CA06	candesartan
sulglicotide	sulglicotide	ATC	http://purl.bioontology.org/ontology/ATC/A02BX08	sulglicotide
labetalol and thiazides	labetalol and thiazides	ATC	http://purl.bioontology.org/ontology/ATC/C07BG01	labetalol and thiazides
esketamine	esketamine	ATC	http://purl.bioontology.org/ontology/ATC/N01AX14	esketamine
rhenium (186Re) etidronic acid	rhenium (186Re) etidronic acid	ATC	http://purl.bioontology.org/ontology/ATC/V10BX03	rhenium (186Re) etidronic acid
hemoglobin raffimer	hemoglobin raffimer	ATC	http://purl.bioontology.org/ontology/ATC/B05AA09	hemoglobin raffimer
mirabegron	mirabegron	ATC	http://purl.bioontology.org/ontology/ATC/G04BD12	mirabegron
atorvastatin, acetylsalicylic acid and ramipril	atorvastatin, acetylsalicylic acid and ramipril	ATC	http://purl.bioontology.org/ontology/ATC/C10BX06	atorvastatin, acetylsalicylic acid and ramipril
urokinase	urokinase	ATC	http://purl.bioontology.org/ontology/ATC/B01AD04	urokinase
Retinoids for treatment of psoriasis	Retinoids for treatment of psoriasis	ATC	http://purl.bioontology.org/ontology/ATC/D05BB	Retinoids for treatment of psoriasis
multienzymes and acid preparations	multienzymes and acid preparations	ATC	http://purl.bioontology.org/ontology/ATC/A09AC02	multienzymes and acid preparations
pindolol	pindolol	ATC	http://purl.bioontology.org/ontology/ATC/C07AA03	pindolol
tridihexethyl	tridihexethyl	ATC	http://purl.bioontology.org/ontology/ATC/A03AB08	tridihexethyl
tioconazole	tioconazole	ATC	http://purl.bioontology.org/ontology/ATC/D01AC07	tioconazole
Barium sulfate containing X-ray contrast media	Barium sulfate containing X-ray contrast media	ATC	http://purl.bioontology.org/ontology/ATC/V08BA	Barium sulfate containing X-ray contrast media
valaciclovir	valaciclovir	ATC	http://purl.bioontology.org/ontology/ATC/J05AB11	valaciclovir
choline fenofibrate	choline fenofibrate	ATC	http://purl.bioontology.org/ontology/ATC/C10AB11	choline fenofibrate
g-strophanthin	g-strophanthin	ATC	http://purl.bioontology.org/ontology/ATC/C01AC01	g-strophanthin
DIAGNOSTIC AGENTS	DIAGNOSTIC AGENTS	ATC	http://purl.bioontology.org/ontology/ATC/V04	DIAGNOSTIC AGENTS
dipyrocetyl, combinations with psycholeptics	dipyrocetyl, combinations with psycholeptics	ATC	http://purl.bioontology.org/ontology/ATC/N02BA79	dipyrocetyl, combinations with psycholeptics
reserpine and diuretics, combinations with psycholeptics	reserpine and diuretics, combinations with psycholeptics	ATC	http://purl.bioontology.org/ontology/ATC/C02LA71	reserpine and diuretics, combinations with psycholeptics
esomeprazole, amoxicillin and clarithromycin	esomeprazole, amoxicillin and clarithromycin	ATC	http://purl.bioontology.org/ontology/ATC/A02BD06	esomeprazole, amoxicillin and clarithromycin
methohexital	methohexital	ATC	http://purl.bioontology.org/ontology/ATC/N05CA15	methohexital
formestane	formestane	ATC	http://purl.bioontology.org/ontology/ATC/L02BG02	formestane
phenylpropanolamine, combinations	phenylpropanolamine, combinations	ATC	http://purl.bioontology.org/ontology/ATC/R01BA51	phenylpropanolamine, combinations
maribavir	maribavir	ATC	http://purl.bioontology.org/ontology/ATC/J05AX10	maribavir
estradiol, combinations	estradiol, combinations	ATC	http://purl.bioontology.org/ontology/ATC/G03CA53	estradiol, combinations
salbutamol	salbutamol	ATC	http://purl.bioontology.org/ontology/ATC/R03AC02	salbutamol
anthrax immunoglobulin	anthrax immunoglobulin	ATC	http://purl.bioontology.org/ontology/ATC/J06BB19	anthrax immunoglobulin
bevantolol and thiazides	bevantolol and thiazides	ATC	http://purl.bioontology.org/ontology/ATC/C07BB06	bevantolol and thiazides
ethyl hydroxybenzoate	ethyl hydroxybenzoate	ATC	http://purl.bioontology.org/ontology/ATC/D01AE10	ethyl hydroxybenzoate
Tertiary amines, anticholinergic	Tertiary amines, anticholinergic	ATC	http://purl.bioontology.org/ontology/ATC/N04AA	Tertiary amines, anticholinergic
Low-ceiling diuretics and potassium-sparing agents	Low-ceiling diuretics and potassium-sparing agents	ATC	http://purl.bioontology.org/ontology/ATC/C03EA	Low-ceiling diuretics and potassium-sparing agents
temafloxacin	temafloxacin	ATC	http://purl.bioontology.org/ontology/ATC/J01MA05	temafloxacin
nitrofural	nitrofural	ATC	http://purl.bioontology.org/ontology/ATC/S01AX04	nitrofural
diphenhydramine	diphenhydramine	ATC	http://purl.bioontology.org/ontology/ATC/R06AA02	diphenhydramine
dofetilide	dofetilide	ATC	http://purl.bioontology.org/ontology/ATC/C01BD04	dofetilide
Solutions producing osmotic diuresis	Solutions producing osmotic diuresis	ATC	http://purl.bioontology.org/ontology/ATC/B05BC	Solutions producing osmotic diuresis
aurothioglucose	aurothioglucose	ATC	http://purl.bioontology.org/ontology/ATC/M01CB04	aurothioglucose
cholic acid	cholic acid	ATC	http://purl.bioontology.org/ontology/ATC/A05AA03	cholic acid
glycobiarsol, combinations	glycobiarsol, combinations	ATC	http://purl.bioontology.org/ontology/ATC/P01AR53	glycobiarsol, combinations
tacrine	tacrine	ATC	http://purl.bioontology.org/ontology/ATC/N06DA01	tacrine
epinephrine	epinephrine	ATC	http://purl.bioontology.org/ontology/ATC/A01AD01	epinephrine
ethambutol	ethambutol	ATC	http://purl.bioontology.org/ontology/ATC/J04AK02	ethambutol
lonazolac	lonazolac	ATC	http://purl.bioontology.org/ontology/ATC/M01AB09	lonazolac
norgestrel and estrogen	norgestrel and estrogen	ATC	http://purl.bioontology.org/ontology/ATC/G03FB01	norgestrel and estrogen
Antacids with sodium bicarbonate	Antacids with sodium bicarbonate	ATC	http://purl.bioontology.org/ontology/ATC/A02AH	Antacids with sodium bicarbonate
levodropropizine	levodropropizine	ATC	http://purl.bioontology.org/ontology/ATC/R05DB27	levodropropizine
cloxazolam	cloxazolam	ATC	http://purl.bioontology.org/ontology/ATC/N05BA22	cloxazolam
blinatumomab	blinatumomab	ATC	http://purl.bioontology.org/ontology/ATC/L01XC19	blinatumomab
OTHER COLD PREPARATIONS in ATC	OTHER COLD PREPARATIONS in ATC	ATC	http://purl.bioontology.org/ontology/ATC/R05X	OTHER COLD PREPARATIONS in ATC
vorozole	vorozole	ATC	http://purl.bioontology.org/ontology/ATC/L02BG05	vorozole
ANABOLIC STEROIDS	ANABOLIC STEROIDS	ATC	http://purl.bioontology.org/ontology/ATC/A14A	ANABOLIC STEROIDS
Nicotinic acid and derivatives, lipid modifying, plain	Nicotinic acid and derivatives, lipid modifying, plain	ATC	http://purl.bioontology.org/ontology/ATC/C10AD	Nicotinic acid and derivatives, lipid modifying, plain
sodium borate	sodium borate	ATC	http://purl.bioontology.org/ontology/ATC/S01AX07	sodium borate
dexetimide	dexetimide	ATC	http://purl.bioontology.org/ontology/ATC/N04AA08	dexetimide
mitoguazone	mitoguazone	ATC	http://purl.bioontology.org/ontology/ATC/L01XX16	mitoguazone
estradiol	estradiol	ATC	http://purl.bioontology.org/ontology/ATC/G03CA03	estradiol
methyltestosterone and estrogen	methyltestosterone and estrogen	ATC	http://purl.bioontology.org/ontology/ATC/G03EA01	methyltestosterone and estrogen
altretamine	altretamine	ATC	http://purl.bioontology.org/ontology/ATC/L01XX03	altretamine
niclosamide	niclosamide	ATC	http://purl.bioontology.org/ontology/ATC/P02DA01	niclosamide
Machine Activity	Machine Activity	STY	http://purl.bioontology.org/ontology/STY/T066	Machine Activity
bedaquiline	bedaquiline	ATC	http://purl.bioontology.org/ontology/ATC/J04AK05	bedaquiline
Tumor necrosis factor alpha (TNF-) inhibitors	Tumor necrosis factor alpha (TNF-) inhibitors	ATC	http://purl.bioontology.org/ontology/ATC/L04AB	Tumor necrosis factor alpha (TNF-) inhibitors
eszopiclone	eszopiclone	ATC	http://purl.bioontology.org/ontology/ATC/N05CF04	eszopiclone
Sign or Symptom	Sign or Symptom	STY	http://purl.bioontology.org/ontology/STY/T184	Sign or Symptom
LIPID MODIFYING AGENTS, PLAIN	LIPID MODIFYING AGENTS, PLAIN	ATC	http://purl.bioontology.org/ontology/ATC/C10A	LIPID MODIFYING AGENTS, PLAIN
Calcium channel blockers and diuretics	Calcium channel blockers and diuretics	ATC	http://purl.bioontology.org/ontology/ATC/C08GA	Calcium channel blockers and diuretics
Corticosteroids	Corticosteroids	ATC	http://purl.bioontology.org/ontology/ATC/S02BA	Corticosteroids
amino(diphenylhydantoin) valeric acid	amino(diphenylhydantoin) valeric acid	ATC	http://purl.bioontology.org/ontology/ATC/N03AB03	amino(diphenylhydantoin) valeric acid
idoxuridine	idoxuridine	ATC	http://purl.bioontology.org/ontology/ATC/D06BB01	idoxuridine
droperidol	droperidol	ATC	http://purl.bioontology.org/ontology/ATC/N05AD08	droperidol
Vitamin B1, plain	Vitamin B1, plain	ATC	http://purl.bioontology.org/ontology/ATC/A11DA	Vitamin B1, plain
lormetazepam	lormetazepam	ATC	http://purl.bioontology.org/ontology/ATC/N05CD06	lormetazepam
propenidazole	propenidazole	ATC	http://purl.bioontology.org/ontology/ATC/G01AF14	propenidazole
fusidic acid	fusidic acid	ATC	http://purl.bioontology.org/ontology/ATC/J01XC01	fusidic acid
Chemical	Chemical	STY	http://purl.bioontology.org/ontology/STY/T103	Chemical
propamidine	propamidine	ATC	http://purl.bioontology.org/ontology/ATC/D08AC03	propamidine
sulfamethoxazole and trimethoprim	sulfamethoxazole and trimethoprim	ATC	http://purl.bioontology.org/ontology/ATC/J01EE01	sulfamethoxazole and trimethoprim
picodralazine and diuretics	picodralazine and diuretics	ATC	http://purl.bioontology.org/ontology/ATC/C02LG03	picodralazine and diuretics
megestrol and estrogen	megestrol and estrogen	ATC	http://purl.bioontology.org/ontology/ATC/G03FB04	megestrol and estrogen
calcium hexamine thiocyanate	calcium hexamine thiocyanate	ATC	http://purl.bioontology.org/ontology/ATC/R01AX01	calcium hexamine thiocyanate
thiamphenicol	thiamphenicol	ATC	http://purl.bioontology.org/ontology/ATC/J01BA02	thiamphenicol
methylpentynol	methylpentynol	ATC	http://purl.bioontology.org/ontology/ATC/N05CM15	methylpentynol
ulipristal	ulipristal	ATC	http://purl.bioontology.org/ontology/ATC/G03XB02	ulipristal
ephedrine	ephedrine	ATC	http://purl.bioontology.org/ontology/ATC/S01FB02	ephedrine
varicella, live attenuated	varicella, live attenuated	ATC	http://purl.bioontology.org/ontology/ATC/J07BK01	varicella, live attenuated
Opium alkaloids and derivatives, cough suppressants	Opium alkaloids and derivatives, cough suppressants	ATC	http://purl.bioontology.org/ontology/ATC/R05DA	Opium alkaloids and derivatives, cough suppressants
oxiconazole	oxiconazole	ATC	http://purl.bioontology.org/ontology/ATC/G01AF17	oxiconazole
bromocriptine	bromocriptine	ATC	http://purl.bioontology.org/ontology/ATC/G02CB01	bromocriptine
dexmedetomidine	dexmedetomidine	ATC	http://purl.bioontology.org/ontology/ATC/N05CM18	dexmedetomidine
Imidazole derivatives, antimycotic for systemic use	Imidazole derivatives, antimycotic for systemic use	ATC	http://purl.bioontology.org/ontology/ATC/J02AB	Imidazole derivatives, antimycotic for systemic use
cefotaxime	cefotaxime	ATC	http://purl.bioontology.org/ontology/ATC/J01DD01	cefotaxime
furazolidone	furazolidone	ATC	http://purl.bioontology.org/ontology/ATC/G01AX06	furazolidone
chlorotrianisene	chlorotrianisene	ATC	http://purl.bioontology.org/ontology/ATC/G03CA06	chlorotrianisene
etifoxine	etifoxine	ATC	http://purl.bioontology.org/ontology/ATC/N05BX03	etifoxine
insulin (pork)	insulin (pork)	ATC	http://purl.bioontology.org/ontology/ATC/A10AC03	insulin (pork)
ixazomib	ixazomib	ATC	http://purl.bioontology.org/ontology/ATC/L01XX50	ixazomib
ibalizumab	ibalizumab	ATC	http://purl.bioontology.org/ontology/ATC/J05AX23	ibalizumab
OTHER CARDIAC PREPARATIONS in ATC	OTHER CARDIAC PREPARATIONS in ATC	ATC	http://purl.bioontology.org/ontology/ATC/C01E	OTHER CARDIAC PREPARATIONS in ATC
calcium aminosalicylate	calcium aminosalicylate	ATC	http://purl.bioontology.org/ontology/ATC/J04AA03	calcium aminosalicylate
norethisterone and ethinylestradiol	norethisterone and ethinylestradiol	ATC	http://purl.bioontology.org/ontology/ATC/G03AB04	norethisterone and ethinylestradiol
palivizumab	palivizumab	ATC	http://purl.bioontology.org/ontology/ATC/J06BB16	palivizumab
apixaban	apixaban	ATC	http://purl.bioontology.org/ontology/ATC/B01AF02	apixaban
calcium iopodate	calcium iopodate	ATC	http://purl.bioontology.org/ontology/ATC/V08AC10	calcium iopodate
calcium chloride	calcium chloride	ATC	http://purl.bioontology.org/ontology/ATC/B05XA07	calcium chloride
atorvastatin and amlodipine	atorvastatin and amlodipine	ATC	http://purl.bioontology.org/ontology/ATC/C10BX03	atorvastatin and amlodipine
SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	ATC	http://purl.bioontology.org/ontology/ATC/H	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS
streptokinase	streptokinase	ATC	http://purl.bioontology.org/ontology/ATC/B01AD01	streptokinase
troxerutin, combinations	troxerutin, combinations	ATC	http://purl.bioontology.org/ontology/ATC/C05CA54	troxerutin, combinations
sulfamethizole	sulfamethizole	ATC	http://purl.bioontology.org/ontology/ATC/B05CA04	sulfamethizole
dienogest and ethinylestradiol	dienogest and ethinylestradiol	ATC	http://purl.bioontology.org/ontology/ATC/G03AA16	dienogest and ethinylestradiol
desloratadine	desloratadine	ATC	http://purl.bioontology.org/ontology/ATC/R06AX27	desloratadine
aminolevulinic acid	aminolevulinic acid	ATC	http://purl.bioontology.org/ontology/ATC/L01XD04	aminolevulinic acid
paclitaxel	paclitaxel	ATC	http://purl.bioontology.org/ontology/ATC/L01CD01	paclitaxel
prednisolone	prednisolone	ATC	http://purl.bioontology.org/ontology/ATC/R01AD02	prednisolone
Peroxide anti-acne preparations for topical use	Peroxide anti-acne preparations for topical use	ATC	http://purl.bioontology.org/ontology/ATC/D10AE	Peroxide anti-acne preparations for topical use
dexpanthenol	dexpanthenol	ATC	http://purl.bioontology.org/ontology/ATC/S01XA12	dexpanthenol
dibromotyrosine	dibromotyrosine	ATC	http://purl.bioontology.org/ontology/ATC/H03BX02	dibromotyrosine
darbepoetin alfa	darbepoetin alfa	ATC	http://purl.bioontology.org/ontology/ATC/B03XA02	darbepoetin alfa
diiodohydroxypropane	diiodohydroxypropane	ATC	http://purl.bioontology.org/ontology/ATC/D08AG04	diiodohydroxypropane
Cell Component	Cell Component	STY	http://purl.bioontology.org/ontology/STY/T026	Cell Component
Preparations with salicylic acid derivatives, topical for joint and muscle pain	Preparations with salicylic acid derivatives, topical for joint and muscle pain	ATC	http://purl.bioontology.org/ontology/ATC/M02AC	Preparations with salicylic acid derivatives, topical for joint and muscle pain
codeine and other non-opioid analgesics	codeine and other non-opioid analgesics	ATC	http://purl.bioontology.org/ontology/ATC/N02AJ09	codeine and other non-opioid analgesics
Parasympathomimetics, antiglaucoma preparations and miotics	Parasympathomimetics, antiglaucoma preparations and miotics	ATC	http://purl.bioontology.org/ontology/ATC/S01EB	Parasympathomimetics, antiglaucoma preparations and miotics
talinolol	talinolol	ATC	http://purl.bioontology.org/ontology/ATC/C07AB13	talinolol
phenothrin, combinations	phenothrin, combinations	ATC	http://purl.bioontology.org/ontology/ATC/P03AC53	phenothrin, combinations
thymopentin	thymopentin	ATC	http://purl.bioontology.org/ontology/ATC/L03AX09	thymopentin
Glucocorticoid inhalants for obstructive airway disease	Glucocorticoid inhalants for obstructive airway disease	ATC	http://purl.bioontology.org/ontology/ATC/R03BA	Glucocorticoid inhalants for obstructive airway disease
nimustine	nimustine	ATC	http://purl.bioontology.org/ontology/ATC/L01AD06	nimustine
papillomavirus (human types 6, 11, 16, 18)	papillomavirus (human types 6, 11, 16, 18)	ATC	http://purl.bioontology.org/ontology/ATC/J07BM01	papillomavirus (human types 6, 11, 16, 18)
OPHTHALMOLOGICALS	OPHTHALMOLOGICALS	ATC	http://purl.bioontology.org/ontology/ATC/S01	OPHTHALMOLOGICALS
pegloticase	pegloticase	ATC	http://purl.bioontology.org/ontology/ATC/M04AX02	pegloticase
ciprofloxacin and metronidazole	ciprofloxacin and metronidazole	ATC	http://purl.bioontology.org/ontology/ATC/J01RA10	ciprofloxacin and metronidazole
nitrofurantoin	nitrofurantoin	ATC	http://purl.bioontology.org/ontology/ATC/J01XE01	nitrofurantoin
