value_en	description_en	codesystem	code	description_code
testicular surgical procedure	testicular surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_001637	testicular surgical procedure
penile surgical procedure	penile surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_001638	penile surgical procedure
orchiopexy	orchiopexy	GSSO	http://purl.obolibrary.org/obo/GSSO_001639	orchiopexy
urethral surgical procedure	urethral surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_001640	urethral surgical procedure
repair of urethra	repair of urethra	GSSO	http://purl.obolibrary.org/obo/GSSO_001641	repair of urethra
repair of hypospadias	repair of hypospadias	GSSO	http://purl.obolibrary.org/obo/GSSO_001642	repair of hypospadias
repair of epispadias	repair of epispadias	GSSO	http://purl.obolibrary.org/obo/GSSO_001643	repair of epispadias
reconstruction of penis	reconstruction of penis	GSSO	http://purl.obolibrary.org/obo/GSSO_001644	reconstruction of penis
construction of penis	construction of penis	GSSO	http://purl.obolibrary.org/obo/GSSO_001645	construction of penis
repair of testis	repair of testis	GSSO	http://purl.obolibrary.org/obo/GSSO_001646	repair of testis
excision of testis	excision of testis	GSSO	http://purl.obolibrary.org/obo/GSSO_001647	excision of testis
orchiectomy	orchiectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_001648	orchiectomy
partial orchiectomy	partial orchiectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_001650	partial orchiectomy
radical orchiectomy	radical orchiectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_001651	radical orchiectomy
simple orchiectomy	simple orchiectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_001652	simple orchiectomy
labial surgical procedure	labial surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_001653	labial surgical procedure
surgical castration	surgical castration	GSSO	http://purl.obolibrary.org/obo/GSSO_001655	surgical castration
oophorectomy	oophorectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_001657	oophorectomy
salpingo-oophorectomy	salpingo-oophorectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_001658	salpingo-oophorectomy
ovarian surgical procedure	ovarian surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_001659	ovarian surgical procedure
excision of ovary	excision of ovary	GSSO	http://purl.obolibrary.org/obo/GSSO_001660	excision of ovary
release of chordee	release of chordee	GSSO	http://purl.obolibrary.org/obo/GSSO_001661	release of chordee
repair of penis	repair of penis	GSSO	http://purl.obolibrary.org/obo/GSSO_001662	repair of penis
phalloplasty	phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001669	phalloplasty
uterine surgical procedure	uterine surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_001670	uterine surgical procedure
excision of uterus	excision of uterus	GSSO	http://purl.obolibrary.org/obo/GSSO_001671	excision of uterus
hysterectomy	hysterectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_001672	hysterectomy
insertion of testicular prosthesis	insertion of testicular prosthesis	GSSO	http://purl.obolibrary.org/obo/GSSO_001673	insertion of testicular prosthesis
insertion of penile prosthesis	insertion of penile prosthesis	GSSO	http://purl.obolibrary.org/obo/GSSO_001675	insertion of penile prosthesis
penile augmentation surgery	penile augmentation surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_001680	penile augmentation surgery
repair of buried penis	repair of buried penis	GSSO	http://purl.obolibrary.org/obo/GSSO_001686	repair of buried penis
clitoral surgical procedure	clitoral surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_001701	clitoral surgical procedure
clitoridectomy	clitoridectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_001702	clitoridectomy
clitoroplasty	clitoroplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001703	clitoroplasty
vaginal surgical procedure	vaginal surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_001704	vaginal surgical procedure
repair of vagina	repair of vagina	GSSO	http://purl.obolibrary.org/obo/GSSO_001705	repair of vagina
vaginoplasty	vaginoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001706	vaginoplasty
construction of vagina	construction of vagina	GSSO	http://purl.obolibrary.org/obo/GSSO_001707	construction of vagina
reconstruction of vagina	reconstruction of vagina	GSSO	http://purl.obolibrary.org/obo/GSSO_001708	reconstruction of vagina
intestinal vaginoplasty	intestinal vaginoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001709	intestinal vaginoplasty
colon vaginoplasty	colon vaginoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001710	colon vaginoplasty
ileocecal vaginoplasty	ileocecal vaginoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001711	ileocecal vaginoplasty
ileal vaginoplasty	ileal vaginoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001712	ileal vaginoplasty
cecal vaginoplasty	cecal vaginoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001713	cecal vaginoplasty
sigmoid vaginoplasty	sigmoid vaginoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001714	sigmoid vaginoplasty
rectosigmoid vaginoplasty	rectosigmoid vaginoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001715	rectosigmoid vaginoplasty
peritoneal vaginoplasty	peritoneal vaginoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001716	peritoneal vaginoplasty
buccal mucosa vaginoplasty	buccal mucosa vaginoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001717	buccal mucosa vaginoplasty
rectal vaginoplasty	rectal vaginoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001718	rectal vaginoplasty
penile inversion vaginoplasty	penile inversion vaginoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001719	penile inversion vaginoplasty
penile-scrotal vaginoplasty	penile-scrotal vaginoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001720	penile-scrotal vaginoplasty
penile-urethra vaginoplasty	penile-urethra vaginoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001721	penile-urethra vaginoplasty
skin graft vaginoplasty	skin graft vaginoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001722	skin graft vaginoplasty
repair of vaginal wall prolapse	repair of vaginal wall prolapse	GSSO	http://purl.obolibrary.org/obo/GSSO_001723	repair of vaginal wall prolapse
neocolporrhaphy	neocolporrhaphy	GSSO	http://purl.obolibrary.org/obo/GSSO_001724	neocolporrhaphy
rectosigmoid neocolporrhaphy	rectosigmoid neocolporrhaphy	GSSO	http://purl.obolibrary.org/obo/GSSO_001725	rectosigmoid neocolporrhaphy
zero depth vaginoplasty	zero depth vaginoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001726	zero depth vaginoplasty
pedicled flap phalloplasty	pedicled flap phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001727	pedicled flap phalloplasty
free flap phalloplasty	free flap phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001728	free flap phalloplasty
radial forearm free flap phalloplasty	radial forearm free flap phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001729	radial forearm free flap phalloplasty
anterior lateral thigh pedicled flap phalloplasty	anterior lateral thigh pedicled flap phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001730	anterior lateral thigh pedicled flap phalloplasty
abdominal phalloplasty	abdominal phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001731	abdominal phalloplasty
musculocutaneous latissimus dorsi flap phalloplasty	musculocutaneous latissimus dorsi flap phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001732	musculocutaneous latissimus dorsi flap phalloplasty
random pattern flap phalloplasty	random pattern flap phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001733	random pattern flap phalloplasty
osteocutaneous radial forearm free flap phalloplasty	osteocutaneous radial forearm free flap phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001734	osteocutaneous radial forearm free flap phalloplasty
lateral arm flap phalloplasty	lateral arm flap phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001735	lateral arm flap phalloplasty
fibula free flap phalloplasty	fibula free flap phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001736	fibula free flap phalloplasty
osteocutaneous fibula free flap phalloplasty	osteocutaneous fibula free flap phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001737	osteocutaneous fibula free flap phalloplasty
anterolateral thigh flap phalloplasty	anterolateral thigh flap phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001738	anterolateral thigh flap phalloplasty
free scapular flap phalloplasty	free scapular flap phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001739	free scapular flap phalloplasty
re-innervated latissimus dorsi free flap phalloplasty	re-innervated latissimus dorsi free flap phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001740	re-innervated latissimus dorsi free flap phalloplasty
island tensor fasciae latae free flap phalloplasty	island tensor fasciae latae free flap phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001741	island tensor fasciae latae free flap phalloplasty
conjoined bilateral pedicled groin flap phalloplasty	conjoined bilateral pedicled groin flap phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001742	conjoined bilateral pedicled groin flap phalloplasty
Stanford bipedicled infraumbilical skin flap phalloplasty	Stanford bipedicled infraumbilical skin flap phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001743	Stanford bipedicled infraumbilical skin flap phalloplasty
vulvar surgical procedure	vulvar surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_001744	vulvar surgical procedure
labiaplasty	labiaplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001754	labiaplasty
construction of labia	construction of labia	GSSO	http://purl.obolibrary.org/obo/GSSO_001775	construction of labia
corona glans clitoroplasty	corona glans clitoroplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_001776	corona glans clitoroplasty
masculinizing chest reconstruction	masculinizing chest reconstruction	GSSO	http://purl.obolibrary.org/obo/GSSO_001777	masculinizing chest reconstruction
facial gender confirmation surgery	facial gender confirmation surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_001788	facial gender confirmation surgery
chest wall surgical procedure	chest wall surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_001837	chest wall surgical procedure
repair of chest wall	repair of chest wall	GSSO	http://purl.obolibrary.org/obo/GSSO_001838	repair of chest wall
reconstruction of chest wall	reconstruction of chest wall	GSSO	http://purl.obolibrary.org/obo/GSSO_001952	reconstruction of chest wall
reconstructive surgery	reconstructive surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_001958	reconstructive surgery
body contouring surgery	body contouring surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_001959	body contouring surgery
chest contouring surgery	chest contouring surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_002028	chest contouring surgery
masculinizing chest contouring surgery	masculinizing chest contouring surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_002034	masculinizing chest contouring surgery
gynecomastia chest contouring surgery	gynecomastia chest contouring surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_002035	gynecomastia chest contouring surgery
feminizing thoracic surgery	feminizing thoracic surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_002041	feminizing thoracic surgery
feminizing augmentation mammaplasty	feminizing augmentation mammaplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_002066	feminizing augmentation mammaplasty
integumentary system surgical procedure	integumentary system surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_002322	integumentary system surgical procedure
skin and subcutaneous tissue surgical procedures	skin and subcutaneous tissue surgical procedures	GSSO	http://purl.obolibrary.org/obo/GSSO_002326	skin and subcutaneous tissue surgical procedures
free skin graft	free skin graft	GSSO	http://purl.obolibrary.org/obo/GSSO_002430	free skin graft
hair transplant	hair transplant	GSSO	http://purl.obolibrary.org/obo/GSSO_002442	hair transplant
head and neck surgical procedures	head and neck surgical procedures	GSSO	http://purl.obolibrary.org/obo/GSSO_002443	head and neck surgical procedures
head surgical procedure	head surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_002454	head surgical procedure
neck surgical procedure	neck surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_002455	neck surgical procedure
forehead surgical procedure	forehead surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_002456	forehead surgical procedure
reconstruction of forehead	reconstruction of forehead	GSSO	http://purl.obolibrary.org/obo/GSSO_002552	reconstruction of forehead
thyroid cartilage surgical procedure	thyroid cartilage surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_002827	thyroid cartilage surgical procedure
thyroid cartilage masculinization	thyroid cartilage masculinization	GSSO	http://purl.obolibrary.org/obo/GSSO_002855	thyroid cartilage masculinization
thyroid cartilage feminization	thyroid cartilage feminization	GSSO	http://purl.obolibrary.org/obo/GSSO_002856	thyroid cartilage feminization
thyroid cartilage reduction	thyroid cartilage reduction	GSSO	http://purl.obolibrary.org/obo/GSSO_002857	thyroid cartilage reduction
otorhinolaryngologic surgical procedure	otorhinolaryngologic surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_002866	otorhinolaryngologic surgical procedure
laryngoplasty	laryngoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_002991	laryngoplasty
feminization laryngoplasty	feminization laryngoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_003129	feminization laryngoplasty
masculinization laryngoplasty	masculinization laryngoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_003140	masculinization laryngoplasty
excision of vagina	excision of vagina	GSSO	http://purl.obolibrary.org/obo/GSSO_003312	excision of vagina
nasal surgical procedure	nasal surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_003337	nasal surgical procedure
rhinoplasty	rhinoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_003351	rhinoplasty
reconstruction of urethra	reconstruction of urethra	GSSO	http://purl.obolibrary.org/obo/GSSO_003359	reconstruction of urethra
limb surgical procedure	limb surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_003374	limb surgical procedure
lower extremity surgical procedure	lower extremity surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_003375	lower extremity surgical procedure
repair of lower extremity	repair of lower extremity	GSSO	http://purl.obolibrary.org/obo/GSSO_003376	repair of lower extremity
gluteoplasty	gluteoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_003377	gluteoplasty
augmentation of buttock	augmentation of buttock	GSSO	http://purl.obolibrary.org/obo/GSSO_003391	augmentation of buttock
subcapsular orchiectomy	subcapsular orchiectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_003989	subcapsular orchiectomy
feminizing vocal surgery	feminizing vocal surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_006275	feminizing vocal surgery
metoidioplasty	metoidioplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_006288	metoidioplasty
scrotal surgical procedure	scrotal surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_006289	scrotal surgical procedure
scrotoplasty	scrotoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_006290	scrotoplasty
embryo transfer	embryo transfer	GSSO	http://purl.obolibrary.org/obo/GSSO_006704	embryo transfer
introduction surgery	introduction surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_006705	introduction surgery
implantation surgery	implantation surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_006706	implantation surgery
transplantation surgery	transplantation surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_006707	transplantation surgery
ligation surgery	ligation surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_006708	ligation surgery
tubal ligation	tubal ligation	GSSO	http://purl.obolibrary.org/obo/GSSO_006709	tubal ligation
tubal surgical procedure	tubal surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_006710	tubal surgical procedure
vas deferential surgical procedure	vas deferential surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_006712	vas deferential surgical procedure
excision of vas deferens	excision of vas deferens	GSSO	http://purl.obolibrary.org/obo/GSSO_006713	excision of vas deferens
vasectomy	vasectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_006714	vasectomy
pitch-altering surgery	pitch-altering surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_006715	pitch-altering surgery
pitch-lowering surgery	pitch-lowering surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_006716	pitch-lowering surgery
pitch-raising surgery	pitch-raising surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_006717	pitch-raising surgery
vocal cord surgery	vocal cord surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_006718	vocal cord surgery
cervical surgical procedure	cervical surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_006719	cervical surgical procedure
excision of cervix	excision of cervix	GSSO	http://purl.obolibrary.org/obo/GSSO_006720	excision of cervix
trachelectomy	trachelectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_006721	trachelectomy
radical trachelectomy	radical trachelectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_006722	radical trachelectomy
simple trachelectomy	simple trachelectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_006723	simple trachelectomy
myomectomy	myomectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_006724	myomectomy
introital surgical procedure	introital surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_006725	introital surgical procedure
hymenal surgical procedure	hymenal surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_006726	hymenal surgical procedure
repair of hymen	repair of hymen	GSSO	http://purl.obolibrary.org/obo/GSSO_006727	repair of hymen
excision of hymen	excision of hymen	GSSO	http://purl.obolibrary.org/obo/GSSO_006728	excision of hymen
hymenectomy	hymenectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_006729	hymenectomy
hymenoplasty	hymenoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_006730	hymenoplasty
reconstruction of hymen	reconstruction of hymen	GSSO	http://purl.obolibrary.org/obo/GSSO_006731	reconstruction of hymen
incision of hymen	incision of hymen	GSSO	http://purl.obolibrary.org/obo/GSSO_006732	incision of hymen
hymenotomy	hymenotomy	GSSO	http://purl.obolibrary.org/obo/GSSO_006733	hymenotomy
epididymal surgical procedure	epididymal surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_006734	epididymal surgical procedure
excision of vulva	excision of vulva	GSSO	http://purl.obolibrary.org/obo/GSSO_006735	excision of vulva
vulvectomy	vulvectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_006736	vulvectomy
simple vulvectomy	simple vulvectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_006737	simple vulvectomy
radical vulvectomy	radical vulvectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_006738	radical vulvectomy
simple partial vulvectomy	simple partial vulvectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_006739	simple partial vulvectomy
simple complete vulvectomy	simple complete vulvectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_006740	simple complete vulvectomy
prostatic surgical procedure	prostatic surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_006741	prostatic surgical procedure
excision of penis	excision of penis	GSSO	http://purl.obolibrary.org/obo/GSSO_007839	excision of penis
penectomy	penectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_007840	penectomy
surgical circumcision	surgical circumcision	GSSO	http://purl.obolibrary.org/obo/GSSO_008154	surgical circumcision
preputial surgical procedure	preputial surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_008155	preputial surgical procedure
penile preputial surgical procedure	penile preputial surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_008156	penile preputial surgical procedure
preputioplasty	preputioplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_008157	preputioplasty
penile preputial restoration	penile preputial restoration	GSSO	http://purl.obolibrary.org/obo/GSSO_008158	penile preputial restoration
penile preputial reconstruction	penile preputial reconstruction	GSSO	http://purl.obolibrary.org/obo/GSSO_008159	penile preputial reconstruction
penile preputial regeneration	penile preputial regeneration	GSSO	http://purl.obolibrary.org/obo/GSSO_008160	penile preputial regeneration
musculoskeletal system surgical procedure	musculoskeletal system surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_008902	musculoskeletal system surgical procedure
soft tissue surgical procedure	soft tissue surgical procedure	GSSO	http://purl.obolibrary.org/obo/GSSO_008903	soft tissue surgical procedure
removal of soft tissue	removal of soft tissue	GSSO	http://purl.obolibrary.org/obo/GSSO_008904	removal of soft tissue
excision of soft tissue	excision of soft tissue	GSSO	http://purl.obolibrary.org/obo/GSSO_008905	excision of soft tissue
lipectomy	lipectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_008906	lipectomy
liposuction	liposuction	GSSO	http://purl.obolibrary.org/obo/GSSO_008907	liposuction
phallus-preserving vaginoplasty	phallus-preserving vaginoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_009701	phallus-preserving vaginoplasty
vulvoplasty	vulvoplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_009702	vulvoplasty
repair of vulva	repair of vulva	GSSO	http://purl.obolibrary.org/obo/GSSO_009703	repair of vulva
excision of scrotum	excision of scrotum	GSSO	http://purl.obolibrary.org/obo/GSSO_009705	excision of scrotum
scrotectomy	scrotectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_009706	scrotectomy
genital nullification surgery	genital nullification surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_009707	genital nullification surgery
nonbinary gender confirmation surgery	nonbinary gender confirmation surgery	GSSO	http://purl.obolibrary.org/obo/GSSO_009708	nonbinary gender confirmation surgery
abdominal hysterectomy	abdominal hysterectomy	GSSO	http://purl.obolibrary.org/obo/GSSO_009744	abdominal hysterectomy
shaft-only phalloplasty	shaft-only phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_009847	shaft-only phalloplasty
vagina-preserving phalloplasty	vagina-preserving phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_009848	vagina-preserving phalloplasty
clitoris-preserving phalloplasty	clitoris-preserving phalloplasty	GSSO	http://purl.obolibrary.org/obo/GSSO_009849	clitoris-preserving phalloplasty
Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Stable-Over 12 Hours From Symptom Onset	Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Stable-Over 12 Hours From Symptom Onset	NCIT	http://purl.obolibrary.org/obo/NCIT_C100000	Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Stable-Over 12 Hours From Symptom Onset
Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Stable After Successful Full-Dose Thrombolytic Therapy	Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Stable After Successful Full-Dose Thrombolytic Therapy	NCIT	http://purl.obolibrary.org/obo/NCIT_C100001	Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Stable After Successful Full-Dose Thrombolytic Therapy
Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Unstable-Over 12 Hours From Symptom Onset	Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Unstable-Over 12 Hours From Symptom Onset	NCIT	http://purl.obolibrary.org/obo/NCIT_C100002	Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction-Unstable-Over 12 Hours From Symptom Onset
Percutaneous Mitral Valve Repair	Percutaneous Mitral Valve Repair	NCIT	http://purl.obolibrary.org/obo/NCIT_C100003	Percutaneous Mitral Valve Repair
Rescue Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction After Failed Full-Dose Thrombolytic Therapy	Rescue Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction After Failed Full-Dose Thrombolytic Therapy	NCIT	http://purl.obolibrary.org/obo/NCIT_C100008	Rescue Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction After Failed Full-Dose Thrombolytic Therapy
Staged Percutaneous Coronary Intervention	Staged Percutaneous Coronary Intervention	NCIT	http://purl.obolibrary.org/obo/NCIT_C100015	Staged Percutaneous Coronary Intervention
Transcatheter Aortic Valve Implantation	Transcatheter Aortic Valve Implantation	NCIT	http://purl.obolibrary.org/obo/NCIT_C100022	Transcatheter Aortic Valve Implantation
Arterial Access Closure	Arterial Access Closure	NCIT	http://purl.obolibrary.org/obo/NCIT_C100057	Arterial Access Closure
Cardiac Stent Placement	Cardiac Stent Placement	NCIT	http://purl.obolibrary.org/obo/NCIT_C100080	Cardiac Stent Placement
Reimplantation	Reimplantation	NCIT	http://purl.obolibrary.org/obo/NCIT_C101242	Reimplantation
Explantation	Explantation	NCIT	http://purl.obolibrary.org/obo/NCIT_C101248	Explantation
Cervical Cerclage	Cervical Cerclage	NCIT	http://purl.obolibrary.org/obo/NCIT_C102763	Cervical Cerclage
Surgical Procedure	Surgical Procedure	NCIT	http://purl.obolibrary.org/obo/NCIT_C15329	Surgical Procedure
Gynecological Surgical Procedure	Gynecological Surgical Procedure	NCIT	http://purl.obolibrary.org/obo/NCIT_C15332	Gynecological Surgical Procedure
Cardiovascular Surgical Procedure	Cardiovascular Surgical Procedure	NCIT	http://purl.obolibrary.org/obo/NCIT_C49803	Cardiovascular Surgical Procedure
Surgical Wound Closure	Surgical Wound Closure	NCIT	http://purl.obolibrary.org/obo/NCIT_C63340	Surgical Wound Closure
Therapeutic Surgical Procedure	Therapeutic Surgical Procedure	NCIT	http://purl.obolibrary.org/obo/NCIT_C64982	Therapeutic Surgical Procedure
Stenting	Stenting	NCIT	http://purl.obolibrary.org/obo/NCIT_C71316	Stenting
