value_en	description_en	codesystem	code	description_code
Glycogen storage disease due to muscle glycogen phosphorylase deficiency	Glycogen storage disease due to muscle glycogen phosphorylase deficiency	Orphanet	http://www.orpha.net/ORDO/Orphanet_368	Glycogen storage disease due to muscle glycogen phosphorylase deficiency
Von Willebrand disease type 3	Von Willebrand disease type 3	Orphanet	http://www.orpha.net/ORDO/Orphanet_166096	Von Willebrand disease type 3
Glycogen storage disease due to glycogen branching enzyme deficiency	Glycogen storage disease due to glycogen branching enzyme deficiency	Orphanet	http://www.orpha.net/ORDO/Orphanet_367	Glycogen storage disease due to glycogen branching enzyme deficiency
Autosomal dominant otospondylomegaepiphyseal dysplasia	Autosomal dominant otospondylomegaepiphyseal dysplasia	Orphanet	http://www.orpha.net/ORDO/Orphanet_166100	Autosomal dominant otospondylomegaepiphyseal dysplasia
Glycogen storage disease due to muscle phosphofructokinase deficiency	Glycogen storage disease due to muscle phosphofructokinase deficiency	Orphanet	http://www.orpha.net/ORDO/Orphanet_371	Glycogen storage disease due to muscle phosphofructokinase deficiency
FASTKD2-related infantile mitochondrial encephalomyopathy	FASTKD2-related infantile mitochondrial encephalomyopathy	Orphanet	http://www.orpha.net/ORDO/Orphanet_166105	FASTKD2-related infantile mitochondrial encephalomyopathy
Glycogen storage disease due to liver glycogen phosphorylase deficiency	Glycogen storage disease due to liver glycogen phosphorylase deficiency	Orphanet	http://www.orpha.net/ORDO/Orphanet_369	Glycogen storage disease due to liver glycogen phosphorylase deficiency
Paroxysmal nocturnal hemoglobinuria	Paroxysmal nocturnal hemoglobinuria	Orphanet	http://www.orpha.net/ORDO/Orphanet_447	Paroxysmal nocturnal hemoglobinuria
Intellectual disability, Birk-Barel type	Intellectual disability, Birk-Barel type	Orphanet	http://www.orpha.net/ORDO/Orphanet_166108	Intellectual disability, Birk-Barel type
Bazex syndrome	Bazex syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_166113	Bazex syndrome
Rare cutaneous lupus erythematosus	Rare cutaneous lupus erythematosus	Orphanet	http://www.orpha.net/ORDO/Orphanet_535	Rare cutaneous lupus erythematosus
Isolated osteopoikilosis	Isolated osteopoikilosis	Orphanet	http://www.orpha.net/ORDO/Orphanet_166119	Isolated osteopoikilosis
Krabbe disease	Krabbe disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_487	Krabbe disease
Dentinogenesis imperfecta type 2	Dentinogenesis imperfecta type 2	Orphanet	http://www.orpha.net/ORDO/Orphanet_166260	Dentinogenesis imperfecta type 2
Dentinogenesis imperfecta type 3	Dentinogenesis imperfecta type 3	Orphanet	http://www.orpha.net/ORDO/Orphanet_166265	Dentinogenesis imperfecta type 3
Mucopolysaccharidosis type 6	Mucopolysaccharidosis type 6	Orphanet	http://www.orpha.net/ORDO/Orphanet_583	Mucopolysaccharidosis type 6
Odontochondrodysplasia	Odontochondrodysplasia	Orphanet	http://www.orpha.net/ORDO/Orphanet_166272	Odontochondrodysplasia
Mucolipidosis type II	Mucolipidosis type II	Orphanet	http://www.orpha.net/ORDO/Orphanet_576	Mucolipidosis type II
Wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia	Wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia	Orphanet	http://www.orpha.net/ORDO/Orphanet_166277	Wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia
Sialidosis type 1	Sialidosis type 1	Orphanet	http://www.orpha.net/ORDO/Orphanet_812	Sialidosis type 1
Familial sick sinus syndrome	Familial sick sinus syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_166282	Familial sick sinus syndrome
Mucolipidosis type IV	Mucolipidosis type IV	Orphanet	http://www.orpha.net/ORDO/Orphanet_578	Mucolipidosis type IV
Porokeratotic eccrine ostial and dermal duct nevus	Porokeratotic eccrine ostial and dermal duct nevus	Orphanet	http://www.orpha.net/ORDO/Orphanet_166286	Porokeratotic eccrine ostial and dermal duct nevus
Mucolipidosis type III	Mucolipidosis type III	Orphanet	http://www.orpha.net/ORDO/Orphanet_577	Mucolipidosis type III
Dirofilariasis	Dirofilariasis	Orphanet	http://www.orpha.net/ORDO/Orphanet_166291	Dirofilariasis
Benign non-familial infantile seizures	Benign non-familial infantile seizures	Orphanet	http://www.orpha.net/ORDO/Orphanet_166295	Benign non-familial infantile seizures
NON RARE IN EUROPE: Ulcerative colitis	NON RARE IN EUROPE: Ulcerative colitis	Orphanet	http://www.orpha.net/ORDO/Orphanet_771	NON RARE IN EUROPE: Ulcerative colitis
Benign infantile focal epilepsy with midline spikes and waves during sleep	Benign infantile focal epilepsy with midline spikes and waves during sleep	Orphanet	http://www.orpha.net/ORDO/Orphanet_166308	Benign infantile focal epilepsy with midline spikes and waves during sleep
Benign infantile seizures associated with mild gastroenteritis	Benign infantile seizures associated with mild gastroenteritis	Orphanet	http://www.orpha.net/ORDO/Orphanet_166305	Benign infantile seizures associated with mild gastroenteritis
Poliomyelitis	Poliomyelitis	Orphanet	http://www.orpha.net/ORDO/Orphanet_2912	Poliomyelitis
Benign partial epilepsy with secondarily generalized seizures in infancy	Benign partial epilepsy with secondarily generalized seizures in infancy	Orphanet	http://www.orpha.net/ORDO/Orphanet_166302	Benign partial epilepsy with secondarily generalized seizures in infancy
Benign partial epilepsy of infancy with complex partial seizures	Benign partial epilepsy of infancy with complex partial seizures	Orphanet	http://www.orpha.net/ORDO/Orphanet_166299	Benign partial epilepsy of infancy with complex partial seizures
Sandhoff disease	Sandhoff disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_796	Sandhoff disease
Photosensitive epilepsy	Photosensitive epilepsy	Orphanet	http://www.orpha.net/ORDO/Orphanet_166409	Photosensitive epilepsy
Scleroderma	Scleroderma	Orphanet	http://www.orpha.net/ORDO/Orphanet_801	Scleroderma
Benign partial infantile seizures	Benign partial infantile seizures	Orphanet	http://www.orpha.net/ORDO/Orphanet_166311	Benign partial infantile seizures
Recessive X-linked ichthyosis	Recessive X-linked ichthyosis	Orphanet	http://www.orpha.net/ORDO/Orphanet_461	Recessive X-linked ichthyosis
Orgasm-induced seizures	Orgasm-induced seizures	Orphanet	http://www.orpha.net/ORDO/Orphanet_166421	Orgasm-induced seizures
NON RARE IN EUROPE: Tourette syndrome	NON RARE IN EUROPE: Tourette syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_856	NON RARE IN EUROPE: Tourette syndrome
Eating reflex epilepsy	Eating reflex epilepsy	Orphanet	http://www.orpha.net/ORDO/Orphanet_166418	Eating reflex epilepsy
Audiogenic seizures	Audiogenic seizures	Orphanet	http://www.orpha.net/ORDO/Orphanet_166415	Audiogenic seizures
Mucopolysaccharidosis type 7	Mucopolysaccharidosis type 7	Orphanet	http://www.orpha.net/ORDO/Orphanet_584	Mucopolysaccharidosis type 7
NON RARE IN EUROPE: Ankylosing spondylitis	NON RARE IN EUROPE: Ankylosing spondylitis	Orphanet	http://www.orpha.net/ORDO/Orphanet_825	NON RARE IN EUROPE: Ankylosing spondylitis
Hot water reflex epilepsy	Hot water reflex epilepsy	Orphanet	http://www.orpha.net/ORDO/Orphanet_166412	Hot water reflex epilepsy
Reading seizures	Reading seizures	Orphanet	http://www.orpha.net/ORDO/Orphanet_166433	Reading seizures
Micturation-induced seizures	Micturation-induced seizures	Orphanet	http://www.orpha.net/ORDO/Orphanet_166430	Micturation-induced seizures
Turner syndrome	Turner syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_881	Turner syndrome
Startle epilepsy	Startle epilepsy	Orphanet	http://www.orpha.net/ORDO/Orphanet_166427	Startle epilepsy
Thinking seizures	Thinking seizures	Orphanet	http://www.orpha.net/ORDO/Orphanet_166424	Thinking seizures
Friedreich ataxia	Friedreich ataxia	Orphanet	http://www.orpha.net/ORDO/Orphanet_95	Friedreich ataxia
Neurocutaneous syndrome with epilepsy	Neurocutaneous syndrome with epilepsy	Orphanet	http://www.orpha.net/ORDO/Orphanet_166466	Neurocutaneous syndrome with epilepsy
Beta-thalassemia	Beta-thalassemia	Orphanet	http://www.orpha.net/ORDO/Orphanet_848	Beta-thalassemia
Chromosomal anomaly with epilepsy as a major feature	Chromosomal anomaly with epilepsy as a major feature	Orphanet	http://www.orpha.net/ORDO/Orphanet_166469	Chromosomal anomaly with epilepsy as a major feature
Alpha-thalassemia	Alpha-thalassemia	Orphanet	http://www.orpha.net/ORDO/Orphanet_846	Alpha-thalassemia
Cystic fibrosis	Cystic fibrosis	Orphanet	http://www.orpha.net/ORDO/Orphanet_586	Cystic fibrosis
Epilepsy syndrome	Epilepsy syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_166463	Epilepsy syndrome
Duchenne and Becker muscular dystrophy	Duchenne and Becker muscular dystrophy	Orphanet	http://www.orpha.net/ORDO/Orphanet_262	Duchenne and Becker muscular dystrophy
Cerebral malformation with epilepsy	Cerebral malformation with epilepsy	Orphanet	http://www.orpha.net/ORDO/Orphanet_166478	Cerebral malformation with epilepsy
Metabolic diseases with epilepsy	Metabolic diseases with epilepsy	Orphanet	http://www.orpha.net/ORDO/Orphanet_166481	Metabolic diseases with epilepsy
Monogenic disease with epilepsy	Monogenic disease with epilepsy	Orphanet	http://www.orpha.net/ORDO/Orphanet_166472	Monogenic disease with epilepsy
Idiopathic or cryptogenic familial epilepsy syndrome with identified loci/genes	Idiopathic or cryptogenic familial epilepsy syndrome with identified loci/genes	Orphanet	http://www.orpha.net/ORDO/Orphanet_166475	Idiopathic or cryptogenic familial epilepsy syndrome with identified loci/genes
Emery-Dreifuss muscular dystrophy	Emery-Dreifuss muscular dystrophy	Orphanet	http://www.orpha.net/ORDO/Orphanet_261	Emery-Dreifuss muscular dystrophy
Infectious disease with epilepsy	Infectious disease with epilepsy	Orphanet	http://www.orpha.net/ORDO/Orphanet_166490	Infectious disease with epilepsy
Inflammatory and autoimmune disease with epilepsy	Inflammatory and autoimmune disease with epilepsy	Orphanet	http://www.orpha.net/ORDO/Orphanet_166484	Inflammatory and autoimmune disease with epilepsy
Cerebral diseases of vascular origin with epilepsy	Cerebral diseases of vascular origin with epilepsy	Orphanet	http://www.orpha.net/ORDO/Orphanet_166487	Cerebral diseases of vascular origin with epilepsy
MELAS	MELAS	Orphanet	http://www.orpha.net/ORDO/Orphanet_550	MELAS
Facioscapulohumeral dystrophy	Facioscapulohumeral dystrophy	Orphanet	http://www.orpha.net/ORDO/Orphanet_269	Facioscapulohumeral dystrophy
Kearns-Sayre syndrome	Kearns-Sayre syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_480	Kearns-Sayre syndrome
Classic paraneoplastic limbic encephalitis	Classic paraneoplastic limbic encephalitis	Orphanet	http://www.orpha.net/ORDO/Orphanet_163898	Classic paraneoplastic limbic encephalitis
Myofibrillar myopathy	Myofibrillar myopathy	Orphanet	http://www.orpha.net/ORDO/Orphanet_593	Myofibrillar myopathy
Paraneoplastic limbic encephalitis	Paraneoplastic limbic encephalitis	Orphanet	http://www.orpha.net/ORDO/Orphanet_163895	Paraneoplastic limbic encephalitis
Limbic encephalitis with LGI1 antibodies	Limbic encephalitis with LGI1 antibodies	Orphanet	http://www.orpha.net/ORDO/Orphanet_163908	Limbic encephalitis with LGI1 antibodies
Limbic encephalitis associated with antibodies to cell membrane antigens	Limbic encephalitis associated with antibodies to cell membrane antigens	Orphanet	http://www.orpha.net/ORDO/Orphanet_163903	Limbic encephalitis associated with antibodies to cell membrane antigens
MERRF	MERRF	Orphanet	http://www.orpha.net/ORDO/Orphanet_551	MERRF
Central core disease	Central core disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_597	Central core disease
Nemaline myopathy	Nemaline myopathy	Orphanet	http://www.orpha.net/ORDO/Orphanet_607	Nemaline myopathy
Limbic encephalitis	Limbic encephalitis	Orphanet	http://www.orpha.net/ORDO/Orphanet_163892	Limbic encephalitis
Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease	Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_163746	Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease
Paramyotonia congenita of Von Eulenburg	Paramyotonia congenita of Von Eulenburg	Orphanet	http://www.orpha.net/ORDO/Orphanet_684	Paramyotonia congenita of Von Eulenburg
Acrodermatitis continua of Hallopeau	Acrodermatitis continua of Hallopeau	Orphanet	http://www.orpha.net/ORDO/Orphanet_163931	Acrodermatitis continua of Hallopeau
Steinert myotonic dystrophy	Steinert myotonic dystrophy	Orphanet	http://www.orpha.net/ORDO/Orphanet_273	Steinert myotonic dystrophy
Pustulosis palmaris et plantaris	Pustulosis palmaris et plantaris	Orphanet	http://www.orpha.net/ORDO/Orphanet_163927	Pustulosis palmaris et plantaris
X-linked intellectual disability, Najm type	X-linked intellectual disability, Najm type	Orphanet	http://www.orpha.net/ORDO/Orphanet_163937	X-linked intellectual disability, Najm type
Atopic keratoconjunctivitis	Atopic keratoconjunctivitis	Orphanet	http://www.orpha.net/ORDO/Orphanet_163934	Atopic keratoconjunctivitis
Non-paraneoplastic limbic encephalitis	Non-paraneoplastic limbic encephalitis	Orphanet	http://www.orpha.net/ORDO/Orphanet_163918	Non-paraneoplastic limbic encephalitis
Non-herpetic acute limbic encephalitis	Non-herpetic acute limbic encephalitis	Orphanet	http://www.orpha.net/ORDO/Orphanet_163924	Non-herpetic acute limbic encephalitis
Thomsen and Becker disease	Thomsen and Becker disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_614	Thomsen and Becker disease
Posttransplant acute limbic encephalitis	Posttransplant acute limbic encephalitis	Orphanet	http://www.orpha.net/ORDO/Orphanet_163921	Posttransplant acute limbic encephalitis
X-linked dominant chondrodysplasia, Chassaing-Lacombe type	X-linked dominant chondrodysplasia, Chassaing-Lacombe type	Orphanet	http://www.orpha.net/ORDO/Orphanet_163966	X-linked dominant chondrodysplasia, Chassaing-Lacombe type
X-linked intellectual disability, Cilliers type	X-linked intellectual disability, Cilliers type	Orphanet	http://www.orpha.net/ORDO/Orphanet_163971	X-linked intellectual disability, Cilliers type
X-linked intellectual disability, Van Esch type	X-linked intellectual disability, Van Esch type	Orphanet	http://www.orpha.net/ORDO/Orphanet_163976	X-linked intellectual disability, Van Esch type
X-linked intellectual disability-craniofacioskeletal syndrome	X-linked intellectual disability-craniofacioskeletal syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_163979	X-linked intellectual disability-craniofacioskeletal syndrome
X-linked intellectual disability, Raymond type	X-linked intellectual disability, Raymond type	Orphanet	http://www.orpha.net/ORDO/Orphanet_163953	X-linked intellectual disability, Raymond type
X-linked intellectual disability, Nascimento type	X-linked intellectual disability, Nascimento type	Orphanet	http://www.orpha.net/ORDO/Orphanet_163956	X-linked intellectual disability, Nascimento type
X-linked cerebral-cerebellar-coloboma syndrome	X-linked cerebral-cerebellar-coloboma syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_163961	X-linked cerebral-cerebellar-coloboma syndrome
Middle ear anomaly	Middle ear anomaly	Orphanet	http://www.orpha.net/ORDO/Orphanet_164004	Middle ear anomaly
Acute myeloid leukemia and myelodysplastic syndromes related to radiation	Acute myeloid leukemia and myelodysplastic syndromes related to radiation	Orphanet	http://www.orpha.net/ORDO/Orphanet_164726	Acute myeloid leukemia and myelodysplastic syndromes related to radiation
Fabry disease	Fabry disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_324	Fabry disease
X-linked intellectual disability-spastic quadriparesis syndrome	X-linked intellectual disability-spastic quadriparesis syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_163982	X-linked intellectual disability-spastic quadriparesis syndrome
Hyperekplexia-epilepsy syndrome	Hyperekplexia-epilepsy syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_163985	Hyperekplexia-epilepsy syndrome
Rett syndrome	Rett syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_778	Rett syndrome
Rare odontal or periodontal disorder	Rare odontal or periodontal disorder	Orphanet	http://www.orpha.net/ORDO/Orphanet_164001	Rare odontal or periodontal disorder
Angelman syndrome	Angelman syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_72	Angelman syndrome
Genetic pancreatic disease	Genetic pancreatic disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_165661	Genetic pancreatic disease
Juvenile myoclonic epilepsy	Juvenile myoclonic epilepsy	Orphanet	http://www.orpha.net/ORDO/Orphanet_307	Juvenile myoclonic epilepsy
Genetic gastro-esophageal disease	Genetic gastro-esophageal disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_165658	Genetic gastro-esophageal disease
Genetic intestinal disease	Genetic intestinal disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_165655	Genetic intestinal disease
Rare genetic gastroenterological disease	Rare genetic gastroenterological disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_165652	Rare genetic gastroenterological disease
Juvenile absence epilepsy	Juvenile absence epilepsy	Orphanet	http://www.orpha.net/ORDO/Orphanet_1941	Juvenile absence epilepsy
Von Hippel-Lindau disease	Von Hippel-Lindau disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_892	Von Hippel-Lindau disease
Rare acquired aplastic anemia	Rare acquired aplastic anemia	Orphanet	http://www.orpha.net/ORDO/Orphanet_164823	Rare acquired aplastic anemia
Autosomal recessive polycystic kidney disease	Autosomal recessive polycystic kidney disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_731	Autosomal recessive polycystic kidney disease
Familial advanced sleep-phase syndrome	Familial advanced sleep-phase syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_164736	Familial advanced sleep-phase syndrome
CHARGE syndrome	CHARGE syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_138	CHARGE syndrome
Marfan syndrome	Marfan syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_558	Marfan syndrome
Familial mesial temporal lobe epilepsy with febrile seizures	Familial mesial temporal lobe epilepsy with febrile seizures	Orphanet	http://www.orpha.net/ORDO/Orphanet_165805	Familial mesial temporal lobe epilepsy with febrile seizures
Amyotrophic lateral sclerosis	Amyotrophic lateral sclerosis	Orphanet	http://www.orpha.net/ORDO/Orphanet_803	Amyotrophic lateral sclerosis
Rare abdominal surgical disease	Rare abdominal surgical disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_165711	Rare abdominal surgical disease
NON RARE IN EUROPE: Multiple sclerosis	NON RARE IN EUROPE: Multiple sclerosis	Orphanet	http://www.orpha.net/ORDO/Orphanet_802	NON RARE IN EUROPE: Multiple sclerosis
Syndromic urogenital tract malformation	Syndromic urogenital tract malformation	Orphanet	http://www.orpha.net/ORDO/Orphanet_165707	Syndromic urogenital tract malformation
Ataxia-telangiectasia	Ataxia-telangiectasia	Orphanet	http://www.orpha.net/ORDO/Orphanet_100	Ataxia-telangiectasia
Non-syndromic urogenital tract malformation	Non-syndromic urogenital tract malformation	Orphanet	http://www.orpha.net/ORDO/Orphanet_165704	Non-syndromic urogenital tract malformation
Familial adenomatous polyposis	Familial adenomatous polyposis	Orphanet	http://www.orpha.net/ORDO/Orphanet_733	Familial adenomatous polyposis
Huntington disease	Huntington disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_399	Huntington disease
Wound myiasis	Wound myiasis	Orphanet	http://www.orpha.net/ORDO/Orphanet_165955	Wound myiasis
Lafora disease	Lafora disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_501	Lafora disease
Down syndrome	Down syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_870	Down syndrome
Cavitary myiasis	Cavitary myiasis	Orphanet	http://www.orpha.net/ORDO/Orphanet_165958	Cavitary myiasis
Metachromatic leukodystrophy	Metachromatic leukodystrophy	Orphanet	http://www.orpha.net/ORDO/Orphanet_512	Metachromatic leukodystrophy
Multiple epiphyseal dysplasia, Beighton type	Multiple epiphyseal dysplasia, Beighton type	Orphanet	http://www.orpha.net/ORDO/Orphanet_166011	Multiple epiphyseal dysplasia, Beighton type
22q11.2 deletion syndrome	22q11.2 deletion syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_567	22q11.2 deletion syndrome
Multiple epiphyseal dysplasia, Lowry type	Multiple epiphyseal dysplasia, Lowry type	Orphanet	http://www.orpha.net/ORDO/Orphanet_166016	Multiple epiphyseal dysplasia, Lowry type
Sickle cell anemia	Sickle cell anemia	Orphanet	http://www.orpha.net/ORDO/Orphanet_232	Sickle cell anemia
Pituitary resistance to thyroid hormone	Pituitary resistance to thyroid hormone	Orphanet	http://www.orpha.net/ORDO/Orphanet_165994	Pituitary resistance to thyroid hormone
Systemic lupus erythematosus	Systemic lupus erythematosus	Orphanet	http://www.orpha.net/ORDO/Orphanet_536	Systemic lupus erythematosus
Multiple epiphyseal dysplasia due to collagen 9 anomaly	Multiple epiphyseal dysplasia due to collagen 9 anomaly	Orphanet	http://www.orpha.net/ORDO/Orphanet_166002	Multiple epiphyseal dysplasia due to collagen 9 anomaly
Oculocerebrorenal syndrome of Lowe	Oculocerebrorenal syndrome of Lowe	Orphanet	http://www.orpha.net/ORDO/Orphanet_534	Oculocerebrorenal syndrome of Lowe
Diazoxide-resistant diffuse hyperinsulinism	Diazoxide-resistant diffuse hyperinsulinism	Orphanet	http://www.orpha.net/ORDO/Orphanet_165988	Diazoxide-resistant diffuse hyperinsulinism
Retinoblastoma	Retinoblastoma	Orphanet	http://www.orpha.net/ORDO/Orphanet_790	Retinoblastoma
Exercise-induced hyperinsulinism	Exercise-induced hyperinsulinism	Orphanet	http://www.orpha.net/ORDO/Orphanet_165991	Exercise-induced hyperinsulinism
Multiple endocrine neoplasia type 1	Multiple endocrine neoplasia type 1	Orphanet	http://www.orpha.net/ORDO/Orphanet_652	Multiple endocrine neoplasia type 1
Diazoxide-sensitive diffuse hyperinsulinism	Diazoxide-sensitive diffuse hyperinsulinism	Orphanet	http://www.orpha.net/ORDO/Orphanet_165985	Diazoxide-sensitive diffuse hyperinsulinism
Fragile X syndrome	Fragile X syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_908	Fragile X syndrome
Rheumatic fever	Rheumatic fever	Orphanet	http://www.orpha.net/ORDO/Orphanet_3099	Rheumatic fever
Prader-Willi syndrome	Prader-Willi syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_739	Prader-Willi syndrome
X-linked agammaglobulinemia	X-linked agammaglobulinemia	Orphanet	http://www.orpha.net/ORDO/Orphanet_47	X-linked agammaglobulinemia
Mucopolysaccharidosis type 2	Mucopolysaccharidosis type 2	Orphanet	http://www.orpha.net/ORDO/Orphanet_580	Mucopolysaccharidosis type 2
Mucopolysaccharidosis type 1	Mucopolysaccharidosis type 1	Orphanet	http://www.orpha.net/ORDO/Orphanet_579	Mucopolysaccharidosis type 1
Wilson disease	Wilson disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_905	Wilson disease
Non-syndromic cerebral malformation due to abnormal neuronal migration	Non-syndromic cerebral malformation due to abnormal neuronal migration	Orphanet	http://www.orpha.net/ORDO/Orphanet_163209	Non-syndromic cerebral malformation due to abnormal neuronal migration
X-linked retinoschisis	X-linked retinoschisis	Orphanet	http://www.orpha.net/ORDO/Orphanet_792	X-linked retinoschisis
X-linked mixed deafness with perilymphatic gusher	X-linked mixed deafness with perilymphatic gusher	Orphanet	http://www.orpha.net/ORDO/Orphanet_383	X-linked mixed deafness with perilymphatic gusher
Subacute cutaneous lupus erythematosus	Subacute cutaneous lupus erythematosus	Orphanet	http://www.orpha.net/ORDO/Orphanet_163525	Subacute cutaneous lupus erythematosus
