value_en	description_en	codesystem	code	description_code	iri
GSTM1	GSTM1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	4632
NEBL	NEBL	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	16932
DHFR	DHFR	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	2861
PKIB	PKIB	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	9018
STRC	STRC	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	16035
PKIA	PKIA	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	9017
L1TD1	L1TD1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	25595
STRN	STRN	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	11424
PKIG	PKIG	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	9019
GSTM5	GSTM5	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	4637
GTF2H2C	GTF2H2C	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	31394
KCNC1	KCNC1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6233
KCNC2	KCNC2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6234
KCNC3	KCNC3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6235
KCNC4	KCNC4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6236
BBC3	BBC3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	17868
NPAP1	NPAP1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	1190
GLT1D1	GLT1D1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	26483
NEFL	NEFL	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	7739
NEFM	NEFM	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	7734
NEFH	NEFH	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	7737
STUM	STUM	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	30491
MYBPC3	MYBPC3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	7551
MYBPC1	MYBPC1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	7549
KCND1	KCND1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6237
MYBPC2	MYBPC2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	7550
GSTO2	GSTO2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	23064
KCND2	KCND2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6238
GSTO1	GSTO1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	13312
KCND3	KCND3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6239
BGN	BGN	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	1044
TMEFF1	TMEFF1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	11866
TMEFF2	TMEFF2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	11867
PKN3	PKN3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	17999
GSTP1	GSTP1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	4638
KCNA1	KCNA1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6218
SYNPO2	SYNPO2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	17732
KCNA2	KCNA2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6220
PTAFR	PTAFR	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	9582
ADAM22	ADAM22	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	201
KCNA3	KCNA3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6221
ADAM21	ADAM21	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	200
KCNA4	KCNA4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6222
ADAM20	ADAM20	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	199
KCNA5	KCNA5	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6224
KCNA6	KCNA6	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6225
KCNA7	KCNA7	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6226
SDAD1	SDAD1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	25537
ADAM29	ADAM29	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	207
ADAM28	ADAM28	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	206
ADAM23	ADAM23	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	202
STX6	STX6	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	11441
STX5	STX5	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	11440
STX4	STX4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	11439
STX3	STX3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	11438
BID	BID	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	1050
STX2	STX2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	3403
SPDEF	SPDEF	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	17257
MBD3	MBD3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6918
MBD4	MBD4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6919
MBD5	MBD5	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	20444
MBD6	MBD6	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	20445
PKLR	PKLR	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	9020
BIK	BIK	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	1051
KCNB1	KCNB1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6231
KCNB2	KCNB2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6232
MBD1	MBD1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6916
MBD2	MBD2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6917
ADAM33	ADAM33	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	15478
KIAA2012	KIAA2012	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	51250
ADAM32	ADAM32	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	15479
ADAM30	ADAM30	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	208
KIAA2013	KIAA2013	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	28513
MITD1	MITD1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	25207
PKN2	PKN2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	9406
PKN1	PKN1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	9405
KCNG1	KCNG1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6248
KCNG2	KCNG2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6249
KCNG3	KCNG3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	18306
KCNG4	KCNG4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	19697
RASL11B	RASL11B	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	23804
FBXO27	FBXO27	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	18753
FBXO28	FBXO28	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	29046
RASL11A	RASL11A	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	23802
FBXO25	FBXO25	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	13596
GOLIM4	GOLIM4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	15448
FBXO24	FBXO24	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	13595
FBXO21	FBXO21	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	13592
FBXO22	FBXO22	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	13593
FADS3	FADS3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	3576
FADS2	FADS2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	3575
POTEM	POTEM	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	37096
POFUT2	POFUT2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	14683
PTAR1	PTAR1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	30449
FNTA	FNTA	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	3782
MYBPHL	MYBPHL	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	30434
POTEH	POTEH	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	133
FADS6	FADS6	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	30459
POFUT1	POFUT1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	14988
POTEI	POTEI	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	37093
POTEJ	POTEJ	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	37094
FNTB	FNTB	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	3785
POTED	POTED	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	23822
NEK1	NEK1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	7744
POTEE	POTEE	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	33895
TNFRSF8	TNFRSF8	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	11923
NEK2	NEK2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	7745
POTEF	POTEF	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	33905
NEK3	NEK3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	7746
POTEG	POTEG	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	33896
POTEA	POTEA	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	33893
TNFRSF4	TNFRSF4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	11918
FADS1	FADS1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	3574
POTEB	POTEB	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	33734
KCNH1	KCNH1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6250
POTEC	POTEC	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	33894
KCNH2	KCNH2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6251
PIAS4	PIAS4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	17002
KCNH3	KCNH3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6252
PIAS3	PIAS3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	16861
KCNH4	KCNH4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6253
DGAT2	DGAT2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	16940
KCNH5	KCNH5	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6254
DGAT1	DGAT1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	2843
KCNH6	KCNH6	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	18862
KCNH7	KCNH7	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	18863
FBXO16	FBXO16	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	13618
KCNH8	KCNH8	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	18864
STX8	STX8	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	11443
FBXO17	FBXO17	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	18754
STX7	STX7	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	11442
FBXO15	FBXO15	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	13617
FBXO10	FBXO10	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	13589
FBXO11	FBXO11	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	13590
PIAS2	PIAS2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	17311
LENEP	LENEP	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	14429
PIAS1	PIAS1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	2752
LENG1	LENG1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	15502
NPAS4	NPAS4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	18983
MINPP1	MINPP1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	7102
DMTF1	DMTF1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	14603
PKP2	PKP2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	9024
PKP1	PKP1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	9023
PKP4	PKP4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	9026
PKP3	PKP3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	9025
BLK	BLK	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	1057
BLM	BLM	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	1058
KCNE1	KCNE1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6240
KCNE2	KCNE2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6242
KCNE3	KCNE3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6243
KCNE4	KCNE4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6244
KCNE5	KCNE5	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6241
ZC4H2	ZC4H2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	24931
GSTT4	GSTT4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	26930
IREB2	IREB2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6115
FBXO47	FBXO47	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	31969
FBXO48	FBXO48	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	33857
GSTT2	GSTT2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	4642
FBXO45	FBXO45	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	29148
FBXO46	FBXO46	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	25069
FBXO43	FBXO43	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	28521
FBXO44	FBXO44	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	24847
NPAS1	NPAS1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	7894
CCDC144A	CCDC144A	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	29072
FBXO41	FBXO41	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	29409
NPAS2	NPAS2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	7895
FBXO42	FBXO42	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	29249
NPAS3	NPAS3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	19311
FBXO40	FBXO40	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	29816
MBIP	MBIP	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	20427
BMF	BMF	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	24132
NEK8	NEK8	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	13387
KCNF1	KCNF1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6246
NEK9	NEK9	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	18591
SDF2L1	SDF2L1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	10676
HTR1E	HTR1E	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	5291
NEK4	NEK4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	11399
RASL10A	RASL10A	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	16954
HTR1F	HTR1F	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	5292
NEK5	NEK5	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	7748
RASL10B	RASL10B	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	30295
FBXO38	FBXO38	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	28844
NEK6	NEK6	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	7749
TNFRSF9	TNFRSF9	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	11924
FBXO39	FBXO39	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	28565
HTR1D	HTR1D	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	5289
NEK7	NEK7	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	13386
STYX	STYX	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	11447
FBXO36	FBXO36	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	27020
HTR1A	HTR1A	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	5286
HTR1B	HTR1B	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	5287
FBXO34	FBXO34	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	20201
BMX	BMX	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	1079
C6orf15	C6orf15	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	13927
FBXO32	FBXO32	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	16731
FBXO33	FBXO33	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	19833
FBXO30	FBXO30	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	15600
FAM90A1	FAM90A1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	25526
FBXO31	FBXO31	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	16510
DRAP1	DRAP1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	3019
MNAT1	MNAT1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	7181
SLC49A4	SLC49A4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	16628
SLC49A3	SLC49A3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	26177
BCAR3	BCAR3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	973
KCNK5	KCNK5	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6280
PIWIL2	PIWIL2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	17644
KCNK6	KCNK6	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6281
PIWIL1	PIWIL1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	9007
ALAS2	ALAS2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	397
KCNK7	KCNK7	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6282
PIWIL4	PIWIL4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	18444
ALAS1	ALAS1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	396
PIWIL3	PIWIL3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	18443
KCNK9	KCNK9	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6283
ONECUT2	ONECUT2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	8139
ONECUT3	ONECUT3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	13399
ONECUT1	ONECUT1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	8138
HTR2B	HTR2B	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	5294
HTR2C	HTR2C	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	5295
PPWD1	PPWD1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	28954
HTR2A	HTR2A	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	5293
NENF	NENF	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	30384
TNFSF13B	TNFSF13B	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	11929
BOC	BOC	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	17173
SPDL1	SPDL1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	26010
NEO1	NEO1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	7754
BCAS2	BCAS2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	975
BCAS1	BCAS1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	974
BOK	BOK	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	1087
MBL2	MBL2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6922
BCAS4	BCAS4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	14367
SLC36A1	SLC36A1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	18761
BCAS3	BCAS3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	14347
SLC36A3	SLC36A3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	19659
PIANP	PIANP	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	25338
SLC36A2	SLC36A2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	18762
HTR3E	HTR3E	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	24005
VPS13C	VPS13C	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	23594
DHPS	DHPS	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	2869
VPS13D	VPS13D	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	23595
HTR3C	HTR3C	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	24003
VPS13A	VPS13A	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	1908
HTR3D	HTR3D	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	24004
VPS13B	VPS13B	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	2183
HTR3A	HTR3A	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	5297
HTR3B	HTR3B	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	5298
RABGGTB	RABGGTB	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	9796
RABGGTA	RABGGTA	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	9795
NEMF	NEMF	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	10663
C1D	C1D	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	29911
BPI	BPI	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	1095
BCAT1	BCAT1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	976
BCAT2	BCAT2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	977
C1S	C1S	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	1247
C1R	C1R	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	1246
LRTM2	LRTM2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	32443
LRTM1	LRTM1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	25023
LENG9	LENG9	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	16306
LENG8	LENG8	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	15500
U2AF1	U2AF1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	12453
IL2RG	IL2RG	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6010
DRAM1	DRAM1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	25645
AWAT1	AWAT1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	23252
AWAT2	AWAT2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	23251
U2AF2	U2AF2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	23156
DRAM2	DRAM2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	28769
BBLN	BBLN	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	17823
KCNJ1	KCNJ1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6255
SLC36A4	SLC36A4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	19660
TSPOAP1	TSPOAP1	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	16831
KCNJ2	KCNJ2	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6263
KCNJ3	KCNJ3	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6264
KCNJ4	KCNJ4	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6265
KCNJ5	KCNJ5	Gene affected by pathogenic variation that is causal for disease of the patient.	HGNC	6266
