value_en	description_en	codesystem	code	description_code	iri
Abnormal motor nerve conduction velocity	Abnormal motor nerve conduction velocity	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0040131
Diabetes mellitus	Diabetes mellitus	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0000819
Abnormal ciliary motility	Abnormal ciliary motility	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0012262
Inappropriate sinus tachycardia	Inappropriate sinus tachycardia	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0040182
Malformation of the hepatic ductal plate	Malformation of the hepatic ductal plate	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0006563
Perivascular myocardial immune cell infiltration	Perivascular myocardial immune cell infiltration	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0031330
Hypophenylalaninemia	Hypophenylalaninemia	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0500141
Extrapyramidal muscular rigidity	Extrapyramidal muscular rigidity	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0007076
Short distal phalanx of the 5th toe	Short distal phalanx of the 5th toe	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0100391
Amyloidosis of peripheral nerves	Amyloidosis of peripheral nerves	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0100292
Aplasia/Hypoplasia of the fibula	Aplasia/Hypoplasia of the fibula	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0006492
Abetalipoproteinemia	Abetalipoproteinemia	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0008181
Hypohidrosis or hyperhidrosis	Hypohidrosis or hyperhidrosis	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0007550
Platelet anisocytosis	Platelet anisocytosis	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0032438
Abnormal facial artery morphology	Abnormal facial artery morphology	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	3000024
Increased level of ribitol in urine	Increased level of ribitol in urine	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0410070
Increased peripheral blast count	Increased peripheral blast count	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0032372
Abnormality of Krebs cycle metabolism	Abnormality of Krebs cycle metabolism	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0000816
Maxillary lateral incisor microdontia	Maxillary lateral incisor microdontia	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0001593
Complete congenital stationary night blindness	Complete congenital stationary night blindness	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0030640
Short 3rd metacarpal	Short 3rd metacarpal	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0010041
Anaplastic thyroid carcinoma	Anaplastic thyroid carcinoma	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0011779
Abnormality of the proximal phalanx of the 3rd finger	Abnormality of the proximal phalanx of the 3rd finger	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0009358
Spontaneous rupture of the globe	Spontaneous rupture of the globe	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0010727
Renal hypoplasia	Renal hypoplasia	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0000089
Brachydactyly	Brachydactyly	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0001156
Abnormality of skin adnexa morphology	Abnormality of skin adnexa morphology	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0011138
Conjunctival papillae	Conjunctival papillae	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0030946
Gingival bleeding	Gingival bleeding	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0000225
Patchy sclerosis of the distal phalanx of the 5th finger	Patchy sclerosis of the distal phalanx of the 5th finger	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0009243
Hypertensive crisis	Hypertensive crisis	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0100735
Narrow palm	Narrow palm	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0004283
Increased level of xylitol in CSF	Increased level of xylitol in CSF	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0410075
Enlarged epiphysis of the proximal phalanx of the thumb	Enlarged epiphysis of the proximal phalanx of the thumb	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0009667
Amelia involving the upper limbs	Amelia involving the upper limbs	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0009812
Increased adipose tissue	Increased adipose tissue	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0009126
Hyperbeta-alaninemia	Hyperbeta-alaninemia	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0012556
Intraalveolar nodular calcifications	Intraalveolar nodular calcifications	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0006514
Prolonged PR interval	Prolonged PR interval	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0012248
Nevus flammeus	Nevus flammeus	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0001052
Aplasia/Hypoplasia of the middle phalanx of the 2nd toe	Aplasia/Hypoplasia of the middle phalanx of the 2nd toe	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0010404
Abnormal common tendinous ring morphology	Abnormal common tendinous ring morphology	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0030671
Abnormal skin morphology of the palm	Abnormal skin morphology of the palm	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0040211
Abnormality of the thoracic cavity	Abnormality of the thoracic cavity	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0045027
Nasolacrimal sac papilloma	Nasolacrimal sac papilloma	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0500036
Small epiphysis of the distal phalanx of the 4th finger	Small epiphysis of the distal phalanx of the 4th finger	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0009258
Increased CSF arginine concentration	Increased CSF arginine concentration	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0500203
Abnormal calcium-phosphate regulating hormone level	Abnormal calcium-phosphate regulating hormone level	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0100530
Hemorrhagic ovarian cyst	Hemorrhagic ovarian cyst	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0012886
Enlarged kidney	Enlarged kidney	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0000105
Severely reduced ejection fraction	Severely reduced ejection fraction	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0012666
Foveal intraretinal hyporeflective spaces on macular OCT	Foveal intraretinal hyporeflective spaces on macular OCT	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0030626
Reduced hypoxanthine-guanine phosphoribosyltransferase level	Reduced hypoxanthine-guanine phosphoribosyltransferase level	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0031823
Peg-like central prominence of distal tibial metaphyses	Peg-like central prominence of distal tibial metaphyses	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0006423
Increased endomysial connective tissue	Increased endomysial connective tissue	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0100297
Mesoaxial hand polydactyly	Mesoaxial hand polydactyly	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0006159
obsolete Periosteal new bone of middle phalanx of middle-finger	obsolete Periosteal new bone of middle phalanx of middle-finger	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0004175
Abnormality of eye movement	Abnormality of eye movement	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0000496
Abnormal CD4-positive, CD25-positive, alpha-beta regulatory T cell morphology	Abnormal CD4-positive, CD25-positive, alpha-beta regulatory T cell morphology	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0030334
Small epiphyses of the upper limbs	Small epiphyses of the upper limbs	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0003844
Left aortic arch with retroesophageal diverticulum of Kommerell	Left aortic arch with retroesophageal diverticulum of Kommerell	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0011593
P pulmonale	P pulmonale	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0031601
Class III obesity	Class III obesity	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0025501
Insulin resistance	Insulin resistance	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0000855
Elevated circulating alpha-aminobutyric acid concentration	Elevated circulating alpha-aminobutyric acid concentration	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0033110
Metatarsal periosteal thickening	Metatarsal periosteal thickening	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0008074
Hepatic lobular inflammation	Hepatic lobular inflammation	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0033197
obsolete Abnormal aortic morphology	obsolete Abnormal aortic morphology	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0030963
Focal cortical dysplasia	Focal cortical dysplasia	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0032046
Generalized hyperkeratosis	Generalized hyperkeratosis	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0005595
Focal emotional seizure with crying	Focal emotional seizure with crying	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0010820
Small nail	Small nail	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0001792
Vibratory urticaria	Vibratory urticaria	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0410138
Abnormality of the epiphysis of the proximal phalanx of the 2nd finger	Abnormality of the epiphysis of the proximal phalanx of the 2nd finger	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0009501
Usual-type tubular atrophy	Usual-type tubular atrophy	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0032952
Subchorionic thrombohematoma	Subchorionic thrombohematoma	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0030714
Ventricular fibrillation	Ventricular fibrillation	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0001663
Supernumerary nipple	Supernumerary nipple	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0002558
Hypoplastic areola	Hypoplastic areola	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0100853
Congenital posterior occipital alopecia	Congenital posterior occipital alopecia	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0007534
Abnormal chylomicron concentration	Abnormal chylomicron concentration	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0031887
Reduced blood urea nitrogen	Reduced blood urea nitrogen	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0031969
Hypochromic microcytic anemia	Hypochromic microcytic anemia	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0004840
Alveolar rhabdomyosarcoma	Alveolar rhabdomyosarcoma	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0006779
Small thumb epiphysis	Small thumb epiphysis	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0009694
Meconium xenobiotic	Meconium xenobiotic	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0500098
Patchy sclerosis of hand bones	Patchy sclerosis of hand bones	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0004286
Broad proximal phalanx of the 5th toe	Broad proximal phalanx of the 5th toe	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0100430
Abnormal HDL2a concentration	Abnormal HDL2a concentration	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0032419
Ranula	Ranula	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0030706
Blue urine	Blue urine	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0040317
Foveal subretinal hyporeflective spaces on macular OCT	Foveal subretinal hyporeflective spaces on macular OCT	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0030628
Left unilambdoid synostosis	Left unilambdoid synostosis	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0011321
Superior cerebellar dysplasia	Superior cerebellar dysplasia	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0020185
Aphasia	Aphasia	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0002381
Total colonic aganglionosis	Total colonic aganglionosis	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0011286
Macrodactyly of toe	Macrodactyly of toe	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0100747
Hypoplasia of deltoid muscle	Hypoplasia of deltoid muscle	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0030241
Abnormal T-wave	Abnormal T-wave	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0005135
Peripheral retinal degeneration	Peripheral retinal degeneration	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0007769
Multiple pancreatic beta-cell adenomas	Multiple pancreatic beta-cell adenomas	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0008194
Ectopic fovea	Ectopic fovea	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0025007
Orange urine	Orange urine	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0032002
Abnormality of vision	Abnormality of vision	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0000504
X-linked dominant inheritance	X-linked dominant inheritance	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0001423
Biceps aplasia	Biceps aplasia	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0009783
Persistent EBV viremia	Persistent EBV viremia	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0020072
Hyperpigmented streaks	Hyperpigmented streaks	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0007572
Pattern dystrophy of the retina	Pattern dystrophy of the retina	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0007963
Generalized hypopigmentation of hair	Generalized hypopigmentation of hair	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0011358
obsolete Abnormalities of the peripheral arteries	obsolete Abnormalities of the peripheral arteries	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0005114
Secondary Caesarian section	Secondary Caesarian section	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0030364
Diaphyseal sclerosis	Diaphyseal sclerosis	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0003034
Age of death	Age of death	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0011420
Gastroparesis	Gastroparesis	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0002578
Abdominal aortic dissection	Abdominal aortic dissection	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0033311
Abnormal resting energy expenditure from metabolic cart test	Abnormal resting energy expenditure from metabolic cart test	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0500019
Thick growth plates	Thick growth plates	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0025369
Absence of bactericidal oxidative respiratory burst in phagocytes	Absence of bactericidal oxidative respiratory burst in phagocytes	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0002723
Frayed humeral metaphyses	Frayed humeral metaphyses	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0003912
Abnormality of mylohyoid muscle	Abnormality of mylohyoid muscle	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	3000008
High myoinositol in brain by MRS	High myoinositol in brain by MRS	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0025460
Abnormality of upper limb joint	Abnormality of upper limb joint	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0009810
Decreased calvarial ossification	Decreased calvarial ossification	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0005474
Absence of CD8-positive T cells	Absence of CD8-positive T cells	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0005422
Aplasia/Hypoplasia of the thymus	Aplasia/Hypoplasia of the thymus	Phenotypes or symptoms that were definitely not observed, which may help in differential diagnosis or establish incomplete penetrance.	HP	0010515
