value_en	description_en	codesystem	code	description_code	iri
KAPA Library Quantification Kit (optimized for Roche LightCycler 480) by Roche	KAPA Library Quantification Kit (optimized for Roche LightCycler 480) by Roche	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT43
SSel XT HS 17-32 + CREv2+, 16rxn by Agilent Technologies	SSel XT HS 17-32 + CREv2+, 16rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT368
SureSelect XT Human All Exon V4, 480 sam by Agilent Technologies	SureSelect XT Human All Exon V4, 480 sam by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT263
SureSelectXT Custom 6-11.9Mb, 96, RO by Agilent Technologies	SureSelectXT Custom 6-11.9Mb, 96, RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT209
SureSelectXT Custom 0.5-2.9Mb, 16 by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT281
KAPA Library Preparation Kits by Roche	KAPA Library Preparation Kits by Roche	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT74
ClearSeq Inher Dis. Plus, 96 auto, XT2 by Agilent Technologies	ClearSeq Inher Dis. Plus, 96 auto, XT2 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT609
RhinoSeq DNA Library Preparation Kit by SeqOnce Biosciences	RhinoSeq DNA Library Preparation Kit by SeqOnce Biosciences	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT79
SSEL XT CRE V2, 96 rxn by Agilent Technologies	SSEL XT CRE V2, 96 rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT523
Auto Universal Plant ChIP-seq kit by Diagenode	Auto Universal Plant ChIP-seq kit by Diagenode	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT24
HaloPlexHS 501kb - 2.5Mb, ILM, 96 by Agilent Technologies	HaloPlexHS 501kb - 2.5Mb, ILM, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT590
ClearSeq Cancer, HS, ILM, 16 by Agilent Technologies	ClearSeq Cancer, HS, ILM, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT595
SureSelectXT Custom 1Kb-499kb, 96 by Agilent Technologies	SureSelectXT Custom 1Kb-499kb, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT246
KAPA High throughput Library Preparation KitIllumina, with bead, PCR-free by Roche	KAPA High throughput Library Preparation KitIllumina, with bead, PCR-free by Roche	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT67
SSELXT Human All Exon V6, 96 by Agilent Technologies	SSELXT Human All Exon V6, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT464
OneSeq Constitutional Research,96 Auto by Agilent Technologies	OneSeq Constitutional Research,96 Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT555
SSel XT Low Input 1-96+V6+,96rxn by Agilent Technologies	SSel XT Low Input 1-96+V6+,96rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT350
ClearSeq Comprehensive Cancer,16, XT2 by Agilent Technologies	ClearSeq Comprehensive Cancer,16, XT2 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT606
InviMag Bisulfite Conversion Kit/ IG - 4 x 12 conversions by AS ONE INTERNATIONAL	InviMag Bisulfite Conversion Kit/ IG - 4 x 12 conversions by AS ONE INTERNATIONAL	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT18
SSel XT Low Input 1-96+0.5-2.9 Mb,96rxn by Agilent Technologies	SSel XT Low Input 1-96+0.5-2.9 Mb,96rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT343
SSXT Human All Exon V5+MHC, 96 by Agilent Technologies	SSXT Human All Exon V5+MHC, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT399
SSELXT2 Human All Exon V6+ COSMIC, 96 by Agilent Technologies	SSELXT2 Human All Exon V6+ COSMIC, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT440
KAPA Library Quantification Kit (Bio-Rad) by Roche	KAPA Library Quantification Kit (Bio-Rad) by Roche	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT40
SSELXT Human All Exon V7 Plus1, 16Rxn by Agilent Technologies	SSELXT Human All Exon V7 Plus1, 16Rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT468
SSel XT Low Input 1-96+3-5.9 Mb,96rxn by Agilent Technologies	SSel XT Low Input 1-96+3-5.9 Mb,96rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT346
SureSelectXT Custom 6-11.9Mb, 16, RO by Agilent Technologies	SureSelectXT Custom 6-11.9Mb, 16, RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT262
HaloPlex 1-500kb, ILMFST, 96 by Agilent Technologies	HaloPlex 1-500kb, ILMFST, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT572
SSEL XT CRE V2 Plus 1, 16 rxn by Agilent Technologies	SSEL XT CRE V2 Plus 1, 16 rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT515
SSel XT HS 1-16 + CCP, 16rxn by Agilent Technologies	SSel XT HS 1-16 + CCP, 16rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT357
SSEL XT2 CRE V2, 96 auto by Agilent Technologies	SSEL XT2 CRE V2, 96 auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT489
SureSelectXT2 Custom 1kb-499kb, 96 by Agilent Technologies	SureSelectXT2 Custom 1kb-499kb, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT162
SSELXT Human All Exon V7 Plus2,96 Auto by Agilent Technologies	SSELXT Human All Exon V7 Plus2,96 Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT413
KAPA Low throughput Library Preparation KitIllumina, with real-time library amplification by Roche	KAPA Low throughput Library Preparation KitIllumina, with real-time library amplification by Roche	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT48
Auto iDeal ChIP-seq kit for Histones x24 by Diagenode	Auto iDeal ChIP-seq kit for Histones x24 by Diagenode	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT28
SureSelectXT2 Reagent kit, HSQ, 16 by Agilent Technologies	SureSelectXT2 Reagent kit, HSQ, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT112
SSel XT HS 96 + CREv2, 96rxn by Agilent Technologies	SSel XT HS 96 + CREv2, 96rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT379
SSel XT Low Inp 97-192+CREv2+,96rxnAU by Agilent Technologies	SSel XT Low Inp 97-192+CREv2+,96rxnAU by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT338
SSXT2 Human All ExonV5+MHC, 96, Auto by Agilent Technologies	SSXT2 Human All ExonV5+MHC, 96, Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT411
SSELXT2 Human All Exon V6 Plus 2, 96rxn by Agilent Technologies	SSELXT2 Human All Exon V6 Plus 2, 96rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT438
SSXT2 Human All Exon V5+lncRNA, 96, Auto by Agilent Technologies	SSXT2 Human All Exon V5+lncRNA, 96, Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT410
MagJET NGS Cleanup and Size Selection Kit (4 x 96 preps) by Thermo Fisher Scientific	MagJET NGS Cleanup and Size Selection Kit (4 x 96 preps) by Thermo Fisher Scientific	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT95
SureSelectXT Custom 6-11.9Mb, 96, Auto by Agilent Technologies	SureSelectXT Custom 6-11.9Mb, 96, Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT208
SSEL XT CRE V2, 16 rxn by Agilent Technologies	SSEL XT CRE V2, 16 rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT521
SureSelectXT2 DNA Kinome, 96 samples wit by Agilent Technologies	SureSelectXT2 DNA Kinome, 96 samples wit by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT136
HaloPlex 501kb-2.5Mb, ILM, 96 by Agilent Technologies	HaloPlex 501kb-2.5Mb, ILM, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT576
SureSelectXT2 Custom 3-5.9Mb, 96, Auto by Agilent Technologies	SureSelectXT2 Custom 3-5.9Mb, 96, Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT174
SureSelectXT Custom 1Kb-499kb, 16, RO by Agilent Technologies	SureSelectXT Custom 1Kb-499kb, 16, RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT242
KAPA Stranded RNA-Seq with RiboErase (HMR) 96 Reactions by Roche	KAPA Stranded RNA-Seq with RiboErase (HMR) 96 Reactions by Roche	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT55
SSEL XT HS 17-32 + V6+UTR, 16rxn by Agilent Technologies	SSEL XT HS 17-32 + V6+UTR, 16rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT474
OneSeq Hi Res Backbone, 1-499Kb, 96 by Agilent Technologies	OneSeq Hi Res Backbone, 1-499Kb, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT559
SSEL XT Low Inp 97-192+V6+UTR,96rxnAU by Agilent Technologies	SSEL XT Low Inp 97-192+V6+UTR,96rxnAU by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT479
SSEL XT Focused Exome, 96 rxn, auto by Agilent Technologies	SSEL XT Focused Exome, 96 rxn, auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT532
SSEL XT2 Focused Exome, 16 rxn by Agilent Technologies	SSEL XT2 Focused Exome, 16 rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT497
EpiNext Bisulfite Sequencing Kit (Illumina) by EpiGentek	EpiNext Bisulfite Sequencing Kit (Illumina) by EpiGentek	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT19
SureSelectXT2 Custom 1kb-499kb, 480, RO by Agilent Technologies	SureSelectXT2 Custom 1kb-499kb, 480, RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT161
SureSelectXT2 Custom 3-5.9Mb, 16, RO by Agilent Technologies	SureSelectXT2 Custom 3-5.9Mb, 16, RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT169
HaloPlex 2.6Mb-5Mb, ILM, 48 by Agilent Technologies	HaloPlex 2.6Mb-5Mb, ILM, 48 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT573
MuSeek Library Preparation Kit, Illumina compatible by Thermo Fisher Scientific	MuSeek Library Preparation Kit, Illumina compatible by Thermo Fisher Scientific	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT98
SureSelectXT2 Custom 6-11.9Mb, 16 by Agilent Technologies	SureSelectXT2 Custom 6-11.9Mb, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT120
SSel XT HS 17-32 + CREv2, 16rxn by Agilent Technologies	SSel XT HS 17-32 + CREv2, 16rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT369
SureSelectXT HumanAllExon V4+UTRs, 96 by Agilent Technologies	SureSelectXT HumanAllExon V4+UTRs, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT228
SureSelect RNA 0.5-2.9Mb, 480 by Agilent Technologies	SureSelect RNA 0.5-2.9Mb, 480 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT300
SureSelectQXT Reagent Kit, ILM, 96 by Agilent Technologies	SureSelectQXT Reagent Kit, ILM, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT275
SSELXT Human All Exon V6, 96 rxn,auto by Agilent Technologies	SSELXT Human All Exon V6, 96 rxn,auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT465
SSELXT2 Human All Exon V6 Plus 1, 96rxn by Agilent Technologies	SSELXT2 Human All Exon V6 Plus 1, 96rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT435
ClearSeq Comprehensive Cancer Plus,16, X by Agilent Technologies	ClearSeq Comprehensive Cancer Plus,16, X by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT602
SSel XT Low Inp 1-96+V6+,96rxnAU by Agilent Technologies	SSel XT Low Inp 1-96+V6+,96rxnAU by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT330
SSel XT HS 96 + V6, 96rxn by Agilent Technologies	SSel XT HS 96 + V6, 96rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT381
SSEL XT2 Focused Exome, 96 rxn, auto by Agilent Technologies	SSEL XT2 Focused Exome, 96 rxn, auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT499
SureSelect SS RNA Library Prep, ILM, 96 by Agilent Technologies	SureSelect SS RNA Library Prep, ILM, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT319
iDeal ChIP-seq kit for Histones x100 by Diagenode	iDeal ChIP-seq kit for Histones x100 by Diagenode	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT36
HaloPlexHS 501kb - 2.5Mb, ILM, 48 by Agilent Technologies	HaloPlexHS 501kb - 2.5Mb, ILM, 48 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT589
SSELXT Human All Exon V7 Plus2, 16Rxn by Agilent Technologies	SSELXT Human All Exon V7 Plus2, 16Rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT471
ClearSeq Inherited Disease, 96 auto, XT2 by Agilent Technologies	ClearSeq Inherited Disease, 96 auto, XT2 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT565
KAPA Low throughput Library Preparation KitIllumina, with bead, PCR-free by Roche	KAPA Low throughput Library Preparation KitIllumina, with bead, PCR-free by Roche	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT46
SSel XT HS 1-16 + CREv2+, 16rxn by Agilent Technologies	SSel XT HS 1-16 + CREv2+, 16rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT358
SSel XT Low Inp 97-192+1-499 kb,96rxnAU by Agilent Technologies	SSel XT Low Inp 97-192+1-499 kb,96rxnAU by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT333
SeqCap RNA Choice XL Enrichment Kit by Roche NimbleGen	SeqCap RNA Choice XL Enrichment Kit by Roche NimbleGen	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT86
SSELXT HS 17-32 + V7, 16 rxn by Agilent Technologies	SSELXT HS 17-32 + V7, 16 rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT452
SSELXT Human All Exon V6+COSMIC V6, 16 by Agilent Technologies	SSELXT Human All Exon V6+COSMIC V6, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT458
Auto iDeal ChIP-seq Kit for Transcription Factors x24 by Diagenode	Auto iDeal ChIP-seq Kit for Transcription Factors x24 by Diagenode	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT26
